partition,date_utc,signal_ts,entry_ts,entry_px,H,L,range,h2_bar_start,target_name,target_ext,target_px,boundary_name,boundary_frac,boundary_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,win,hold_minutes,h2_before_exit,close_break_above_H_before_exit
development,2023-05-09,2023-05-09 17:05:00+00:00,2023-05-09 17:10:00+00:00,1848.63,1853.83,1833.03,20.799999999999955,,E10,0.1,1855.9099999999999,D60,0.15,1836.1499999999999,2023-05-09 20:00:00+00:00,1851.79,TIME_EXIT_SESSION_END,0.001709373968830974,0.45468698441548694,True,170.0,False,False
development,2023-05-09,2023-05-09 17:05:00+00:00,2023-05-09 17:10:00+00:00,1848.63,1853.83,1833.03,20.799999999999955,,E15,0.15,1856.9499999999998,D30,0.45,1842.3899999999999,2023-05-09 18:55:00+00:00,1839.79,CLOSE_INVALIDATION_D30,-0.004781919583691785,-2.7909597918458924,False,105.0,False,False
development,2023-05-09,2023-05-09 17:05:00+00:00,2023-05-09 17:10:00+00:00,1848.63,1853.83,1833.03,20.799999999999955,,E15,0.15,1856.9499999999998,D40,0.35,1840.31,2023-05-09 18:55:00+00:00,1839.79,CLOSE_INVALIDATION_D40,-0.004781919583691785,-2.7909597918458924,False,105.0,False,False
development,2023-05-09,2023-05-09 17:05:00+00:00,2023-05-09 17:10:00+00:00,1848.63,1853.83,1833.03,20.799999999999955,,E15,0.15,1856.9499999999998,D50,0.25,1838.23,2023-05-09 20:00:00+00:00,1851.79,TIME_EXIT_SESSION_END,0.001709373968830974,0.45468698441548694,True,170.0,False,False
development,2023-05-09,2023-05-09 17:05:00+00:00,2023-05-09 17:10:00+00:00,1848.63,1853.83,1833.03,20.799999999999955,,E15,0.15,1856.9499999999998,D60,0.15,1836.1499999999999,2023-05-09 20:00:00+00:00,1851.79,TIME_EXIT_SESSION_END,0.001709373968830974,0.45468698441548694,True,170.0,False,False
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E05,0.05,1777.8010000000002,D30,0.45,1764.349,2023-05-12 14:10:00+00:00,1777.8010000000002,TP_E05,0.0037976934912411497,1.498846745620575,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E05,0.05,1777.8010000000002,D40,0.35,1762.107,2023-05-12 14:10:00+00:00,1777.8010000000002,TP_E05,0.0037976934912411497,1.498846745620575,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E05,0.05,1777.8010000000002,D50,0.25,1759.865,2023-05-12 14:10:00+00:00,1777.8010000000002,TP_E05,0.0037976934912411497,1.498846745620575,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E05,0.05,1777.8010000000002,D60,0.15,1757.623,2023-05-12 14:10:00+00:00,1777.8010000000002,TP_E05,0.0037976934912411497,1.498846745620575,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E10,0.1,1778.922,D30,0.45,1764.349,2023-05-12 14:10:00+00:00,1778.922,TP_E10,0.004430642406447971,1.8153212032239856,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E10,0.1,1778.922,D40,0.35,1762.107,2023-05-12 14:10:00+00:00,1778.922,TP_E10,0.004430642406447971,1.8153212032239856,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E10,0.1,1778.922,D50,0.25,1759.865,2023-05-12 14:10:00+00:00,1778.922,TP_E10,0.004430642406447971,1.8153212032239856,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E10,0.1,1778.922,D60,0.15,1757.623,2023-05-12 14:10:00+00:00,1778.922,TP_E10,0.004430642406447971,1.8153212032239856,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E15,0.15,1780.0430000000001,D30,0.45,1764.349,2023-05-12 14:10:00+00:00,1780.0430000000001,TP_E15,0.005063591321655014,2.1317956608275073,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E15,0.15,1780.0430000000001,D40,0.35,1762.107,2023-05-12 14:10:00+00:00,1780.0430000000001,TP_E15,0.005063591321655014,2.1317956608275073,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E15,0.15,1780.0430000000001,D50,0.25,1759.865,2023-05-12 14:10:00+00:00,1780.0430000000001,TP_E15,0.005063591321655014,2.1317956608275073,True,30.0,True,True
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:40:00+00:00,1771.075,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,E15,0.15,1780.0430000000001,D60,0.15,1757.623,2023-05-12 14:10:00+00:00,1780.0430000000001,TP_E15,0.005063591321655014,2.1317956608275073,True,30.0,True,True
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E05,0.05,1827.8195,D30,0.45,1817.0255,2023-05-16 17:20:00+00:00,1816.46,CLOSE_INVALIDATION_D30,-0.0032717440659341124,-2.035872032967056,False,15.0,False,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E05,0.05,1827.8195,D40,0.35,1815.2265,2023-05-16 17:45:00+00:00,1827.8195,TP_E05,0.0029614428048381214,1.0807214024190608,True,40.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E05,0.05,1827.8195,D50,0.25,1813.4275,2023-05-16 17:45:00+00:00,1827.8195,TP_E05,0.0029614428048381214,1.0807214024190608,True,40.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E05,0.05,1827.8195,D60,0.15,1811.6285,2023-05-16 17:45:00+00:00,1827.8195,TP_E05,0.0029614428048381214,1.0807214024190608,True,40.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E10,0.1,1828.719,D30,0.45,1817.0255,2023-05-16 17:20:00+00:00,1816.46,CLOSE_INVALIDATION_D30,-0.0032717440659341124,-2.035872032967056,False,15.0,False,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E10,0.1,1828.719,D40,0.35,1815.2265,2023-05-16 18:00:00+00:00,1828.719,TP_E10,0.003455016605644401,1.3275083028222006,True,55.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E10,0.1,1828.719,D50,0.25,1813.4275,2023-05-16 18:00:00+00:00,1828.719,TP_E10,0.003455016605644401,1.3275083028222006,True,55.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E10,0.1,1828.719,D60,0.15,1811.6285,2023-05-16 18:00:00+00:00,1828.719,TP_E10,0.003455016605644401,1.3275083028222006,True,55.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E15,0.15,1829.6185,D30,0.45,1817.0255,2023-05-16 17:20:00+00:00,1816.46,CLOSE_INVALIDATION_D30,-0.0032717440659341124,-2.035872032967056,False,15.0,False,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E15,0.15,1829.6185,D40,0.35,1815.2265,2023-05-16 18:00:00+00:00,1829.6185,TP_E15,0.0039485904064509025,1.5742952032254514,True,55.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E15,0.15,1829.6185,D50,0.25,1813.4275,2023-05-16 18:00:00+00:00,1829.6185,TP_E15,0.0039485904064509025,1.5742952032254514,True,55.0,True,False
development,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:05:00+00:00,1822.4225,1826.92,1808.93,17.99000000000001,2023-05-16 17:45:00+00:00,E15,0.15,1829.6185,D60,0.15,1811.6285,2023-05-16 18:00:00+00:00,1829.6185,TP_E15,0.0039485904064509025,1.5742952032254514,True,55.0,True,False
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E05,0.05,1826.9095,D30,0.45,1815.9955,2023-05-26 14:00:00+00:00,1826.9095,TP_E05,0.002995960641301254,1.0979803206506271,True,5.0,True,False
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E05,0.05,1826.9095,D40,0.35,1814.1765,2023-05-26 14:00:00+00:00,1826.9095,TP_E05,0.002995960641301254,1.0979803206506271,True,5.0,True,False
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E05,0.05,1826.9095,D50,0.25,1812.3574999999998,2023-05-26 14:00:00+00:00,1826.9095,TP_E05,0.002995960641301254,1.0979803206506271,True,5.0,True,False
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E05,0.05,1826.9095,D60,0.15,1810.5384999999999,2023-05-26 14:00:00+00:00,1826.9095,TP_E05,0.002995960641301254,1.0979803206506271,True,5.0,True,False
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E10,0.1,1827.819,D30,0.45,1815.9955,2023-05-26 14:25:00+00:00,1827.819,TP_E10,0.0034952874148515,1.3476437074257501,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E10,0.1,1827.819,D40,0.35,1814.1765,2023-05-26 14:25:00+00:00,1827.819,TP_E10,0.0034952874148515,1.3476437074257501,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E10,0.1,1827.819,D50,0.25,1812.3574999999998,2023-05-26 14:25:00+00:00,1827.819,TP_E10,0.0034952874148515,1.3476437074257501,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E10,0.1,1827.819,D60,0.15,1810.5384999999999,2023-05-26 14:25:00+00:00,1827.819,TP_E10,0.0034952874148515,1.3476437074257501,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E15,0.15,1828.7285,D30,0.45,1815.9955,2023-05-26 14:25:00+00:00,1828.7285,TP_E15,0.003994614188401746,1.5973070942008731,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E15,0.15,1828.7285,D40,0.35,1814.1765,2023-05-26 14:25:00+00:00,1828.7285,TP_E15,0.003994614188401746,1.5973070942008731,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E15,0.15,1828.7285,D50,0.25,1812.3574999999998,2023-05-26 14:25:00+00:00,1828.7285,TP_E15,0.003994614188401746,1.5973070942008731,True,30.0,True,True
development,2023-05-26,2023-05-26 13:40:00+00:00,2023-05-26 13:55:00+00:00,1821.4525,1826.0,1807.81,18.19000000000005,2023-05-26 14:00:00+00:00,E15,0.15,1828.7285,D60,0.15,1810.5384999999999,2023-05-26 14:25:00+00:00,1828.7285,TP_E15,0.003994614188401746,1.5973070942008731,True,30.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E05,0.05,1866.75,D30,0.45,1857.8700000000001,2023-06-01 16:50:00+00:00,1866.75,TP_E05,0.0023841358313063665,0.7920679156531832,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E05,0.05,1866.75,D40,0.35,1856.39,2023-06-01 16:50:00+00:00,1866.75,TP_E05,0.0023841358313063665,0.7920679156531832,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E05,0.05,1866.75,D50,0.25,1854.91,2023-06-01 16:50:00+00:00,1866.75,TP_E05,0.0023841358313063665,0.7920679156531832,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E05,0.05,1866.75,D60,0.15,1853.43,2023-06-01 16:50:00+00:00,1866.75,TP_E05,0.0023841358313063665,0.7920679156531832,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E10,0.1,1867.49,D30,0.45,1857.8700000000001,2023-06-01 16:50:00+00:00,1867.49,TP_E10,0.002781491803190761,0.9907459015953805,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E10,0.1,1867.49,D40,0.35,1856.39,2023-06-01 16:50:00+00:00,1867.49,TP_E10,0.002781491803190761,0.9907459015953805,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E10,0.1,1867.49,D50,0.25,1854.91,2023-06-01 16:50:00+00:00,1867.49,TP_E10,0.002781491803190761,0.9907459015953805,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E10,0.1,1867.49,D60,0.15,1853.43,2023-06-01 16:50:00+00:00,1867.49,TP_E10,0.002781491803190761,0.9907459015953805,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E15,0.15,1868.23,D30,0.45,1857.8700000000001,2023-06-01 16:50:00+00:00,1868.23,TP_E15,0.0031788477750751554,1.1894238875375778,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E15,0.15,1868.23,D40,0.35,1856.39,2023-06-01 16:50:00+00:00,1868.23,TP_E15,0.0031788477750751554,1.1894238875375778,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E15,0.15,1868.23,D50,0.25,1854.91,2023-06-01 16:50:00+00:00,1868.23,TP_E15,0.0031788477750751554,1.1894238875375778,True,20.0,True,True
development,2023-06-01,2023-06-01 16:25:00+00:00,2023-06-01 16:30:00+00:00,1862.31,1866.01,1851.21,14.799999999999956,2023-06-01 16:50:00+00:00,E15,0.15,1868.23,D60,0.15,1853.43,2023-06-01 16:50:00+00:00,1868.23,TP_E15,0.0031788477750751554,1.1894238875375778,True,20.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E05,0.05,1840.621,D30,0.45,1821.1689999999999,2023-06-21 14:25:00+00:00,1840.621,TP_E05,0.005312156076672903,2.2560780383364514,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E05,0.05,1840.621,D40,0.35,1817.927,2023-06-21 14:25:00+00:00,1840.621,TP_E05,0.005312156076672903,2.2560780383364514,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E05,0.05,1840.621,D50,0.25,1814.685,2023-06-21 14:25:00+00:00,1840.621,TP_E05,0.005312156076672903,2.2560780383364514,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E05,0.05,1840.621,D60,0.15,1811.443,2023-06-21 14:25:00+00:00,1840.621,TP_E05,0.005312156076672903,2.2560780383364514,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E10,0.1,1842.242,D30,0.45,1821.1689999999999,2023-06-21 14:25:00+00:00,1842.242,TP_E10,0.006197515422785127,2.6987577113925636,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E10,0.1,1842.242,D40,0.35,1817.927,2023-06-21 14:25:00+00:00,1842.242,TP_E10,0.006197515422785127,2.6987577113925636,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E10,0.1,1842.242,D50,0.25,1814.685,2023-06-21 14:25:00+00:00,1842.242,TP_E10,0.006197515422785127,2.6987577113925636,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E10,0.1,1842.242,D60,0.15,1811.443,2023-06-21 14:25:00+00:00,1842.242,TP_E10,0.006197515422785127,2.6987577113925636,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E15,0.15,1843.863,D30,0.45,1821.1689999999999,2023-06-21 14:25:00+00:00,1843.863,TP_E15,0.007082874768897129,3.141437384448565,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E15,0.15,1843.863,D40,0.35,1817.927,2023-06-21 14:25:00+00:00,1843.863,TP_E15,0.007082874768897129,3.141437384448565,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E15,0.15,1843.863,D50,0.25,1814.685,2023-06-21 14:25:00+00:00,1843.863,TP_E15,0.007082874768897129,3.141437384448565,True,5.0,True,True
development,2023-06-21,2023-06-21 14:00:00+00:00,2023-06-21 14:20:00+00:00,1830.895,1839.0,1806.58,32.42000000000007,2023-06-21 14:25:00+00:00,E15,0.15,1843.863,D60,0.15,1811.443,2023-06-21 14:25:00+00:00,1843.863,TP_E15,0.007082874768897129,3.141437384448565,True,5.0,True,True
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E05,0.05,2004.9965,D30,0.45,1993.0384999999999,2023-07-14 16:30:00+00:00,1992.72,CLOSE_INVALIDATION_D30,-0.0031502975836879,-1.9751487918439499,False,50.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E05,0.05,2004.9965,D40,0.35,1991.0455,2023-07-14 16:35:00+00:00,1990.78,CLOSE_INVALIDATION_D40,-0.00412077433038982,-2.46038716519491,False,55.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E05,0.05,2004.9965,D50,0.25,1989.0525,2023-07-14 17:05:00+00:00,1985.8,CLOSE_INVALIDATION_D50,-0.006611998144088305,-3.7059990720441522,False,85.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E05,0.05,2004.9965,D60,0.15,1987.0594999999998,2023-07-14 17:05:00+00:00,1985.8,CLOSE_INVALIDATION_D60,-0.006611998144088305,-3.7059990720441522,False,85.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E10,0.1,2005.993,D30,0.45,1993.0384999999999,2023-07-14 16:30:00+00:00,1992.72,CLOSE_INVALIDATION_D30,-0.0031502975836879,-1.9751487918439499,False,50.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E10,0.1,2005.993,D40,0.35,1991.0455,2023-07-14 16:35:00+00:00,1990.78,CLOSE_INVALIDATION_D40,-0.00412077433038982,-2.46038716519491,False,55.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E10,0.1,2005.993,D50,0.25,1989.0525,2023-07-14 17:05:00+00:00,1985.8,CLOSE_INVALIDATION_D50,-0.006611998144088305,-3.7059990720441522,False,85.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E10,0.1,2005.993,D60,0.15,1987.0594999999998,2023-07-14 17:05:00+00:00,1985.8,CLOSE_INVALIDATION_D60,-0.006611998144088305,-3.7059990720441522,False,85.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E15,0.15,2006.9895,D30,0.45,1993.0384999999999,2023-07-14 16:30:00+00:00,1992.72,CLOSE_INVALIDATION_D30,-0.0031502975836879,-1.9751487918439499,False,50.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E15,0.15,2006.9895,D40,0.35,1991.0455,2023-07-14 16:35:00+00:00,1990.78,CLOSE_INVALIDATION_D40,-0.00412077433038982,-2.46038716519491,False,55.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E15,0.15,2006.9895,D50,0.25,1989.0525,2023-07-14 17:05:00+00:00,1985.8,CLOSE_INVALIDATION_D50,-0.006611998144088305,-3.7059990720441522,False,85.0,False,False
development,2023-07-14,2023-07-14 15:35:00+00:00,2023-07-14 15:40:00+00:00,1999.0175,2004.0,1984.07,19.930000000000064,,E15,0.15,2006.9895,D60,0.15,1987.0594999999998,2023-07-14 17:05:00+00:00,1985.8,CLOSE_INVALIDATION_D60,-0.006611998144088305,-3.7059990720441522,False,85.0,False,False
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:10:00+00:00,1855.615,1858.52,1846.9,11.61999999999989,2023-07-26 14:20:00+00:00,E05,0.05,1859.1009999999999,D30,0.45,1852.1290000000001,2023-07-26 14:25:00+00:00,1859.1009999999999,TP_E05,0.0018786224513165362,0.5393112256582681,True,15.0,True,True
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:10:00+00:00,1855.615,1858.52,1846.9,11.61999999999989,2023-07-26 14:20:00+00:00,E05,0.05,1859.1009999999999,D40,0.35,1850.967,2023-07-26 14:25:00+00:00,1859.1009999999999,TP_E05,0.0018786224513165362,0.5393112256582681,True,15.0,True,True
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:10:00+00:00,1855.615,1858.52,1846.9,11.61999999999989,2023-07-26 14:20:00+00:00,E05,0.05,1859.1009999999999,D50,0.25,1849.805,2023-07-26 14:25:00+00:00,1859.1009999999999,TP_E05,0.0018786224513165362,0.5393112256582681,True,15.0,True,True
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:10:00+00:00,1855.615,1858.52,1846.9,11.61999999999989,2023-07-26 14:20:00+00:00,E05,0.05,1859.1009999999999,D60,0.15,1848.643,2023-07-26 14:25:00+00:00,1859.1009999999999,TP_E05,0.0018786224513165362,0.5393112256582681,True,15.0,True,True
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:10:00+00:00,1855.615,1858.52,1846.9,11.61999999999989,2023-07-26 14:20:00+00:00,E10,0.1,1859.682,D30,0.45,1852.1290000000001,2023-07-26 14:30:00+00:00,1859.682,TP_E10,0.0021917261932027365,0.6958630966013682,True,20.0,True,True
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:10:00+00:00,1855.615,1858.52,1846.9,11.61999999999989,2023-07-26 14:20:00+00:00,E10,0.1,1859.682,D40,0.35,1850.967,2023-07-26 14:30:00+00:00,1859.682,TP_E10,0.0021917261932027365,0.6958630966013682,True,20.0,True,True
