local_date,action,baseline_win,baseline_net_return,baseline_exit_type,transition,ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,trade_legs,executed,entry_ts_new,entry_px_new,partial_done,retry_executed,retry_entry_ts,retry_entry_px
2024-05-24,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.007690794108766554,TP,W_TO_W,0.3,0.3,601.619,593.741,1.6181455633100714,TP,2024-05-24 18:05:00+00:00,601.619,False,0.008159195643066663,0.006659195643066664,True,True,3.3295978215333317,1,True,2024-05-24 14:20:00+00:00,596.75,,,,
2024-06-25,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0033057794995290947,TP,W_TO_W,0.3,0.3,575.8140000000001,571.6859999999999,0.9713467048710869,TP,2024-06-25 14:20:00+00:00,575.8140000000001,False,0.0035449126843043466,0.0020449126843043466,True,True,1.0224563421521733,1,True,2024-06-25 14:15:00+00:00,573.78,,,,
2024-07-02,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.0036856602731211705,SL,L_TO_L,0.3,0.3,583.116,579.414,1.9241706161138288,SL,2024-07-02 18:30:00+00:00,579.414,False,-0.0021802025211820064,-0.0036802025211820064,False,False,-1.8401012605910032,1,True,2024-07-02 18:25:00+00:00,580.68,,,,
2024-07-09,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.005992319582649062,SL,L_TO_L,0.3,0.3,521.345,515.525,1.5032258064515855,SL,2024-07-09 14:45:00+00:00,515.525,False,-0.004489717099546264,-0.005989717099546264,False,False,-2.994858549773132,1,True,2024-07-09 14:45:00+00:00,517.85,,,,
2024-07-11,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.009283284523541267,SL,L_TO_L,0.3,0.3,544.0459999999999,529.614,2.4809454896285694,SL,2024-07-11 15:30:00+00:00,529.614,False,-0.0077675359712229275,-0.009267535971222927,False,False,-4.633767985611463,1,True,2024-07-11 14:40:00+00:00,533.76,,,,
2024-08-15,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.008474807266114994,TP,W_TO_W,0.3,0.3,533.196,524.454,0.9796195652173844,TP,2024-08-15 16:15:00+00:00,533.196,False,0.008179703896987967,0.006679703896987967,True,True,3.3398519484939833,1,True,2024-08-15 14:35:00+00:00,528.87,,,,
2024-08-27,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.006657219018605219,SL,L_TO_L,0.3,0.3,558.844,549.646,2.234177215189848,SL,2024-08-27 16:40:00+00:00,549.646,False,-0.005147604481529178,-0.006647604481529177,False,False,-3.323802240764589,1,True,2024-08-27 14:25:00+00:00,552.49,,,,
2024-09-04,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.005756836651968302,SESSION_CLOSE,W_TO_W,0.3,0.3,518.4910000000001,502.36899999999997,2.041312959818901,SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,False,0.0034077254909685717,0.0019077254909685717,True,True,0.9538627454842858,1,True,2024-09-04 15:55:00+00:00,507.67,,,,
2024-10-11,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.005611032843180487,TP,W_TO_W,0.3,0.3,571.888,566.672,0.940476190476202,TP,2024-10-11 15:10:00+00:00,571.888,False,0.004440073064493566,0.002940073064493566,True,True,1.470036532246783,1,True,2024-10-11 13:55:00+00:00,569.36,,,,
2024-11-08,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.005186921044711355,SL,L_TO_L,0.3,0.3,604.1450000000001,596.755,2.3514739229024775,SL,2024-11-08 15:45:00+00:00,596.755,False,-0.0036813810605049735,-0.005181381060504973,False,False,-2.5906905302524867,1,True,2024-11-08 15:25:00+00:00,598.96,,,,
2024-12-09,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.011231768650460992,SL,L_TO_L,0.3,0.3,738.246,709.434,3.13608957795004,SL,2024-12-09 20:20:00+00:00,709.434,False,-0.009723618090452302,-0.011223618090452301,False,False,-5.611809045226151,1,True,2024-12-09 16:10:00+00:00,716.4,,,,
2024-12-13,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.022575246577462516,TP,W_TO_W,0.3,0.3,727.8409999999999,706.3190000000001,2.4210777300906097,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.02137354233030675,0.019873542330306748,True,True,9.936771165153374,1,True,2024-12-13 16:10:00+00:00,712.61,,,,
2024-12-16,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0047173195760983905,TP,W_TO_W,0.3,0.3,719.7070000000001,712.703,0.9971485600228142,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.004882646151268544,0.0033826461512685437,True,True,1.6913230756342719,1,True,2024-12-16 15:20:00+00:00,716.21,,,,
2022-01-03,C2_SECOND_BULL_PROGRESS,False,-0.006343466424682363,SL,L_TO_L,0.3,0.3,535.102,527.088,2.1280249804839864,SL,2022-01-03 15:50:00+00:00,527.088,False,-0.004837156612857552,-0.006337156612857551,False,False,-3.168578306428776,1,True,2022-01-03 15:05:00+00:00,529.65,,,,
2022-01-12,C2_SECOND_BULL_PROGRESS,True,0.00850395166489887,SESSION_CLOSE,W_TO_W,0.3,0.3,490.157,474.70300000000003,1.0696397482255233,SESSION_CLOSE,2022-01-12 20:55:00+00:00,485.62,False,0.007155152746956439,0.0056551527469564395,True,True,2.8275763734782196,1,True,2022-01-12 14:55:00+00:00,482.17,,,,
2022-02-01,C2_SECOND_BULL_PROGRESS,False,-0.002852722353736957,SESSION_CLOSE,L_TO_L,0.3,0.3,390.276,382.694,1.8983180428134694,SL,2022-02-01 19:20:00+00:00,382.694,False,-0.006789338454750715,-0.008289338454750715,False,False,-4.144669227375357,1,True,2022-02-01 17:55:00+00:00,385.31,,,,
2022-02-14,C2_SECOND_BULL_PROGRESS,False,-0.009937569940069056,SL,L_TO_L,0.3,0.3,407.42299999999994,399.117,1.4479811376363083,SL,2022-02-14 18:55:00+00:00,399.117,False,-0.008429604233435084,-0.009929604233435084,False,False,-4.964802116717542,1,True,2022-02-14 16:05:00+00:00,402.51,,,,
2022-03-18,C2_SECOND_BULL_PROGRESS,True,0.0031199280945045107,TP,W_TO_W,0.3,0.3,391.199,387.921,0.9758890898131622,TP,2022-03-18 15:35:00+00:00,391.199,False,0.004155757482417144,0.002655757482417144,True,True,1.327878741208572,1,True,2022-03-18 15:05:00+00:00,389.58,,,,
2022-04-18,C2_SECOND_BULL_PROGRESS,True,0.011438471806787977,TP,W_TO_W,0.3,0.3,409.76399999999995,402.31600000000003,1.3465658475110187,TP,2022-04-18 17:05:00+00:00,409.76399999999995,False,0.010540333916989164,0.009040333916989165,True,True,4.520166958494582,1,True,2022-04-18 14:05:00+00:00,405.49,,,,
2022-05-19,C2_SECOND_BULL_PROGRESS,True,0.02067744621328177,TP,W_TO_W,0.3,0.3,306.919,297.731,1.9085153529598011,TP,2022-05-19 15:30:00+00:00,306.919,False,0.02003722290538068,0.01853722290538068,True,True,9.26861145269034,1,True,2022-05-19 14:00:00+00:00,300.89,,,,
2022-07-06,C2_SECOND_BULL_PROGRESS,False,-0.008490266717229132,SL,L_TO_L,0.3,0.3,240.649,235.981,1.8137432188065277,SL,2022-07-06 14:20:00+00:00,235.981,False,-0.006981147954889688,-0.008481147954889688,False,False,-4.240573977444844,1,True,2022-07-06 14:00:00+00:00,237.64,,,,
2022-07-11,C2_SECOND_BULL_PROGRESS,True,0.0034425536527205604,SESSION_CLOSE,W_TO_W,0.3,0.3,235.044,229.266,2.4516129032258047,SESSION_CLOSE,2022-07-11 19:55:00+00:00,231.79,False,0.003680609682168434,0.002180609682168434,True,True,1.090304841084217,1,True,2022-07-11 14:15:00+00:00,230.94,,,,
2022-07-19,C2_SECOND_BULL_PROGRESS,True,0.015976468122403775,TP,W_TO_L,0.3,0.3,266.996,261.364,1.4636920384951888,SL,2022-07-19 15:20:00+00:00,261.364,False,-0.008670586004172254,-0.010170586004172253,False,False,-5.085293002086127,1,True,2022-07-19 14:00:00+00:00,263.65,,,,
2022-07-20,C2_SECOND_BULL_PROGRESS,False,-0.009770396964172865,SL,L_TO_L,0.3,0.3,273.14300000000003,266.80699999999996,1.850202429149812,SL,2022-07-20 16:30:00+00:00,266.80699999999996,False,-0.008263018994164262,-0.009763018994164261,False,False,-4.8815094970821304,1,True,2022-07-20 14:20:00+00:00,269.03,,,,
2022-07-28,C2_SECOND_BULL_PROGRESS,True,0.02303555413196673,TP,W_TO_W,0.3,0.3,271.88100000000003,264.069,3.087912087912091,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.022185878637491552,0.02068587863749155,True,True,10.342939318745776,1,True,2022-07-28 14:05:00+00:00,265.98,,,,
2022-09-07,C2_SECOND_BULL_PROGRESS,True,0.0076845558103687,TP,W_TO_W,0.3,0.3,268.433,264.547,1.585495675316037,TP,2022-09-07 16:35:00+00:00,268.433,False,0.008956962976883975,0.007456962976883976,True,True,3.7284814884419877,1,True,2022-09-07 14:20:00+00:00,266.05,,,,
2022-09-22,C2_SECOND_BULL_PROGRESS,True,0.00870128764893058,TP,W_TO_W,0.3,0.3,273.017,268.783,1.317460317460309,TP,2022-09-22 19:25:00+00:00,273.017,False,0.0088947193377924,0.007394719337792401,True,True,3.6973596688962003,1,True,2022-09-22 18:30:00+00:00,270.61,,,,
2022-10-19,C2_SECOND_BULL_PROGRESS,True,0.0028441414885776463,TP,W_TO_W,0.3,0.3,272.57899999999995,271.49100000000004,0.9817850637521892,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.001981326275547479,0.00048132627554747917,True,True,0.24066313777373957,1,True,2022-10-19 14:15:00+00:00,272.04,,,,
2022-11-10,C2_SECOND_BULL_PROGRESS,True,0.016127567925778685,SESSION_CLOSE,W_TO_W,0.3,0.3,313.774,294.38599999999997,0.9595714574489613,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.009333508610490426,0.007833508610490427,True,True,3.916754305245213,1,True,2022-11-10 14:55:00+00:00,304.28,,,,
2022-11-23,C2_SECOND_BULL_PROGRESS,False,-0.003923344889098455,SESSION_CLOSE,L_TO_L,0.3,0.3,308.63,289.49,1.492187499999996,SESSION_CLOSE,2022-11-23 20:55:00+00:00,296.39,False,-0.0026247602382475366,-0.004124760238247536,False,False,-2.0623801191237683,1,True,2022-11-23 20:25:00+00:00,297.17,,,,
2023-01-20,C2_SECOND_BULL_PROGRESS,True,0.0035241712707181918,TP,W_TO_W,0.3,0.3,291.055,288.815,1.228855721393054,TP,2023-01-20 16:35:00+00:00,291.055,False,0.004261265613139331,0.002761265613139331,True,True,1.3806328065696656,1,True,2023-01-20 16:25:00+00:00,289.82,,,,
2023-01-31,C2_SECOND_BULL_PROGRESS,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,0.3,0.3,314.717,311.32300000000004,1.2226588081204832,SESSION_CLOSE,2023-01-31 20:55:00+00:00,312.72,False,-0.00041553460124654773,-0.0019155346012465478,False,False,-0.9577673006232739,1,True,2023-01-31 16:05:00+00:00,312.85,,,,
2023-03-20,C2_SECOND_BULL_PROGRESS,False,-0.005746208742194501,SL,L_TO_L,0.3,0.3,339.768,335.172,2.218487394957952,SL,2023-03-20 18:00:00+00:00,335.172,False,-0.00424242424242427,-0.005742424242424269,False,False,-2.871212121212135,1,True,2023-03-20 17:20:00+00:00,336.6,,,,
2023-03-21,C2_SECOND_BULL_PROGRESS,True,0.0008212213195251685,SESSION_CLOSE,W_TO_W,0.3,0.3,340.57000000000005,333.11,1.4142394822006785,SESSION_CLOSE,2023-03-21 19:55:00+00:00,336.81,False,0.0018143961927423735,0.0003143961927423735,True,True,0.15719809637118673,1,True,2023-03-21 14:00:00+00:00,336.2,,,,
2023-04-12,C2_SECOND_BULL_PROGRESS,False,-0.00493390357698281,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-05-08,C2_SECOND_BULL_PROGRESS,False,-0.005132694248234091,SL,L_TO_L,0.3,0.3,318.832,316.338,1.1649305555555556,SL,2023-05-08 16:50:00+00:00,316.338,False,-0.003628460738920869,-0.0051284607389208686,False,False,-2.5642303694604345,1,True,2023-05-08 15:25:00+00:00,317.49,,,,
2023-05-12,C2_SECOND_BULL_PROGRESS,False,-0.005564244442268161,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-06-15,C2_SECOND_BULL_PROGRESS,False,-0.002302466528698753,SESSION_CLOSE,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-06-21,C2_SECOND_BULL_PROGRESS,True,0.011807602621316362,TP,W_TO_W,0.3,0.3,252.04,247.88,1.616352201257854,TP,2023-06-21 16:20:00+00:00,252.04,False,0.010301839900589194,0.008801839900589194,True,True,4.400919950294597,1,True,2023-06-21 16:00:00+00:00,249.47,,,,
2023-07-10,C2_SECOND_BULL_PROGRESS,True,0.005338096797969096,SESSION_CLOSE,W_TO_W,0.3,0.3,248.95999999999998,240.10000000000002,1.1557177615571748,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.0068793251709593495,0.00537932517095935,True,True,2.6896625854796747,1,True,2023-07-10 15:25:00+00:00,244.21,,,,
2023-08-10,C2_SECOND_BULL_PROGRESS,False,-0.0032979664379598193,SL,L_TO_L,0.3,0.3,243.385,241.655,2.9770114942528294,SL,2023-08-10 15:45:00+00:00,241.655,False,-0.0017968524102606187,-0.0032968524102606187,False,False,-1.6484262051303094,1,True,2023-08-10 15:00:00+00:00,242.09,,,,
2023-10-19,C2_SECOND_BULL_PROGRESS,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,0.3,0.3,211.958,210.392,1.8064516129032668,SL,2023-10-19 14:25:00+00:00,210.392,False,-0.0026451765821284834,-0.004145176582128483,False,False,-2.0725882910642417,1,True,2023-10-19 14:15:00+00:00,210.95,,,,
2023-10-25,C2_SECOND_BULL_PROGRESS,True,0.004458217393224663,TP,W_TO_W,0.3,0.3,227.759,226.411,0.48294829482947954,TP,2023-10-25 15:45:00+00:00,227.759,False,0.001931198310751281,0.00043119831075128087,True,True,0.21559915537564042,1,True,2023-10-25 15:35:00+00:00,227.32,,,,
2023-11-02,C2_SECOND_BULL_PROGRESS,False,-0.008357586474596777,SL,L_TO_L,0.3,0.3,235.39000000000001,230.44,2.1132075471698153,SL,2023-11-02 14:10:00+00:00,230.44,False,-0.006852562168685128,-0.008352562168685128,False,False,-4.1762810843425635,1,True,2023-11-02 13:55:00+00:00,232.03,,,,
2023-12-05,C2_SECOND_BULL_PROGRESS,True,0.00723370012563357,TP,W_TO_W,0.3,0.3,232.846,229.964,1.8089668615984167,TP,2023-12-05 16:40:00+00:00,232.846,False,0.008034979869258496,0.006534979869258497,True,True,3.267489934629248,1,True,2023-12-05 15:05:00+00:00,230.99,,,,
2023-12-21,C2_SECOND_BULL_PROGRESS,False,-0.01661004051242737,SL,L_TO_L,0.3,0.3,278.47999999999996,270.03000000000003,1.0410628019323573,SL,2023-12-21 16:50:00+00:00,270.03000000000003,False,-0.015100120363278235,-0.016600120363278237,False,False,-8.300060181639118,1,True,2023-12-21 15:30:00+00:00,274.17,,,,
2024-03-29,C2_SECOND_BULL_PROGRESS,False,-0.008282820097244846,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2024-04-01,C2_SECOND_BULL_PROGRESS,False,-0.008164598521275988,SL,L_TO_L,0.3,0.3,596.7669999999999,576.943,4.12645461598142,SL,2024-04-01 15:40:00+00:00,576.943,False,-0.0066579432172310105,-0.00815794321723101,False,False,-4.078971608615505,1,True,2024-04-01 15:25:00+00:00,580.81,,,,
2024-04-04,C2_SECOND_BULL_PROGRESS,True,0.005485200845666118,TP,W_TO_W,0.3,0.3,595.3800000000001,587.63,1.1002710027100269,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.006865994723669111,0.005365994723669111,True,True,2.6829973618345555,1,True,2024-04-04 14:40:00+00:00,591.32,,,,
2024-05-09,C2_SECOND_BULL_PROGRESS,False,-0.008407927789128187,SL,L_TO_L,0.3,0.3,606.875,594.355,2.0351515151515107,SL,2024-05-09 16:25:00+00:00,594.355,False,-0.006892460900949082,-0.008392460900949082,False,False,-4.196230450474541,1,True,2024-05-09 16:10:00+00:00,598.48,,,,
2024-05-24,C2_SECOND_BULL_PROGRESS,True,0.007690794108766554,TP,W_TO_W,0.3,0.3,601.619,593.741,1.6181455633100714,TP,2024-05-24 18:05:00+00:00,601.619,False,0.008159195643066663,0.006659195643066664,True,True,3.3295978215333317,1,True,2024-05-24 14:20:00+00:00,596.75,,,,
2024-06-25,C2_SECOND_BULL_PROGRESS,True,0.0033057794995290947,TP,W_TO_W,0.3,0.3,575.8140000000001,571.6859999999999,0.9713467048710869,TP,2024-06-25 14:20:00+00:00,575.8140000000001,False,0.0035449126843043466,0.0020449126843043466,True,True,1.0224563421521733,1,True,2024-06-25 14:15:00+00:00,573.78,,,,
2024-07-02,C2_SECOND_BULL_PROGRESS,False,-0.0036856602731211705,SL,L_TO_L,0.3,0.3,583.116,579.414,1.9241706161138288,SL,2024-07-02 18:30:00+00:00,579.414,False,-0.0021802025211820064,-0.0036802025211820064,False,False,-1.8401012605910032,1,True,2024-07-02 18:25:00+00:00,580.68,,,,
2024-07-09,C2_SECOND_BULL_PROGRESS,False,-0.005992319582649062,SL,L_TO_L,0.3,0.3,521.345,515.525,1.5032258064515855,SL,2024-07-09 14:45:00+00:00,515.525,False,-0.004489717099546264,-0.005989717099546264,False,False,-2.994858549773132,1,True,2024-07-09 14:45:00+00:00,517.85,,,,
2024-07-11,C2_SECOND_BULL_PROGRESS,False,-0.009283284523541267,SL,L_TO_L,0.3,0.3,544.0459999999999,529.614,2.4809454896285694,SL,2024-07-11 15:30:00+00:00,529.614,False,-0.0077675359712229275,-0.009267535971222927,False,False,-4.633767985611463,1,True,2024-07-11 14:40:00+00:00,533.76,,,,
2024-08-15,C2_SECOND_BULL_PROGRESS,True,0.008474807266114994,TP,W_TO_W,0.3,0.3,533.196,524.454,0.9796195652173844,TP,2024-08-15 16:15:00+00:00,533.196,False,0.008179703896987967,0.006679703896987967,True,True,3.3398519484939833,1,True,2024-08-15 14:35:00+00:00,528.87,,,,
2024-08-27,C2_SECOND_BULL_PROGRESS,False,-0.006657219018605219,SL,L_TO_L,0.3,0.3,558.844,549.646,2.234177215189848,SL,2024-08-27 16:40:00+00:00,549.646,False,-0.005147604481529178,-0.006647604481529177,False,False,-3.323802240764589,1,True,2024-08-27 14:25:00+00:00,552.49,,,,
2024-09-04,C2_SECOND_BULL_PROGRESS,True,0.005756836651968302,SESSION_CLOSE,W_TO_W,0.3,0.3,518.4910000000001,502.36899999999997,2.041312959818901,SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,False,0.0034077254909685717,0.0019077254909685717,True,True,0.9538627454842858,1,True,2024-09-04 15:55:00+00:00,507.67,,,,
2024-10-11,C2_SECOND_BULL_PROGRESS,True,0.005611032843180487,TP,W_TO_W,0.3,0.3,571.888,566.672,0.940476190476202,TP,2024-10-11 15:10:00+00:00,571.888,False,0.004440073064493566,0.002940073064493566,True,True,1.470036532246783,1,True,2024-10-11 13:55:00+00:00,569.36,,,,
2024-11-08,C2_SECOND_BULL_PROGRESS,False,-0.005186921044711355,SL,L_TO_L,0.3,0.3,604.1450000000001,595.905,2.736961451247152,SL,2024-11-08 15:45:00+00:00,595.905,False,-0.003686612830415825,-0.005186612830415825,False,False,-2.5933064152079126,1,True,2024-11-08 15:20:00+00:00,598.11,,,,
2024-12-09,C2_SECOND_BULL_PROGRESS,False,-0.011231768650460992,SL,L_TO_L,0.3,0.3,738.246,709.434,3.13608957795004,SL,2024-12-09 20:20:00+00:00,709.434,False,-0.009723618090452302,-0.011223618090452301,False,False,-5.611809045226151,1,True,2024-12-09 16:10:00+00:00,716.4,,,,
2024-12-13,C2_SECOND_BULL_PROGRESS,True,0.022575246577462516,TP,W_TO_W,0.3,0.3,727.8409999999999,706.3190000000001,2.4210777300906097,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.02137354233030675,0.019873542330306748,True,True,9.936771165153374,1,True,2024-12-13 16:10:00+00:00,712.61,,,,
2024-12-16,C2_SECOND_BULL_PROGRESS,True,0.0047173195760983905,TP,W_TO_W,0.3,0.3,719.7070000000001,712.703,0.9971485600228142,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.004882646151268544,0.0033826461512685437,True,True,1.6913230756342719,1,True,2024-12-16 15:20:00+00:00,716.21,,,,
2022-01-03,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.006343466424682363,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2022-01-12,C3_CLOSE_ABOVE_PREV_HIGH,True,0.00850395166489887,SESSION_CLOSE,W_TO_W,0.3,0.3,490.157,475.723,0.9330387036293021,SESSION_CLOSE,2022-01-12 20:55:00+00:00,485.62,False,0.005029077588526221,0.0035290775885262206,True,True,1.7645387942631103,1,True,2022-01-12 15:15:00+00:00,483.19,,,,
2022-02-01,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.002852722353736957,SESSION_CLOSE,L_TO_L,0.3,0.3,390.276,382.694,1.8983180428134694,SL,2022-02-01 19:20:00+00:00,382.694,False,-0.006789338454750715,-0.008289338454750715,False,False,-4.144669227375357,1,True,2022-02-01 17:55:00+00:00,385.31,,,,
2022-02-14,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.009937569940069056,SL,L_TO_L,0.3,0.3,407.42299999999994,399.117,1.4479811376363083,SL,2022-02-14 18:55:00+00:00,399.117,False,-0.008429604233435084,-0.009929604233435084,False,False,-4.964802116717542,1,True,2022-02-14 16:05:00+00:00,402.51,,,,
2022-03-18,C3_CLOSE_ABOVE_PREV_HIGH,True,0.0031199280945045107,TP,W_TO_W,0.3,0.3,391.199,387.921,0.9758890898131622,TP,2022-03-18 15:35:00+00:00,391.199,False,0.004155757482417144,0.002655757482417144,True,True,1.327878741208572,1,True,2022-03-18 15:05:00+00:00,389.58,,,,
2022-04-18,C3_CLOSE_ABOVE_PREV_HIGH,True,0.011438471806787977,TP,W_TO_W,0.3,0.3,409.76399999999995,402.31600000000003,1.3465658475110187,TP,2022-04-18 17:05:00+00:00,409.76399999999995,False,0.010540333916989164,0.009040333916989165,True,True,4.520166958494582,1,True,2022-04-18 14:05:00+00:00,405.49,,,,
2022-05-19,C3_CLOSE_ABOVE_PREV_HIGH,True,0.02067744621328177,TP,W_TO_W,0.3,0.3,306.919,298.901,1.538144982589425,TP,2022-05-19 15:30:00+00:00,306.919,False,0.016086208038138095,0.014586208038138095,True,True,7.293104019069047,1,True,2022-05-19 14:05:00+00:00,302.06,,,,
2022-07-06,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.008490266717229132,SL,L_TO_L,0.3,0.3,240.649,235.981,1.8137432188065277,SL,2022-07-06 14:20:00+00:00,235.981,False,-0.006981147954889688,-0.008481147954889688,False,False,-4.240573977444844,1,True,2022-07-06 14:00:00+00:00,237.64,,,,
2022-07-11,C3_CLOSE_ABOVE_PREV_HIGH,True,0.0034425536527205604,SESSION_CLOSE,W_TO_W,0.3,0.3,235.044,229.266,2.4516129032258047,SESSION_CLOSE,2022-07-11 19:55:00+00:00,231.79,False,0.003680609682168434,0.002180609682168434,True,True,1.090304841084217,1,True,2022-07-11 14:15:00+00:00,230.94,,,,
2022-07-19,C3_CLOSE_ABOVE_PREV_HIGH,True,0.015976468122403775,TP,W_TO_L,0.3,0.3,266.996,261.364,1.4636920384951888,SL,2022-07-19 15:20:00+00:00,261.364,False,-0.008670586004172254,-0.010170586004172253,False,False,-5.085293002086127,1,True,2022-07-19 14:00:00+00:00,263.65,,,,
2022-07-20,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.009770396964172865,SL,L_TO_L,0.3,0.3,273.14300000000003,266.80699999999996,1.850202429149812,SL,2022-07-20 16:30:00+00:00,266.80699999999996,False,-0.008263018994164262,-0.009763018994164261,False,False,-4.8815094970821304,1,True,2022-07-20 14:20:00+00:00,269.03,,,,
2022-07-28,C3_CLOSE_ABOVE_PREV_HIGH,True,0.02303555413196673,TP,W_TO_W,0.3,0.3,271.88100000000003,265.109,2.5436944008372806,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.01820462886675167,0.01670462886675167,True,True,8.352314433375835,1,True,2022-07-28 14:15:00+00:00,267.02,,,,
2022-09-07,C3_CLOSE_ABOVE_PREV_HIGH,True,0.0076845558103687,TP,W_TO_W,0.3,0.3,268.433,264.547,1.585495675316037,TP,2022-09-07 16:35:00+00:00,268.433,False,0.008956962976883975,0.007456962976883976,True,True,3.7284814884419877,1,True,2022-09-07 14:20:00+00:00,266.05,,,,
2022-09-22,C3_CLOSE_ABOVE_PREV_HIGH,True,0.00870128764893058,TP,W_TO_W,0.3,0.3,273.017,268.783,1.317460317460309,TP,2022-09-22 19:25:00+00:00,273.017,False,0.0088947193377924,0.007394719337792401,True,True,3.6973596688962003,1,True,2022-09-22 18:30:00+00:00,270.61,,,,
2022-10-19,C3_CLOSE_ABOVE_PREV_HIGH,True,0.0028441414885776463,TP,W_TO_W,0.3,0.3,272.57899999999995,271.49100000000004,0.9817850637521892,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.001981326275547479,0.00048132627554747917,True,True,0.24066313777373957,1,True,2022-10-19 14:15:00+00:00,272.04,,,,
2022-11-10,C3_CLOSE_ABOVE_PREV_HIGH,True,0.016127567925778685,SESSION_CLOSE,W_TO_W,0.3,0.3,313.774,294.38599999999997,0.9595714574489613,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.009333508610490426,0.007833508610490427,True,True,3.916754305245213,1,True,2022-11-10 14:55:00+00:00,304.28,,,,
2022-11-23,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.003923344889098455,SESSION_CLOSE,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-01-20,C3_CLOSE_ABOVE_PREV_HIGH,True,0.0035241712707181918,TP,W_TO_W,0.3,0.3,291.055,288.515,1.5273631840796338,TP,2023-01-20 16:35:00+00:00,291.055,False,0.005301878972091778,0.003801878972091778,True,True,1.900939486045889,1,True,2023-01-20 15:30:00+00:00,289.52,,,,
2023-01-31,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,0.3,0.3,314.717,311.783,0.9214145383104089,SL,2023-01-31 16:45:00+00:00,311.783,False,-0.004873767195429424,-0.006373767195429423,False,False,-3.186883597714712,1,True,2023-01-31 16:40:00+00:00,313.31,,,,
2023-03-20,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.005746208742194501,SL,L_TO_L,0.3,0.3,339.768,334.662,2.575630252100843,SL,2023-03-20 16:55:00+00:00,334.662,False,-0.004248861911987811,-0.005748861911987811,False,False,-2.8744309559939056,1,True,2023-03-20 16:40:00+00:00,336.09,,,,
2023-03-21,C3_CLOSE_ABOVE_PREV_HIGH,True,0.0008212213195251685,SESSION_CLOSE,W_TO_W,0.3,0.3,340.57000000000005,333.11,1.4142394822006785,SESSION_CLOSE,2023-03-21 19:55:00+00:00,336.81,False,0.0018143961927423735,0.0003143961927423735,True,True,0.15719809637118673,1,True,2023-03-21 14:00:00+00:00,336.2,,,,
2023-04-12,C3_CLOSE_ABOVE_PREV_HIGH,False,-0.00493390357698281,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
