partition,dev_block,execution_start,entry_ts,parent_exit_ts,parent_exit_reason,parent_pnl,parent_pnl_5bps,parent_won,parent_loss_class,exit_ts,exit_reason,exit_price,pnl,pnl_5bps,won,won_5bps,cut_done,cut_signal_ts,cut_known_ts,cut_exec_ts,cut_price,restore_done,restore_signal_ts,restore_known_ts,restore_exec_ts,restore_price,stress_cost,delta_pnl,delta_pnl_5bps
development,0.0,2022-01-19 15:00:00+00:00,2022-01-19 15:00:00+00:00,2022-01-20 02:55:00+00:00,TIME,-8.44460483579934,-8.69460483579934,False,L1_NEVER_BREAK_TIME,2022-01-20 02:55:00+00:00,TIME,136.21,-8.44460483579934,-8.69460483579934,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-01-20 15:00:00+00:00,2022-01-20 15:00:00+00:00,2022-01-20 15:20:00+00:00,FAILED_BREAK,-0.21141649048628253,-0.4614164904862825,False,L4_BREAK_FAIL_30M,2022-01-20 15:20:00+00:00,FAILED_BREAK,141.84,-0.21141649048628253,-0.4614164904862825,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-01-21 15:00:00+00:00,2022-01-21 17:00:00+00:00,2022-01-21 17:15:00+00:00,FAILED_BREAK,-1.8696793698782521,-2.119679369878252,False,L2_BREAK_FAST_FAIL_5M,2022-01-21 17:15:00+00:00,FAILED_BREAK,125.22,-1.8696793698782521,-2.119679369878252,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-01-24 15:00:00+00:00,2022-01-24 17:50:00+00:00,2022-01-24 18:15:00+00:00,TARGET,16.5909090909091,16.3409090909091,True,WIN,2022-01-24 18:15:00+00:00,TARGET,90.92,16.5909090909091,16.3409090909091,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-01-25 15:00:00+00:00,2022-01-25 17:15:00+00:00,2022-01-25 17:25:00+00:00,TARGET,9.570991883630198,9.320991883630198,True,WIN,2022-01-25 17:25:00+00:00,TARGET,96.686,9.570991883630198,9.320991883630198,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-01-26 15:00:00+00:00,2022-01-26 19:00:00+00:00,2022-01-26 19:15:00+00:00,FAILED_BREAK,-14.710208884966159,-14.960208884966159,False,L2_BREAK_FAST_FAIL_5M,2022-01-26 19:15:00+00:00,FAILED_BREAK,98.97,-14.710208884966159,-14.960208884966159,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-01-28 15:00:00+00:00,2022-01-28 15:50:00+00:00,2022-01-28 16:05:00+00:00,FAILED_BREAK,-1.979762428508558,-2.2297624285085584,False,L3_BREAK_FAST_FAIL_10M,2022-01-28 16:05:00+00:00,FAILED_BREAK,90.56,-0.6324241091068827,-0.8824241091068827,False,False,True,2022-01-28 15:55:00+00:00,2022-01-28 16:00:00+00:00,2022-01-28 16:00:00+00:00,91.05,False,,,,,0.25,1.3473383194016753,1.3473383194016757
development,0.0,2022-01-31 15:00:00+00:00,2022-01-31 15:00:00+00:00,2022-01-31 15:15:00+00:00,TARGET,5.896328293736541,5.646328293736541,True,WIN,2022-01-31 15:15:00+00:00,TARGET,93.692,5.159843479331794,4.784843479331794,True,True,True,2022-01-31 15:00:00+00:00,2022-01-31 15:05:00+00:00,2022-01-31 15:05:00+00:00,92.68,True,2022-01-31 15:05:00+00:00,2022-01-31 15:10:00+00:00,2022-01-31 15:10:00+00:00,92.95,0.375,-0.7364848144047471,-0.8614848144047471
development,0.0,2022-02-01 15:00:00+00:00,2022-02-01 16:30:00+00:00,2022-02-01 16:45:00+00:00,FAILED_BREAK,-0.7654899135446924,-1.0154899135446924,False,L3_BREAK_FAST_FAIL_10M,2022-02-01 16:45:00+00:00,FAILED_BREAK,110.87,-0.0675432276656951,-0.3175432276656951,False,False,True,2022-02-01 16:30:00+00:00,2022-02-01 16:35:00+00:00,2022-02-01 16:35:00+00:00,111.18,False,,,,,0.25,0.6979466858789973,0.6979466858789973
development,0.0,2022-02-03 15:00:00+00:00,2022-02-03 15:20:00+00:00,2022-02-03 21:50:00+00:00,TARGET,10.16880622662486,9.91880622662486,True,WIN,2022-02-03 21:50:00+00:00,TARGET,100.94200000000001,10.16880622662486,9.91880622662486,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-02-04 15:00:00+00:00,2022-02-04 15:15:00+00:00,2022-02-04 15:25:00+00:00,TARGET,9.766136576239482,9.51613657623948,True,WIN,2022-02-04 15:25:00+00:00,TARGET,108.988,9.766136576239482,9.516136576239482,True,True,False,,,,,False,,,,,0.25,0.0,1.7763568394002505e-15
development,0.0,2022-02-05 15:00:00+00:00,2022-02-05 15:30:00+00:00,2022-02-05 15:45:00+00:00,FAILED_BREAK,-0.644496004124806,-0.894496004124806,False,L2_BREAK_FAST_FAIL_5M,2022-02-05 15:45:00+00:00,FAILED_BREAK,116.22,-0.644496004124806,-0.894496004124806,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-02-07 15:00:00+00:00,2022-02-07 15:35:00+00:00,2022-02-07 15:45:00+00:00,FAILED_BREAK,-0.8258320257659713,-1.0758320257659713,False,L2_BREAK_FAST_FAIL_5M,2022-02-07 15:45:00+00:00,FAILED_BREAK,120.89,-0.061937401932471436,-0.31193740193247144,False,False,True,2022-02-07 15:35:00+00:00,2022-02-07 15:40:00+00:00,2022-02-07 15:40:00+00:00,121.26,False,,,,,0.25,0.7638946238334998,0.7638946238334998
development,0.0,2022-02-08 15:00:00+00:00,2022-02-09 00:45:00+00:00,2022-02-09 01:05:00+00:00,FAILED_BREAK,-0.3486750348675183,-0.5986750348675183,False,L2_BREAK_FAST_FAIL_5M,2022-02-09 01:05:00+00:00,FAILED_BREAK,114.64,0.021792189679209484,-0.22820781032079052,True,False,True,2022-02-09 00:55:00+00:00,2022-02-09 01:00:00+00:00,2022-02-09 01:00:00+00:00,114.81,False,,,,,0.25,0.37046722454672776,0.37046722454672776
development,0.0,2022-02-12 15:00:00+00:00,2022-02-12 16:10:00+00:00,2022-02-12 16:40:00+00:00,TARGET,5.38573508005824,5.13573508005824,True,WIN,2022-02-12 16:40:00+00:00,TARGET,97.21600000000001,5.38573508005824,5.13573508005824,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-02-14 15:00:00+00:00,2022-02-15 01:25:00+00:00,2022-02-15 01:35:00+00:00,TARGET,12.54084967320268,12.29084967320268,True,WIN,2022-02-15 01:35:00+00:00,TARGET,100.376,8.20125285964074,7.826252859640739,True,True,True,2022-02-15 01:25:00+00:00,2022-02-15 01:30:00+00:00,2022-02-15 01:30:00+00:00,98.19,True,2022-02-15 01:30:00+00:00,2022-02-15 01:35:00+00:00,2022-02-15 01:35:00+00:00,99.88,0.375,-4.339596813561942,-4.464596813561942
development,0.0,2022-02-15 15:00:00+00:00,2022-02-15 23:30:00+00:00,2022-02-15 23:40:00+00:00,TARGET,5.98397838046516,5.73397838046516,True,WIN,2022-02-15 23:40:00+00:00,TARGET,104.85,5.98397838046516,5.73397838046516,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-02-19 15:00:00+00:00,2022-02-19 16:05:00+00:00,2022-02-19 16:45:00+00:00,FAILED_BREAK,-0.05481254110945022,-0.3048125411094502,False,L5_BREAK_FAIL_LATE,2022-02-19 16:45:00+00:00,FAILED_BREAK,91.21,-0.05481254110945022,-0.3048125411094502,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-02-20 15:00:00+00:00,2022-02-20 17:40:00+00:00,2022-02-20 18:00:00+00:00,FAILED_BREAK,-0.16487140030774228,-0.4148714003077423,False,L4_BREAK_FAIL_30M,2022-02-20 18:00:00+00:00,FAILED_BREAK,90.95,0.21982853374369338,-0.030171466256306623,True,False,True,2022-02-20 17:50:00+00:00,2022-02-20 17:55:00+00:00,2022-02-20 17:55:00+00:00,91.09,False,,,,,0.25,0.38469993405143565,0.38469993405143565
development,0.0,2022-02-22 15:00:00+00:00,2022-02-23 00:15:00+00:00,2022-02-23 00:25:00+00:00,FAILED_BREAK,-0.5136986301369495,-0.7636986301369495,False,L2_BREAK_FAST_FAIL_5M,2022-02-23 00:25:00+00:00,FAILED_BREAK,87.51,-0.11415525114150116,-0.36415525114150116,False,False,True,2022-02-23 00:15:00+00:00,2022-02-23 00:20:00+00:00,2022-02-23 00:20:00+00:00,87.65,False,,,,,0.25,0.39954337899544834,0.39954337899544834
development,0.0,2022-02-24 15:00:00+00:00,2022-02-24 15:10:00+00:00,2022-02-24 15:15:00+00:00,TARGET,10.40794353391561,10.157943533915608,True,WIN,2022-02-24 15:15:00+00:00,TARGET,85.33000000000001,10.40794353391561,10.15794353391561,True,True,False,,,,,False,,,,,0.25,0.0,1.7763568394002505e-15
development,0.0,2022-03-05 15:00:00+00:00,2022-03-05 16:15:00+00:00,2022-03-05 16:40:00+00:00,TARGET,4.698285459808438,4.448285459808438,True,WIN,2022-03-05 16:40:00+00:00,TARGET,90.66399999999999,4.108904700509619,3.733904700509619,True,True,True,2022-03-05 16:20:00+00:00,2022-03-05 16:25:00+00:00,2022-03-05 16:25:00+00:00,89.89,True,2022-03-05 16:25:00+00:00,2022-03-05 16:30:00+00:00,2022-03-05 16:30:00+00:00,90.1,0.375,-0.5893807592988187,-0.7143807592988187
development,0.0,2022-03-06 15:00:00+00:00,2022-03-06 16:20:00+00:00,2022-03-06 19:45:00+00:00,REFERENCE_INVALIDATION,-17.630385487528322,-17.880385487528322,False,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2022-03-06 19:45:00+00:00,REFERENCE_INVALIDATION,85.09,-17.630385487528322,-17.880385487528322,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-08 15:00:00+00:00,2022-03-08 18:05:00+00:00,2022-03-08 18:25:00+00:00,FAILED_BREAK,-2.188313224509131,-2.4383132245091312,False,L2_BREAK_FAST_FAIL_5M,2022-03-08 18:25:00+00:00,FAILED_BREAK,84.17,-2.188313224509131,-2.438313224509131,False,False,False,,,,,False,,,,,0.25,0.0,4.440892098500626e-16
development,0.0,2022-03-09 15:00:00+00:00,2022-03-09 15:50:00+00:00,2022-03-09 19:15:00+00:00,REFERENCE_INVALIDATION,-16.31165919282507,-16.56165919282507,False,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2022-03-09 19:15:00+00:00,REFERENCE_INVALIDATION,86.29,-16.31165919282507,-16.56165919282507,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-10 15:00:00+00:00,2022-03-10 22:35:00+00:00,2022-03-11 02:55:00+00:00,TIME,-15.546819156540382,-15.796819156540382,False,L1_NEVER_BREAK_TIME,2022-03-11 02:55:00+00:00,TIME,81.33,-15.546819156540382,-15.796819156540382,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-12 15:00:00+00:00,2022-03-12 15:40:00+00:00,2022-03-12 15:45:00+00:00,TARGET,2.3233064318903818,2.0733064318903818,True,WIN,2022-03-12 15:45:00+00:00,TARGET,82.16,2.3233064318903818,2.0733064318903818,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-15 15:00:00+00:00,2022-03-15 15:15:00+00:00,2022-03-15 15:25:00+00:00,FAILED_BREAK,-0.5566551212271564,-0.8066551212271564,False,L2_BREAK_FAST_FAIL_5M,2022-03-15 15:25:00+00:00,FAILED_BREAK,80.75,-0.12370113805049154,-0.37370113805049154,False,False,True,2022-03-15 15:15:00+00:00,2022-03-15 15:20:00+00:00,2022-03-15 15:20:00+00:00,80.89,False,,,,,0.25,0.4329539831766649,0.4329539831766649
development,0.0,2022-03-16 15:00:00+00:00,2022-03-16 19:10:00+00:00,2022-03-16 19:15:00+00:00,TARGET,5.272449099682275,5.022449099682275,True,WIN,2022-03-16 19:15:00+00:00,TARGET,85.866,5.272449099682275,5.022449099682275,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-17 15:00:00+00:00,2022-03-17 19:45:00+00:00,2022-03-17 20:05:00+00:00,FAILED_BREAK,-1.7078007933010175,-1.9578007933010177,False,L2_BREAK_FAST_FAIL_5M,2022-03-17 20:05:00+00:00,FAILED_BREAK,90.45,-0.6886293521375375,-0.9386293521375375,False,False,True,2022-03-17 19:55:00+00:00,2022-03-17 20:00:00+00:00,2022-03-17 20:00:00+00:00,90.82,False,,,,,0.25,1.01917144116348,1.0191714411634802
development,0.0,2022-03-18 15:00:00+00:00,2022-03-18 15:05:00+00:00,2022-03-18 15:35:00+00:00,TARGET,4.745370370370372,4.495370370370372,True,WIN,2022-03-18 15:35:00+00:00,TARGET,87.22000000000001,4.745370370370372,4.495370370370372,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-19 15:00:00+00:00,2022-03-19 15:20:00+00:00,2022-03-20 02:55:00+00:00,TIME,-16.220253975029298,-16.470253975029298,False,L1_NEVER_BREAK_TIME,2022-03-20 02:55:00+00:00,TIME,90.67,-16.220253975029298,-16.470253975029298,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-23 15:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-23 16:35:00+00:00,FAILED_BREAK,-0.5792522380200227,-0.8292522380200227,False,L5_BREAK_FAIL_LATE,2022-03-23 16:35:00+00:00,FAILED_BREAK,94.84,-1.5722568630093248,-1.9472568630093248,False,False,True,2022-03-23 15:15:00+00:00,2022-03-23 15:20:00+00:00,2022-03-23 15:20:00+00:00,95.04,True,2022-03-23 15:20:00+00:00,2022-03-23 15:25:00+00:00,2022-03-23 15:25:00+00:00,95.42,0.375,-0.9930046249893021,-1.118004624989302
development,0.0,2022-03-24 15:00:00+00:00,2022-03-24 15:40:00+00:00,2022-03-24 15:50:00+00:00,FAILED_BREAK,-3.190967108492815,-3.4409671084928153,False,L2_BREAK_FAST_FAIL_5M,2022-03-24 15:50:00+00:00,FAILED_BREAK,101.2,-1.3254786450662415,-1.5754786450662415,False,False,True,2022-03-24 15:40:00+00:00,2022-03-24 15:45:00+00:00,2022-03-24 15:45:00+00:00,101.96,False,,,,,0.25,1.8654884634265734,1.8654884634265738
development,0.0,2022-03-26 15:00:00+00:00,2022-03-26 15:30:00+00:00,2022-03-26 15:50:00+00:00,FAILED_BREAK,-0.44492782281985166,-0.6949278228198517,False,L4_BREAK_FAIL_30M,2022-03-26 15:50:00+00:00,FAILED_BREAK,101.05,-0.44492782281985166,-0.6949278228198517,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-27 15:00:00+00:00,2022-03-27 16:05:00+00:00,2022-03-27 18:15:00+00:00,TARGET,5.8053724294007125,5.5553724294007125,True,WIN,2022-03-27 18:15:00+00:00,TARGET,102.80999999999999,5.8053724294007125,5.5553724294007125,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-03-30 15:00:00+00:00,2022-03-30 15:15:00+00:00,2022-03-30 15:30:00+00:00,FAILED_BREAK,-0.5411705936225197,-0.7911705936225197,False,L3_BREAK_FAST_FAIL_10M,2022-03-30 15:30:00+00:00,FAILED_BREAK,119.98,-0.16651402880693555,-0.41651402880693555,False,False,True,2022-03-30 15:15:00+00:00,2022-03-30 15:20:00+00:00,2022-03-30 15:20:00+00:00,120.16,False,,,,,0.25,0.3746565648155842,0.3746565648155842
development,0.0,2022-04-07 15:00:00+00:00,2022-04-07 19:50:00+00:00,2022-04-08 00:15:00+00:00,TARGET,8.169465777702722,7.919465777702722,True,WIN,2022-04-08 00:15:00+00:00,TARGET,120.42599999999999,8.169465777702722,7.919465777702722,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-09 15:00:00+00:00,2022-04-09 23:25:00+00:00,2022-04-09 23:30:00+00:00,TARGET,5.190156599552576,4.940156599552576,True,WIN,2022-04-09 23:30:00+00:00,TARGET,112.91,5.190156599552576,4.940156599552576,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-10 15:00:00+00:00,2022-04-10 15:05:00+00:00,2022-04-10 15:15:00+00:00,FAILED_BREAK,0.0,-0.25,False,L2_BREAK_FAST_FAIL_5M,2022-04-10 15:15:00+00:00,FAILED_BREAK,112.18,0.0,-0.25,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-13 15:00:00+00:00,2022-04-13 15:20:00+00:00,2022-04-13 16:35:00+00:00,FAILED_BREAK,-0.6198741178713996,-0.8698741178713996,False,L5_BREAK_FAIL_LATE,2022-04-13 16:35:00+00:00,FAILED_BREAK,104.73,-1.4699774995919068,-1.8449774995919068,False,False,True,2022-04-13 15:35:00+00:00,2022-04-13 15:40:00+00:00,2022-04-13 15:40:00+00:00,105.04,True,2022-04-13 16:05:00+00:00,2022-04-13 16:10:00+00:00,2022-04-13 16:10:00+00:00,105.4,0.375,-0.8501033817205073,-0.9751033817205073
development,0.0,2022-04-15 15:00:00+00:00,2022-04-15 15:40:00+00:00,2022-04-15 15:55:00+00:00,FAILED_BREAK,-0.6835937499999889,-0.9335937499999889,False,L3_BREAK_FAST_FAIL_10M,2022-04-15 15:55:00+00:00,FAILED_BREAK,102.26,-0.6835937499999889,-0.9335937499999889,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-16 15:00:00+00:00,2022-04-16 15:00:00+00:00,2022-04-16 15:10:00+00:00,FAILED_BREAK,-0.24276558555058614,-0.49276558555058614,False,L2_BREAK_FAST_FAIL_5M,2022-04-16 15:10:00+00:00,FAILED_BREAK,102.93,-0.24276558555058614,-0.49276558555058614,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-17 15:00:00+00:00,2022-04-17 15:15:00+00:00,2022-04-17 15:30:00+00:00,FAILED_BREAK,-0.2867794665902257,-0.5367794665902257,False,L3_BREAK_FAST_FAIL_10M,2022-04-17 15:30:00+00:00,FAILED_BREAK,104.55,0.023898288882523433,-0.22610171111747657,True,False,True,2022-04-17 15:20:00+00:00,2022-04-17 15:25:00+00:00,2022-04-17 15:25:00+00:00,104.68,False,,,,,0.25,0.3106777554727491,0.3106777554727491
development,0.0,2022-04-18 15:00:00+00:00,2022-04-18 16:45:00+00:00,2022-04-18 17:55:00+00:00,TARGET,9.178013111447392,8.928013111447392,True,WIN,2022-04-18 17:55:00+00:00,TARGET,100.97000000000001,9.178013111447392,8.928013111447392,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-19 15:00:00+00:00,2022-04-19 15:10:00+00:00,2022-04-19 15:20:00+00:00,FAILED_BREAK,-0.651405174018238,-0.901405174018238,False,L2_BREAK_FAST_FAIL_5M,2022-04-19 15:20:00+00:00,FAILED_BREAK,107.32,-0.651405174018238,-0.901405174018238,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-04-23 15:00:00+00:00,2022-04-23 16:35:00+00:00,2022-04-23 17:00:00+00:00,FAILED_BREAK,-0.4878048780487254,-0.7378048780487254,False,L4_BREAK_FAIL_30M,2022-04-23 17:00:00+00:00,FAILED_BREAK,102.4,-0.8522335953641547,-1.2272335953641547,False,False,True,2022-04-23 16:35:00+00:00,2022-04-23 16:40:00+00:00,2022-04-23 16:40:00+00:00,102.55,True,2022-04-23 16:45:00+00:00,2022-04-23 16:50:00+00:00,2022-04-23 16:50:00+00:00,102.7,0.375,-0.36442871731542925,-0.48942871731542925
development,0.0,2022-04-25 15:00:00+00:00,2022-04-25 16:15:00+00:00,2022-04-25 18:45:00+00:00,TARGET,7.760464405743961,7.510464405743961,True,WIN,2022-04-25 18:45:00+00:00,TARGET,99.714,7.08651043888292,6.71151043888292,True,True,True,2022-04-25 16:30:00+00:00,2022-04-25 16:35:00+00:00,2022-04-25 16:35:00+00:00,98.35,True,2022-04-25 16:40:00+00:00,2022-04-25 16:45:00+00:00,2022-04-25 16:45:00+00:00,98.61,0.375,-0.673953966861041,-0.798953966861041
development,0.0,2022-05-01 15:00:00+00:00,2022-05-01 15:25:00+00:00,2022-05-01 15:35:00+00:00,FAILED_BREAK,-1.336898395721986,-1.586898395721986,False,L2_BREAK_FAST_FAIL_5M,2022-05-01 15:35:00+00:00,FAILED_BREAK,89.52,-0.6127450980392413,-0.8627450980392413,False,False,True,2022-05-01 15:25:00+00:00,2022-05-01 15:30:00+00:00,2022-05-01 15:30:00+00:00,89.78,False,,,,,0.25,0.7241532976827447,0.7241532976827447
development,0.0,2022-05-04 15:00:00+00:00,2022-05-04 18:45:00+00:00,2022-05-04 18:50:00+00:00,TARGET,3.6302142051860553,3.3802142051860553,True,WIN,2022-05-04 18:50:00+00:00,TARGET,89.34400000000001,3.6302142051860553,3.3802142051860553,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,0.0,2022-05-12 15:00:00+00:00,2022-05-12 15:00:00+00:00,2022-05-12 15:15:00+00:00,FAILED_BREAK,-5.321368948247141,-5.571368948247141,False,L3_BREAK_FAST_FAIL_10M,2022-05-12 15:15:00+00:00,FAILED_BREAK,47.41,-10.344184298463759,-10.719184298463759,False,False,True,2022-05-12 15:00:00+00:00,2022-05-12 15:05:00+00:00,2022-05-12 15:05:00+00:00,48.04,True,2022-05-12 15:05:00+00:00,2022-05-12 15:10:00+00:00,2022-05-12 15:10:00+00:00,49.04,0.375,-5.022815350216618,-5.147815350216618
development,0.0,2022-05-14 15:00:00+00:00,2022-05-14 21:40:00+00:00,2022-05-14 22:00:00+00:00,FAILED_BREAK,-2.4395003903200374,-2.6895003903200374,False,L4_BREAK_FAIL_30M,2022-05-14 22:00:00+00:00,FAILED_BREAK,50.99,-0.7806401249024209,-1.0306401249024209,False,False,True,2022-05-14 21:50:00+00:00,2022-05-14 21:55:00+00:00,2022-05-14 21:55:00+00:00,51.33,False,,,,,0.25,1.6588602654176166,1.6588602654176166
development,0.0,2022-05-15 15:00:00+00:00,2022-05-15 15:05:00+00:00,2022-05-15 15:20:00+00:00,FAILED_BREAK,-2.3126734505087843,-2.5626734505087843,False,L3_BREAK_FAST_FAIL_10M,2022-05-15 15:20:00+00:00,FAILED_BREAK,53.8,-3.357005726182888,-3.732005726182888,False,False,True,2022-05-15 15:05:00+00:00,2022-05-15 15:10:00+00:00,2022-05-15 15:10:00+00:00,54.19,True,2022-05-15 15:10:00+00:00,2022-05-15 15:15:00+00:00,2022-05-15 15:15:00+00:00,54.42,0.375,-1.0443322756741038,-1.1693322756741038
development,0.0,2022-05-16 15:00:00+00:00,2022-05-16 21:05:00+00:00,2022-05-17 02:55:00+00:00,TIME,-5.492526562218602,-5.742526562218603,False,L1_NEVER_BREAK_TIME,2022-05-17 02:55:00+00:00,TIME,54.92,-5.492526562218602,-5.742526562218602,False,False,False,,,,,False,,,,,0.25,0.0,8.881784197001252e-16
development,0.0,2022-05-19 15:00:00+00:00,2022-05-19 15:20:00+00:00,2022-05-19 16:40:00+00:00,FAILED_BREAK,-1.3255065328536264,-1.5755065328536264,False,L5_BREAK_FAIL_LATE,2022-05-19 16:40:00+00:00,FAILED_BREAK,52.67,-5.410572034174749,-5.785572034174749,False,False,True,2022-05-19 15:25:00+00:00,2022-05-19 15:30:00+00:00,2022-05-19 15:30:00+00:00,52.82,True,2022-05-19 15:30:00+00:00,2022-05-19 15:35:00+00:00,2022-05-19 15:35:00+00:00,53.7,0.375,-4.0850655013211234,-4.2100655013211234
