partition,clock_utc,clock_wib,entry_ts,exit_ts,year,month,weekday,entry_price,exit_price,gross_return,gross,net,raw_efficiency,raw_range,drive_return,eff_pct,range_pct,ret_24h,ret_72h,ret_7d,range_24h,range_72h,loc_24h,loc_7d,mfe_pct,mae_pct,giveback_pct,mfe_ge_1_net_loss,mfe_ge_2_net_loss
external,04:00,11:00,2020-12-02 04:00:00+00:00,2020-12-02 08:00:00+00:00,2020,12,Wednesday,2.0199,2.059,0.01935739393039282,9.678696965196409,8.928696965196409,0.016086956521738326,0.07686956521739122,0.003677018633540188,0.08928571428571429,0.75,0.02731156545620994,0.0721906682944955,-0.0801493692791111,0.11707862882717932,0.14905249747863472,0.5069504778453511,0.3980093071354704,0.021337689984652908,-0.01777315708698446,0.001980296054260089,False,False
external,04:15,11:15,2020-12-02 04:15:00+00:00,2020-12-02 08:15:00+00:00,2020,12,Wednesday,2.0064,2.0484,0.020933014354066914,10.466507177033456,9.716507177033456,0.038911333191579814,0.07640638119227532,-0.009038376055711948,0.14285714285714285,0.75,0.012310797174571286,0.06871204857782054,-0.09192124915139155,0.11614530776992935,0.149568552253116,0.44830582102519634,0.380558428128232,0.028209728867623518,-0.011164274322169154,0.007276714513556604,False,False
external,04:30,11:30,2020-12-02 04:30:00+00:00,2020-12-02 08:30:00+00:00,2020,12,Wednesday,1.9974,2.0612,0.03194152398117556,15.970761990587778,15.220761990587778,0.05965202982601428,0.0763498173921626,-0.014213799230085736,0.26785714285714285,0.7142857142857143,0.009705793145283748,0.06687319730797991,-0.10160572122520573,0.11636841573147304,0.14998397607093256,0.4092093831450916,0.3689245087900726,0.03444477821167502,-0.005156703714829236,0.002503254230499463,False,False
external,04:45,11:45,2020-12-02 04:45:00+00:00,2020-12-02 08:45:00+00:00,2020,12,Wednesday,2.0048,2.0508,0.02294493216280946,11.47246608140473,10.72246608140473,0.007434944237918294,0.07702648874726142,-0.0017924716191993863,0.03571428571428571,0.75,0.016117587430309,0.07197091220190344,-0.09673349853570634,0.11667511403953368,0.15014436958614047,0.4413553431798433,0.3784901758014478,0.030626496408619364,-0.007781324820430924,0.007681564245809902,False,False
external,04:00,11:00,2020-12-17 04:00:00+00:00,2020-12-17 08:00:00+00:00,2020,12,Thursday,1.7153,1.7416,0.01533259488136185,7.666297440680925,6.916297440680925,0.010374212671359849,0.0722933848043516,0.003275428437737644,0.03333333333333333,0.8166666666666667,0.05582912716976485,0.07724674998429948,0.0600049437646768,0.12452295949772246,0.1864598379702317,0.49876421156697986,0.7366917683718517,0.016731767037835965,-0.01813093919431008,0.0013991721564741155,False,False
external,04:15,11:15,2020-12-17 04:15:00+00:00,2020-12-17 08:15:00+00:00,2020,12,Thursday,1.7115,1.7401,0.01671048787613194,8.355243938065971,7.605243938065971,0.002748763056624625,0.07215411558668998,-0.0008756567425569509,0.0,0.8,0.04327948796098746,0.07378129117259546,0.05297157622739013,0.12331606217616575,0.18627266453353405,0.4799802273850717,0.7268242015061024,0.018989190768331943,-0.015950920245398792,0.002278702892200002,False,False
external,04:30,11:30,2020-12-17 04:30:00+00:00,2020-12-17 08:30:00+00:00,2020,12,Thursday,1.7102,1.7372,0.015787627178107888,7.893813589053944,7.143813589053944,0.021197471178877055,0.07179368029739773,-0.0066217472118959555,0.06666666666666667,0.7666666666666667,0.045801993518008954,0.08577233191543399,0.05184820714681093,0.12370818810004276,0.18849596850993586,0.4735541275333659,0.723448454946767,0.01976377031926102,-0.015202900245585349,0.003976143141153132,False,False
external,04:45,11:45,2020-12-17 04:45:00+00:00,2020-12-17 08:45:00+00:00,2020,12,Thursday,1.7089,1.7242,0.008953127742992395,4.4765638714961975,3.7265638714961975,0.02953119232189003,0.07165632790306681,-0.009275900052176945,0.13333333333333333,0.7833333333333333,0.040236182128074116,0.08295310519645116,0.05156605747338627,0.12314341368395418,0.18814955640050693,0.46712802768166123,0.7200727083874321,0.020539528351571024,-0.014453742173327955,0.011586400608578629,False,False
external,04:00,11:00,2020-12-24 04:00:00+00:00,2020-12-24 08:00:00+00:00,2020,12,Thursday,1.2528,1.27,0.01372924648786733,6.864623243933665,6.114623243933665,0.01794500723588997,0.1740567558851983,0.009996775233795524,0.13333333333333333,0.9833333333333333,-0.1433260393873086,-0.22350316102640388,-0.26963213432052713,0.2693517505470461,0.3413908516177017,0.46661589235846634,0.24979614025550417,0.028017241379310498,-0.025143678160919447,0.014287994891443168,False,False
external,04:00,11:00,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,2020,12,Tuesday,1.4406,1.542,0.07038733860891289,35.19366930445644,34.44366930445644,0.06634996041171794,0.08040472175379425,-0.02826306913996616,0.3,0.8166666666666667,0.08667119257750633,0.011870478331109213,-0.07004066877541792,0.1795277966357396,0.20854112523705834,0.5348739495798328,0.7384737678855328,0.08288213244481457,-0.0027766208524225844,0.012494793835901685,False,False
external,04:30,11:30,2020-12-29 04:30:00+00:00,2020-12-29 08:30:00+00:00,2020,12,Tuesday,1.468,1.532,0.043596730245231585,21.79836512261579,21.04836512261579,0.06839904420549603,0.0787422380763641,-0.030254987448804373,0.2833333333333333,0.8333333333333334,0.10792452830188681,0.03126097646645598,-0.05734283696140752,0.17962264150943397,0.20857042500878115,0.6500000000000002,0.7929252782193957,0.06267029972752058,-0.008310626702997315,0.019073569482289,False,False
external,04:45,11:45,2020-12-29 04:45:00+00:00,2020-12-29 08:45:00+00:00,2020,12,Tuesday,1.4747,1.5422,0.04577202142808723,22.886010714043614,22.136010714043614,0.006401617250673908,0.08062225228271895,-0.002570172472100119,0.016666666666666666,0.85,0.11046686746987944,0.038813750352211907,-0.05370893223819306,0.1792168674698795,0.2091434206818822,0.6781512605042017,0.8062400635930045,0.057842273004679035,-0.012816165999864348,0.012070251576591806,False,False
external,04:00,11:00,2021-01-05 04:00:00+00:00,2021-01-05 08:00:00+00:00,2021,1,Tuesday,2.1566,2.1668,0.004729667068533727,2.3648335342668636,1.6148335342668636,0.030090972708187613,0.17213114754098344,-0.02336744860067027,0.15,0.95,-0.06527392510402208,0.15958705237122284,0.4970151325836456,0.2960298196948682,0.4233788579417141,0.4954612005856517,0.6836210062431144,0.048641379949921015,-0.04817768710006487,0.04391171288138729,False,False
external,04:15,11:15,2021-01-05 04:15:00+00:00,2021-01-05 08:15:00+00:00,2021,1,Tuesday,2.1574,2.1923,0.016176879577268988,8.088439788634494,7.338439788634494,0.03395201448619291,0.17141697483539264,-0.027058717416794466,0.13333333333333333,0.95,-0.06464339908952965,0.17148132059079058,0.4884779908927832,0.29611966182527627,0.42756298870547343,0.49663250366032213,0.6843554902680867,0.048252526188931055,-0.04853063873180674,0.03207564661166207,False,False
external,04:30,11:30,2021-01-05 04:30:00+00:00,2021-01-05 08:30:00+00:00,2021,1,Tuesday,2.1436,2.1753,0.014788206754991595,7.394103377495798,6.644103377495798,0.07843249101591458,0.1755731883740301,-0.06027793608346839,0.3,0.9666666666666667,-0.060689715612812556,0.16607735407713653,0.46021798365122635,0.29928574558520654,0.4283305227655986,0.4764275256222551,0.6716856408373121,0.05500093300988973,-0.042405299496174664,0.040212726254898135,False,False
external,04:00,11:00,2021-01-18 04:00:00+00:00,2021-01-18 08:00:00+00:00,2021,1,Monday,3.7595,4.0254,0.07072749035776038,35.363745178880194,34.613745178880194,0.07808448985816668,0.09288174214764759,-0.02651544576503789,0.31666666666666665,0.75,0.009370133705632888,0.13003095975232193,0.19535149915741967,0.1916715888954518,0.3144368631458714,0.6351029555960224,0.818681701120624,0.07482377975794652,-0.008963957973134762,0.004096289400186137,False,False
external,04:15,11:15,2021-01-18 04:15:00+00:00,2021-01-18 08:15:00+00:00,2021,1,Monday,3.7548,3.98,0.059976563332267974,29.988281666133986,29.238281666133986,0.057986701716406464,0.09366024335474443,-0.019583268055773193,0.2,0.7666666666666667,-0.012180684538686148,0.13479206963249513,0.18186968838526907,0.18781405382652383,0.31615691489361686,0.6285194004762575,0.8154103153059096,0.08362629167998303,-0.007723447320762689,0.02364972834771506,False,False
external,04:00,11:00,2021-01-22 04:00:00+00:00,2021-01-22 08:00:00+00:00,2021,1,Friday,3.1538,3.0887,-0.020641765489251118,-10.320882744625559,-11.070882744625559,0.008962159769860582,0.20904513003569605,0.005163182049974501,0.05,0.9666666666666667,-0.10543185363778196,-0.20426906191653638,-0.05203041870810676,0.3065948092469154,0.3781349346520665,0.5935794245536126,0.3859248120300752,0.009607457670112174,-0.04353478343585504,0.030249223159363292,False,False
external,04:15,11:15,2021-01-22 04:15:00+00:00,2021-01-22 08:15:00+00:00,2021,1,Friday,3.1796,3.0923,-0.027456283809284332,-13.728141904642166,-14.478141904642166,0.04430833747172115,0.2167908882650921,0.025909076243022702,0.13333333333333333,0.9666666666666667,-0.1032012410097306,-0.20670641950051138,-0.039047388781431325,0.3048653222394585,0.3736932711259699,0.6174484226107874,0.4014436090225566,0.00031450496917839743,-0.05129576047301543,0.02777078877846273,False,False
external,04:30,11:30,2021-01-22 04:30:00+00:00,2021-01-22 08:30:00+00:00,2021,1,Friday,3.0544,3.0864,0.010476689366160308,5.238344683080154,4.488344683080154,0.006949563019900956,0.22093252663422333,0.004340391950545797,0.03333333333333333,0.9666666666666667,-0.14187784458054742,-0.22833611237431162,-0.0768300791875719,0.30367477664774967,0.36875347380122275,0.5016190211860484,0.3261353383458646,0.03712676794133074,-0.012408328968046,0.026650078575170433,False,False
external,04:45,11:45,2021-01-22 04:45:00+00:00,2021-01-22 08:45:00+00:00,2021,1,Friday,3.0458,3.0954,0.016284719942215586,8.142359971107794,7.392359971107794,0.019867549668874177,0.2233932905542441,0.012667486783921277,0.06666666666666667,0.9666666666666667,-0.13434702287906786,-0.22322817576700416,-0.07923455969043813,0.3072047747619725,0.3686975593583433,0.4936626885003236,0.32096240601503756,0.04005515792238512,-0.009291483354126884,0.023770437980169534,False,False
external,04:00,11:00,2021-01-26 04:00:00+00:00,2021-01-26 08:00:00+00:00,2021,1,Tuesday,3.7331,3.7529,0.005303902922504156,2.651951461252078,1.9019514612520778,0.013316979148414308,0.08545207160579464,-0.004055171677827309,0.1,0.7166666666666667,0.04894770856163411,0.09164546597654755,-0.05810667608618869,0.15361488100255696,0.16817264672339677,0.5361258459850008,0.8146393541068924,0.03099300849160236,-0.008625539096193569,0.025689105569098203,False,False
external,04:15,11:15,2021-01-26 04:15:00+00:00,2021-01-26 08:15:00+00:00,2021,1,Tuesday,3.7522,3.7393,-0.0034379830499440267,-1.7189915249720134,-2.4689915249720134,0.060906895626509444,0.08618115686327742,0.018484840259493575,0.23333333333333334,0.7166666666666667,0.04704766156937157,0.09196205110296263,-0.0638457124323244,0.1525560888492019,0.16183574879227047,0.5710627400768251,0.8278808919748968,0.025744896327487776,-0.01367197910559148,0.029182879377431803,True,True
external,04:30,11:30,2021-02-23 04:30:00+00:00,2021-02-23 08:30:00+00:00,2021,2,Tuesday,13.577,12.2888,-0.09488104883258452,-47.44052441629226,-48.19052441629226,0.05438699186991889,0.15096246646756184,0.0317731725296188,0.15,0.9166666666666666,0.2948851226979239,0.22360511540298655,0.5569597027591109,0.5836758829195716,0.5515460665651276,0.7674962009183156,0.8095945403452428,0.02820210650364574,-0.10324814023716578,0.12308315533623027,True,True
external,04:45,11:45,2021-02-23 04:45:00+00:00,2021-02-23 08:45:00+00:00,2021,2,Tuesday,13.6912,12.291,-0.10227007128666588,-51.13503564333294,-51.88503564333294,0.05773360952610918,0.13877871707121756,0.03432072464096578,0.11666666666666667,0.9,0.310927910071908,0.23416415017803205,0.5707041736456877,0.5859784180239183,0.5516653896425834,0.7861566365463488,0.8248762210624916,0.002403003389038094,-0.11072805889914694,0.10467307467570397,False,False
external,04:00,11:00,2021-02-26 04:00:00+00:00,2021-02-26 08:00:00+00:00,2021,2,Friday,14.6353,13.3525,-0.08765109017239148,-43.82554508619574,-44.57554508619574,0.027010391397226604,0.08793256984281493,0.010299528513540596,0.15,0.6666666666666666,-0.104956731798306,0.046402551067830755,0.6817158090685542,0.20489863315292176,0.4847243373873005,0.3801934097421207,0.6305689328079721,0.005042602474838231,-0.1046647489289595,0.09269369264722971,False,False
external,04:15,11:15,2021-02-26 04:15:00+00:00,2021-02-26 08:15:00+00:00,2021,2,Friday,14.5404,13.5831,-0.06583725344557234,-32.91862672278617,-33.66862672278617,0.0342901650867228,0.0938446646564391,0.012569725415915176,0.11666666666666667,0.7166666666666667,-0.10425252730599355,0.028738803752600184,0.6696407041234627,0.20639819623352862,0.47965219113922264,0.35186843361986636,0.6206767152417286,0.0,-0.0988212153723419,0.06583725344557234,False,False
external,04:30,11:30,2021-02-26 04:30:00+00:00,2021-02-26 08:30:00+00:00,2021,2,Friday,14.464,13.6064,-0.059292035398230025,-29.646017699115013,-30.396017699115013,0.003280953203246606,0.09327952709577833,0.001183644934207408,0.03333333333333333,0.7166666666666667,-0.11971809556268298,0.06533107461147525,0.6677428281523845,0.20390600751014845,0.49933711423731314,0.32906518624641856,0.6127129067900848,0.0014518805309733374,-0.09406111725663713,0.06074391592920336,False,False
external,04:45,11:45,2021-02-26 04:45:00+00:00,2021-02-26 08:45:00+00:00,2021,2,Friday,14.2727,13.6022,-0.04697779677286007,-23.488898386430034,-24.238898386430034,0.005317606110412806,0.09423644424553503,-0.0019230500272723358,0.0,0.7,-0.12652309349391977,0.04247253710412524,0.6570728649050295,0.20504158481282247,0.49517208133691715,0.2719675262655208,0.5927721141618195,0.0009528680628052566,-0.0819186278699896,0.047930664835665326,False,False
external,04:00,11:00,2021-03-01 04:00:00+00:00,2021-03-01 08:00:00+00:00,2021,3,Monday,13.9599,14.5373,0.04136132780320789,20.680663901603946,19.930663901603946,0.07556411079028953,0.10333955580380098,0.025965340349536185,0.31666666666666665,0.7666666666666667,0.15423539625449578,-0.0461486952778557,0.3257264957264958,0.2378601843813303,0.2815658032291787,0.8813264738598442,0.5462610490999418,0.05770814977184657,-0.006669102214199252,0.01634682196863868,False,False
external,04:15,11:15,2021-03-01 04:15:00+00:00,2021-03-01 08:15:00+00:00,2021,3,Monday,13.9619,14.6664,0.050458748451142066,25.229374225571032,24.479374225571032,0.07671795305919459,0.10339426739414964,0.026655587746518283,0.21666666666666667,0.75,0.13928192574459386,-0.039785700530934553,0.3160181729065341,0.2347450020399836,0.28340348271024174,0.8820216907675196,0.5464761167387142,0.057556636274432416,-0.006811393864731952,0.00709788782329035,False,False
external,04:30,11:30,2021-03-01 04:30:00+00:00,2021-03-01 08:30:00+00:00,2021,3,Monday,13.9927,14.7211,0.05205571476555648,26.02785738277824,25.27785738277824,0.10255284450856149,0.10413858482321389,0.03632741331042341,0.2833333333333333,0.75,0.13922947910051597,-0.032584347345132825,0.33453185949585595,0.23421751095045018,0.28490044247787605,0.8927280311457174,0.549788158375809,0.055228797873176694,-0.0041521650574942726,0.0031730831076202115,False,False
external,04:00,11:00,2021-04-07 04:00:00+00:00,2021-04-07 08:00:00+00:00,2021,4,Wednesday,25.2083,25.3497,0.005609263615555138,2.804631807777569,2.054631807777569,0.025870916748262907,0.08796270358957942,0.008775861379006782,0.11666666666666667,0.8,0.10666104738198401,0.10448395520426246,0.3446506392988784,0.19092836729049506,0.1905527611770273,0.817962337035249,0.9009074410163341,0.04961461106064258,-0.01917622370409744,0.04400534744508744,False,False
external,04:15,11:15,2021-04-07 04:15:00+00:00,2021-04-07 08:15:00+00:00,2021,4,Wednesday,25.2327,25.0578,-0.0069314817677061935,-3.4657408838530968,-4.215740883853097,0.007348546113005811,0.08733015494636472,0.002491060786650756,0.016666666666666666,0.8,0.10871055337323043,0.09901869830526211,0.3446467682371186,0.19109699190635626,0.18942650690569834,0.8235726932008924,0.9039614494023407,0.04859963460113259,-0.020124679483368824,0.055531116368838784,True,True
external,04:30,11:30,2021-04-07 04:30:00+00:00,2021-04-07 08:30:00+00:00,2021,4,Wednesday,24.9006,25.1292,0.009180501674658448,4.590250837329224,3.840250837329224,0.022542683853174327,0.08759638950325782,-0.007687249686173634,0.06666666666666667,0.8,0.09689440993788812,0.07503475430219408,0.3276354795367784,0.191581868640148,0.18776389524492068,0.7472120668644089,0.8623943926403406,0.062584837313157,-0.0014537802301952674,0.05340433563849856,False,False
external,04:45,11:45,2021-04-07 04:45:00+00:00,2021-04-07 08:45:00+00:00,2021,4,Wednesday,24.9288,25.1055,0.007088187157023196,3.544093578511598,2.794093578511598,0.008073607615837678,0.08792505510066122,-0.0028360340324084586,0.03333333333333333,0.7833333333333333,0.08961212661613915,0.07701945468135007,0.3267198160704212,0.1900946736251344,0.18789774519249464,0.753696167023062,0.865924025283184,0.06138281826642289,-0.0010750617759377468,0.054294631109399694,False,False
external,04:15,11:15,2021-04-19 04:15:00+00:00,2021-04-19 08:15:00+00:00,2021,4,Monday,31.2938,30.9973,-0.009474720232122702,-4.737360116061351,-5.487360116061351,0.04713288378183455,0.08390402570809938,0.02198186194306471,0.15,0.7833333333333333,0.39249417083459415,0.11757983529394966,0.08922256564475273,0.46918996849580835,0.5038640925096601,0.8385937292539976,0.8793740121483603,0.004671851932331661,-0.04081000070301466,0.014146572164454363,False,False
external,04:30,11:30,2021-04-19 04:30:00+00:00,2021-04-19 08:30:00+00:00,2021,4,Monday,30.8781,31.4181,0.01748812265003341,8.744061325016705,7.994061325016705,0.02442176179344596,0.0766310528760672,-0.01077704272053056,0.1,0.6666666666666666,0.29491814003422,0.09986286487737983,0.0713824737689448,0.3939133425034388,0.5025521380612299,0.774557920175448,0.8499103402816662,0.018741438106619324,-0.027896794168034922,0.0012533154565859128,False,False
external,04:45,11:45,2021-04-20 04:45:00+00:00,2021-04-20 08:45:00+00:00,2021,4,Tuesday,31.5357,30.0934,-0.04573546805683715,-22.867734028418575,-23.617734028418575,0.07689414887733662,0.1264225037280456,-0.042227898232709,0.25,0.9666666666666667,0.037976558411422445,0.21611084545496606,0.1363765760636515,0.23932341295310697,0.6626779681932469,0.376242934356562,0.736073043417538,0.03757328995392517,-0.0740652657147296,0.08330875801076232,True,True
external,04:00,11:00,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021,4,Wednesday,32.5948,31.7937,-0.024577539975701557,-12.288769987850777,-13.038769987850777,0.06736669952847117,0.10737135523581591,0.027795908971945494,0.26666666666666666,0.9,0.07541299477714603,0.4876609417574542,0.21279366567692848,0.1592788964370438,0.655341600449108,0.7413207390836023,0.7977048817816261,0.011560126155092387,-0.03580325696123299,0.036137666130793944,True,False
external,04:15,11:15,2021-04-21 04:15:00+00:00,2021-04-21 08:15:00+00:00,2021,4,Wednesday,32.2543,31.4238,-0.025748504850516052,-12.874252425258026,-13.624252425258026,0.023850228842600713,0.10659858749279974,0.009739162012572307,0.06666666666666667,0.9,0.05875729952764375,0.43523396757026167,0.19727317945938716,0.15846745206684557,0.606037413452468,0.6707887977462921,0.7778902835727961,0.022238895279079074,-0.04439098042741585,0.047987400129595126,True,True
external,04:30,11:30,2021-04-21 04:30:00+00:00,2021-04-21 08:30:00+00:00,2021,4,Wednesday,32.6261,31.4682,-0.035489991142061195,-17.744995571030596,-18.494995571030596,0.038940302903470905,0.10599962021809446,0.01563954339008276,0.13333333333333333,0.9,0.07648120469445474,0.36822306840675,0.20705972015657026,0.15928415176141045,0.5228847250645822,0.7478042919877371,0.7995263118078711,0.010589681267451523,-0.05528089474377873,0.04607967240951272,True,False
external,04:45,11:45,2021-04-21 04:45:00+00:00,2021-04-21 08:45:00+00:00,2021,4,Wednesday,32.5972,31.6125,-0.030208116034506016,-15.104058017253008,-15.854058017253008,0.06283178069944374,0.10704461790437632,0.024743713474651208,0.15,0.9,0.03366026439876091,0.36121701583907884,0.21221992897119812,0.15308364805601285,0.5206601216848805,0.7418178805203414,0.7978445441478559,0.011485649074153725,-0.054443326420674176,0.04169376510865974,True,False
external,04:15,11:15,2021-04-22 04:15:00+00:00,2021-04-22 08:15:00+00:00,2021,4,Thursday,36.1888,36.7958,0.016773145282518387,8.386572641259193,7.6365726412591926,0.07918229871578418,0.16138308420100778,0.05222329157059501,0.2833333333333333,1.0,0.12198373550193309,0.1564207606618564,0.3991416972743089,0.21605801397023025,0.2653688590072154,0.8686143955917808,0.9497409098893379,0.04888805376249006,-0.0203156777787602,0.03211490847997167,False,False
external,04:00,11:00,2021-04-23 04:00:00+00:00,2021-04-23 08:00:00+00:00,2021,4,Friday,36.6282,32.2682,-0.1190339683631737,-59.51698418158685,-60.26698418158685,0.0539236979191804,0.19393746361355582,-0.04375249646904636,0.2,1.0,0.020844307321845168,0.20848853974548898,0.307893092428273,0.20703840268894083,0.41371403307917437,0.3367390894650404,0.7826455213181286,0.011622192736743697,-0.12356599559901926,0.1306561610999174,True,False
external,04:00,11:00,2021-04-26 04:00:00+00:00,2021-04-26 08:00:00+00:00,2021,4,Monday,47.1642,47.8724,0.015015626258899628,7.507813129449814,6.757813129449814,0.06275321256047792,0.0815289647579513,0.0364550942417697,0.23333333333333334,0.6833333333333333,0.14937637993303232,0.2876472226317428,0.48187410847257395,0.1982522066743676,0.4668042655658755,0.8284246238568197,0.9293623481781376,0.02921283515887052,-0.02971533493624401,0.014197208899970892,False,False
external,04:15,11:15,2021-04-26 04:15:00+00:00,2021-04-26 08:15:00+00:00,2021,4,Monday,46.5283,47.4051,0.018844445208614946,9.422222604307473,8.672222604307473,0.0006918715329662328,0.07976539085041519,0.00036335178042371744,0.0,0.6666666666666666,0.12682786246046396,0.3070701792827566,0.486821670746282,0.19701923402936214,0.4803215965210943,0.7502581374766447,0.8971811740890688,0.04327903662932031,-0.01645450188379971,0.024434591420705365,False,False
external,04:30,11:30,2021-04-26 04:30:00+00:00,2021-04-26 08:30:00+00:00,2021,4,Monday,46.5004,47.8629,0.02930082321872507,14.650411609362536,13.900411609362536,0.023312430218013568,0.0807487212972032,0.012088366525193139,0.06666666666666667,0.7166666666666667,0.12497792401020935,0.3039969265197042,0.5059346268067011,0.19681379961049497,0.4794797517659893,0.7468285967155077,0.8957692307692307,0.043904998666678186,-0.015864379661250205,0.014604175447953116,False,False
external,04:00,11:00,2021-05-04 04:00:00+00:00,2021-05-04 08:00:00+00:00,2021,5,Tuesday,45.0242,45.9673,0.02094651320845231,10.473256604226155,9.723256604226155,0.05368157982173567,0.07655230578971055,-0.01623863273858689,0.18333333333333332,0.6666666666666666,-0.05630812375421035,0.044325171873115465,-0.0021453425234370105,0.1296501623325586,0.1801281278123638,0.33821556169875694,0.46023863134193305,0.051423456718831195,-0.004286583659454224,0.030476943510378884,False,False
