partition,date_utc,signal_ts,window_status,filled,target_hit,entry_ts,entry_px,entry_fraction,H,L,range,h2_bar_start,opposite_break_bar_start,path_class,pre_h2_min_low,pre_h2_min_frac,pre_h2_required_distance,to_h2_conservative_min_low,to_h2_conservative_min_frac,to_h2_required_distance,next_bar_pre_h2_min_frac,next_bar_pre_h2_required_distance,failure_terminal_min_low,failure_terminal_min_frac,failure_required_distance
august,2026-08-03,2026-08-03 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,62979.5,62268.2,711.3000000000029,,,NO_FILL,,,,,,,,,,,
august,2026-08-04,2026-08-04 13:40:00+00:00,H2_ARRIVAL,True,True,2026-08-04 14:30:00+00:00,63943.475000000006,0.85,64034.3,63428.8,605.5,2026-08-04 14:40:00+00:00,,F85_H2_WINNER,63829.3,0.6614368290668868,0.18856317093311314,63829.3,0.6614368290668868,0.18856317093311314,0.740710156895128,0.109289843104872,,,
august,2026-08-17,2026-08-17 13:45:00+00:00,H2_ARRIVAL,True,True,2026-08-17 13:50:00+00:00,63678.3,0.85,63753.0,63255.0,498.0,2026-08-17 14:50:00+00:00,,F85_H2_WINNER,63561.3,0.6150602409638612,0.23493975903613873,63561.3,0.6150602409638612,0.23493975903613873,0.6150602409638612,0.23493975903613873,,,
august,2026-08-20,2026-08-20 15:05:00+00:00,H2_ARRIVAL,True,True,2026-08-20 15:15:00+00:00,72080.145,0.85,72487.5,69771.8,2715.699999999997,2026-08-20 15:30:00+00:00,,F85_H2_WINNER,71937.7,0.7975475936222692,0.05245240637773074,71937.7,0.7975475936222692,0.05245240637773074,0.7975475936222692,0.05245240637773074,,,
development,2022-01-19,2022-01-19 14:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,42338.38,41115.64,1222.739999999998,,,NO_FILL,,,,,,,,,,,
development,2022-01-25,2022-01-25 14:25:00+00:00,H2_ARRIVAL,False,False,,,0.85,36793.85,35993.84,800.010000000002,2022-01-25 14:35:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-01-26,2022-01-26 13:55:00+00:00,H2_ARRIVAL,False,False,,,0.85,38239.99,37311.81,928.1800000000003,2022-01-26 14:00:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-01-28,2022-01-28 13:40:00+00:00,H2_ARRIVAL,True,True,2022-01-28 13:50:00+00:00,36774.501,0.85,36884.88,36149.02,735.8600000000006,2022-01-28 13:55:00+00:00,,F85_H2_WINNER,36709.39,0.7615171364118204,0.08848286358817958,36709.39,0.7615171364118204,0.08848286358817958,,,,,
development,2022-02-01,2022-02-01 17:00:00+00:00,NO_H2_BY_SESSION_END,True,False,2022-02-01 17:10:00+00:00,38930.35,0.85,39100.0,37969.0,1131.0,,,F85_NON_H2_FILL,,,,,,,,,38322.0,0.3121131741821397,0.5378868258178603
development,2022-02-03,2022-02-03 16:15:00+00:00,NO_H2_BY_SESSION_END,True,False,2022-02-03 16:20:00+00:00,36952.5805,0.85,37084.63,36204.3,880.3299999999945,,,F85_NON_H2_FILL,,,,,,,,,36431.79,0.2584144582145325,0.5915855417854674
development,2022-02-07,2022-02-07 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,42913.09,42201.68,711.4099999999962,,,NO_FILL,,,,,,,,,,,
development,2022-02-09,2022-02-09 19:10:00+00:00,H2_ARRIVAL,False,False,,,0.85,44436.44,43164.79,1271.6500000000015,2022-02-09 19:20:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-02-11,2022-02-11 13:45:00+00:00,H2_ARRIVAL,False,False,,,0.85,43748.13,42811.42,936.7099999999991,2022-02-11 13:50:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-02-15,2022-02-15 14:40:00+00:00,NO_H2_BY_SESSION_END,False,False,,,0.85,44442.3,43579.4,862.9000000000015,,,NO_FILL,,,,,,,,,,,
development,2022-02-22,2022-02-22 14:00:00+00:00,H2_ARRIVAL,True,True,2022-02-22 14:10:00+00:00,37696.865,0.85,37868.0,36727.1,1140.9000000000015,2022-02-22 14:45:00+00:00,,F85_H2_WINNER,37384.5,0.5762117626435276,0.2737882373564724,37384.5,0.5762117626435276,0.2737882373564724,0.5762117626435276,0.2737882373564724,,,
development,2022-02-24,2022-02-24 14:35:00+00:00,H2_ARRIVAL,True,True,2022-02-24 14:50:00+00:00,35703.979999999996,0.85,35870.0,34763.2,1106.800000000003,2022-02-24 15:20:00+00:00,,F85_H2_WINNER,35364.7,0.5434586194434391,0.3065413805565609,35364.7,0.5434586194434391,0.3065413805565609,0.5434586194434391,0.3065413805565609,,,
development,2022-03-03,2022-03-03 13:40:00+00:00,H2_ARRIVAL,False,False,,,0.85,43792.4,43056.2,736.2000000000044,2022-03-03 13:50:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-03-16,2022-03-16 14:05:00+00:00,H2_ARRIVAL,True,True,2022-03-16 14:10:00+00:00,40576.7,0.85,40760.0,39538.0,1222.0,2022-03-16 14:15:00+00:00,,F85_H2_WINNER,40452.7,0.7485270049099813,0.10147299509001872,40452.7,0.7485270049099813,0.10147299509001872,,,,,
development,2022-03-18,2022-03-18 14:15:00+00:00,H2_ARRIVAL,True,True,2022-03-18 14:20:00+00:00,40650.13,0.85,40750.0,40084.2,665.8000000000029,2022-03-18 14:25:00+00:00,,F85_H2_WINNER,40554.5,0.7063682787623924,0.1436317212376076,40554.5,0.7063682787623924,0.1436317212376076,,,,,
development,2022-03-21,2022-03-21 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,41481.1,40890.9,590.1999999999971,,2022-03-21 14:20:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-03-22,2022-03-22 14:35:00+00:00,NO_H2_BY_SESSION_END,False,False,,,0.85,43087.2,42063.3,1023.8999999999942,,,NO_FILL,,,,,,,,,,,
development,2022-03-23,2022-03-23 15:05:00+00:00,H2_ARRIVAL,False,False,,,0.85,42435.0,41852.0,583.0,2022-03-23 15:10:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-03-25,2022-03-25 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,44900.0,43575.1,1324.9000000000015,2022-03-25 13:45:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,47417.0,46834.8,582.1999999999971,,,NO_FILL,,,,,,,,,,,
development,2022-04-04,2022-04-04 14:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,46280.0,45780.0,500.0,,2022-04-04 15:05:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,True,True,2022-04-18 14:00:00+00:00,39382.65,0.85,39489.0,38780.0,709.0,2022-04-18 14:20:00+00:00,,F85_H2_WINNER,39284.9,0.712129760225672,0.137870239774328,39284.9,0.712129760225672,0.137870239774328,0.8039492242595204,0.046050775740479555,,,
development,2022-04-27,2022-04-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,39215.7,38614.3,601.3999999999942,,,NO_FILL,,,,,,,,,,,
development,2022-05-10,2022-05-10 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2022-05-10 14:05:00+00:00,32171.27,0.85,32337.2,31231.0,1106.2000000000007,,2022-05-10 14:45:00+00:00,F85_NON_H2_FILL,,,,,,,,,30950.0,-0.25402278069065254,1.1040227806906526
development,2022-05-13,2022-05-13 13:55:00+00:00,H2_ARRIVAL,False,False,,,0.85,30846.3,30160.6,685.7000000000007,2022-05-13 14:00:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,True,True,2022-05-19 13:55:00+00:00,29602.440000000002,0.85,29737.2,28838.8,898.4000000000015,2022-05-19 14:00:00+00:00,,F85_H2_WINNER,29438.0,0.6669634906500442,0.18303650934995574,29438.0,0.6669634906500442,0.18303650934995574,,,,,
development,2022-05-25,2022-05-25 18:05:00+00:00,H2_ARRIVAL,True,True,2022-05-25 18:10:00+00:00,29856.32,0.85,29949.2,29330.0,619.2000000000007,2022-05-25 18:30:00+00:00,,F85_H2_WINNER,29748.1,0.6752260981912114,0.1747739018087886,29748.1,0.6752260981912114,0.1747739018087886,0.7118863049095587,0.13811369509044125,,,
development,2022-05-26,2022-05-26 16:20:00+00:00,H2_ARRIVAL,False,False,,,0.85,29729.8,27952.1,1777.7000000000007,2022-05-26 16:30:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2022-06-01 14:00:00+00:00,31802.35,0.85,31868.5,31427.5,441.0,,2022-06-01 14:15:00+00:00,F85_NON_H2_FILL,,,,,,,,,31395.0,-0.07369614512471655,0.9236961451247165
development,2022-06-15,2022-06-15 13:55:00+00:00,H2_ARRIVAL,False,False,,,0.85,21700.0,20100.2,1599.7999999999993,2022-06-15 14:05:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-06-20,2022-06-20 15:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,21050.0,20010.0,1040.0,,2022-06-20 17:55:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-06-29,2022-06-29 19:55:00+00:00,NO_CAUSAL_LEAVE_BY_SESSION_END,False,False,,,0.85,20235.6,19817.2,418.3999999999978,,,NO_FILL,,,,,,,,,,,
development,2022-07-06,2022-07-06 13:35:00+00:00,H2_ARRIVAL,True,True,2022-07-06 14:05:00+00:00,20243.25,0.85,20295.0,19950.0,345.0,2022-07-06 16:45:00+00:00,,F85_H2_WINNER,20050.7,0.2918840579710166,0.5581159420289834,20050.7,0.2918840579710166,0.5581159420289834,0.2918840579710166,0.5581159420289834,,,
development,2022-07-08,2022-07-08 14:50:00+00:00,H2_ARRIVAL,True,True,2022-07-08 14:55:00+00:00,21718.265,0.85,21814.1,21175.2,638.8999999999978,2022-07-08 15:00:00+00:00,,F85_H2_WINNER,21673.3,0.7796212239787138,0.07037877602128617,21673.3,0.7796212239787138,0.07037877602128617,,,,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,20625.0,20405.8,219.20000000000073,,2022-07-11 13:45:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-07-12,2022-07-12 13:35:00+00:00,H2_ARRIVAL,True,True,2022-07-12 14:45:00+00:00,19898.350000000002,0.85,19959.4,19552.4,407.0,2022-07-12 15:10:00+00:00,,F85_H2_WINNER,19834.1,0.692137592137585,0.157862407862415,19834.1,0.692137592137585,0.157862407862415,0.692137592137585,0.157862407862415,,,
development,2022-07-14,2022-07-14 15:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,20047.0,19600.0,447.0,,,NO_FILL,,,,,,,,,,,
development,2022-07-19,2022-07-19 13:35:00+00:00,H2_ARRIVAL,True,True,2022-07-19 13:40:00+00:00,22277.39,0.85,22381.7,21686.3,695.4000000000015,2022-07-19 14:45:00+00:00,,F85_H2_WINNER,22028.2,0.49165947656025416,0.3583405234397458,22028.2,0.49165947656025416,0.3583405234397458,0.49165947656025416,0.3583405234397458,,,
development,2022-07-20,2022-07-20 13:40:00+00:00,H2_ARRIVAL,True,True,2022-07-20 13:55:00+00:00,23874.12,0.85,23975.7,23298.5,677.2000000000007,2022-07-20 14:25:00+00:00,,F85_H2_WINNER,23677.0,0.5589190785587708,0.2910809214412292,23677.0,0.5589190785587708,0.2910809214412292,0.5589190785587708,0.2910809214412292,,,
development,2022-07-22,2022-07-22 13:55:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2022-07-22 14:45:00+00:00,23595.5,0.85,23690.0,23060.0,630.0,,2022-07-22 17:15:00+00:00,F85_NON_H2_FILL,,,,,,,,,23003.0,-0.09047619047619047,0.9404761904761905
development,2022-07-28,2022-07-28 13:35:00+00:00,H2_ARRIVAL,True,True,2022-07-28 14:55:00+00:00,23116.135000000002,0.85,23210.2,22583.1,627.1000000000022,2022-07-28 15:10:00+00:00,,F85_H2_WINNER,23025.6,0.7056290862701299,0.1443709137298701,23025.6,0.7056290862701299,0.1443709137298701,0.8170945622707697,0.03290543772923027,,,
development,2022-07-29,2022-07-29 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,24135.0,23426.3,708.7000000000007,,,NO_FILL,,,,,,,,,,,
development,2022-08-22,2022-08-22 14:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,21334.8,20858.6,476.2000000000007,,,NO_FILL,,,,,,,,,,,
development,2022-08-23,2022-08-23 13:40:00+00:00,H2_ARRIVAL,True,True,2022-08-23 13:50:00+00:00,21506.375,0.85,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,,F85_H2_WINNER,21467.0,0.702803738317757,0.14719626168224298,21467.0,0.702803738317757,0.14719626168224298,0.7551401869158878,0.09485981308411218,,,
development,2022-08-31,2022-08-31 13:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,20410.0,20121.0,289.0,,2022-08-31 14:55:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-09-02,2022-09-02 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2022-09-02 14:55:00+00:00,20333.3,0.85,20396.0,19978.0,418.0,,2022-09-02 17:20:00+00:00,F85_NON_H2_FILL,,,,,,,,,19868.0,-0.2631578947368421,1.1131578947368421
development,2022-09-07,2022-09-07 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,18880.0,18663.6,216.40000000000146,,,NO_FILL,,,,,,,,,,,
development,2022-09-12,2022-09-12 13:45:00+00:00,H2_ARRIVAL,True,True,2022-09-12 13:55:00+00:00,22376.665,0.85,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,,F85_H2_WINNER,22318.0,0.7300061362241775,0.11999386377582244,22318.0,0.7300061362241775,0.11999386377582244,0.7300061362241775,0.11999386377582244,,,
development,2022-09-19,2022-09-19 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,18863.2,18360.0,503.2000000000007,,,NO_FILL,,,,,,,,,,,
development,2022-09-21,2022-09-21 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,19298.0,18811.4,486.59999999999854,2022-09-21 13:40:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-09-28,2022-09-28 13:35:00+00:00,H2_ARRIVAL,True,True,2022-09-28 13:40:00+00:00,19082.54,0.85,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,,F85_H2_WINNER,19023.6,0.7543802725502903,0.0956197274497097,19023.6,0.7543802725502903,0.0956197274497097,,,,,
development,2022-10-04,2022-10-04 14:05:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,20159.3,19805.4,353.8999999999978,,,NO_FILL,,,,,,,,,,,
development,2022-10-13,2022-10-13 15:45:00+00:00,H2_ARRIVAL,False,False,,,0.85,19036.6,17917.8,1118.7999999999993,2022-10-13 16:40:00+00:00,,NO_FILL,,,,,,,,,,,
development,2022-10-17,2022-10-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,19588.0,19237.0,351.0,,,NO_FILL,,,,,,,,,,,
development,2022-10-18,2022-10-18 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,19663.0,19457.5,205.5,,2022-10-18 14:30:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-10-21,2022-10-21 13:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,19033.0,18600.0,433.0,,,NO_FILL,,,,,,,,,,,
development,2022-11-02,2022-11-02 17:00:00+00:00,H2_ARRIVAL,True,True,2022-11-02 17:10:00+00:00,20498.865,0.85,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,,F85_H2_WINNER,20350.0,0.1304978250362485,0.7195021749637515,20146.8,-0.8516191396810029,1.7016191396810028,0.1304978250362485,0.7195021749637515,,,
development,2022-12-07,2022-12-07 13:40:00+00:00,H2_ARRIVAL,True,True,2022-12-07 13:50:00+00:00,16829.165,0.85,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,,F85_H2_WINNER,16827.7,0.8428501708150293,0.007149829184970646,16827.7,0.8428501708150293,0.007149829184970646,,,,,
development,2022-12-14,2022-12-14 14:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,17964.3,17784.0,180.29999999999927,,,NO_FILL,,,,,,,,,,,
development,2022-12-21,2022-12-21 14:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,16889.2,16788.0,101.20000000000073,,2022-12-21 15:00:00+00:00,NO_FILL,,,,,,,,,,,
development,2022-12-29,2022-12-29 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,16638.6,16514.6,124.0,2022-12-29 13:45:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-01-03,2023-01-03 14:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,16750.5,16691.7,58.79999999999927,,2023-01-03 14:55:00+00:00,NO_FILL,,,,,,,,,,,
development,2023-01-09,2023-01-09 13:45:00+00:00,H2_ARRIVAL,True,True,2023-01-09 14:55:00+00:00,17263.045000000002,0.85,17277.7,17180.0,97.70000000000073,2023-01-09 15:00:00+00:00,,F85_H2_WINNER,17248.1,0.6970317297850362,0.15296827021496373,17248.1,0.6970317297850362,0.15296827021496373,,,,,
development,2023-01-13,2023-01-13 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,19050.0,18801.4,248.59999999999854,,,NO_FILL,,,,,,,,,,,
development,2023-01-18,2023-01-18 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,21318.1,21132.1,186.0,2023-01-18 13:40:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-01-19,2023-01-19 14:45:00+00:00,H2_ARRIVAL,True,True,2023-01-19 15:00:00+00:00,20819.95,0.85,20848.0,20661.0,187.0,2023-01-19 15:05:00+00:00,,F85_H2_WINNER,20787.2,0.6748663101604317,0.17513368983956823,20787.2,0.6748663101604317,0.17513368983956823,,,,,
development,2023-01-20,2023-01-20 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,21145.0,20895.4,249.59999999999854,,,NO_FILL,,,,,,,,,,,
development,2023-01-31,2023-01-31 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,22986.8,22803.0,183.79999999999927,,,NO_FILL,,,,,,,,,,,
development,2023-02-09,2023-02-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2023-02-09 14:50:00+00:00,22750.6,0.85,22786.0,22550.0,236.0,,2023-02-09 16:20:00+00:00,F85_NON_H2_FILL,,,,,,,,,22520.0,-0.1271186440677966,0.9771186440677966
development,2023-02-15,2023-02-15 16:15:00+00:00,H2_ARRIVAL,True,True,2023-02-15 16:25:00+00:00,22797.550000000003,0.85,22924.9,22075.9,849.0,2023-02-15 18:40:00+00:00,,F85_H2_WINNER,22730.1,0.7705535924617163,0.07944640753828369,22730.1,0.7705535924617163,0.07944640753828369,0.7705535924617163,0.07944640753828369,,,
development,2023-02-17,2023-02-17 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,23915.6,23520.0,395.59999999999854,,,NO_FILL,,,,,,,,,,,
development,2023-02-28,2023-02-28 14:45:00+00:00,H2_ARRIVAL,False,False,,,0.85,23497.7,23190.2,307.5,2023-02-28 15:00:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-03-06,2023-03-06 13:45:00+00:00,H2_ARRIVAL,True,True,2023-03-06 13:55:00+00:00,22429.11,0.85,22443.9,22345.3,98.60000000000218,2023-03-06 14:30:00+00:00,,F85_H2_WINNER,22391.0,0.46348884381338457,0.3865111561866154,22391.0,0.46348884381338457,0.3865111561866154,0.46348884381338457,0.3865111561866154,,,
development,2023-03-09,2023-03-09 13:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,21694.5,21511.1,183.40000000000146,,,NO_FILL,,,,,,,,,,,
development,2023-03-13,2023-03-13 13:55:00+00:00,H2_ARRIVAL,True,True,2023-03-13 14:00:00+00:00,22456.8,0.85,22572.0,21804.0,768.0,2023-03-13 14:05:00+00:00,,F85_H2_WINNER,22390.1,0.7631510416666648,0.08684895833333517,22390.1,0.7631510416666648,0.08684895833333517,,,,,
development,2023-03-21,2023-03-21 16:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,28252.5,27382.5,870.0,,,NO_FILL,,,,,,,,,,,
development,2023-03-22,2023-03-22 13:40:00+00:00,H2_ARRIVAL,True,True,2023-03-22 13:45:00+00:00,28316.805,0.85,28379.4,27962.1,417.3000000000029,2023-03-22 14:20:00+00:00,,F85_H2_WINNER,28210.1,0.59429666906302,0.25570333093697994,28210.1,0.59429666906302,0.25570333093697994,0.7248981548046918,0.1251018451953082,,,
development,2023-04-11,2023-04-11 14:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,30235.0,29966.0,269.0,,,NO_FILL,,,,,,,,,,,
development,2023-05-08,2023-05-08 15:05:00+00:00,H2_ARRIVAL,True,True,2023-05-08 15:10:00+00:00,27913.46,0.85,27977.6,27550.0,427.59999999999854,2023-05-08 15:20:00+00:00,,F85_H2_WINNER,27872.1,0.7532740879326465,0.09672591206735348,27872.1,0.7532740879326465,0.09672591206735348,0.7532740879326465,0.09672591206735348,,,
development,2023-05-12,2023-05-12 13:35:00+00:00,H2_ARRIVAL,True,True,2023-05-12 13:45:00+00:00,26435.05,0.85,26473.0,26220.0,253.0,2023-05-12 13:50:00+00:00,,F85_H2_WINNER,26390.0,0.6719367588932806,0.17806324110671934,26390.0,0.6719367588932806,0.17806324110671934,,,,,
development,2023-05-22,2023-05-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,26892.4,26690.0,202.40000000000146,,,NO_FILL,,,,,,,,,,,
development,2023-05-26,2023-05-26 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,26547.3,26342.9,204.39999999999782,,,NO_FILL,,,,,,,,,,,
development,2023-05-31,2023-05-31 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,27198.0,26980.0,218.0,,2023-05-31 14:15:00+00:00,NO_FILL,,,,,,,,,,,
development,2023-06-01,2023-06-01 14:10:00+00:00,H2_ARRIVAL,True,True,2023-06-01 14:15:00+00:00,26931.98,0.85,26960.0,26773.2,186.79999999999927,2023-06-01 16:50:00+00:00,,F85_H2_WINNER,26780.0,0.036402569593143995,0.813597430406856,26780.0,0.036402569593143995,0.813597430406856,0.036402569593143995,0.813597430406856,,,
development,2023-06-19,2023-06-19 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2023-06-19 13:40:00+00:00,26536.775,0.85,26569.7,26350.2,219.5,,2023-06-19 16:30:00+00:00,F85_NON_H2_FILL,,,,,,,,,26306.0,-0.20136674259681425,1.0513667425968143
development,2023-06-22,2023-06-22 13:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2023-06-22 13:55:00+00:00,30242.0,0.85,30320.0,29800.0,520.0,,2023-06-22 14:40:00+00:00,F85_NON_H2_FILL,,,,,,,,,29500.1,-0.576730769230772,1.426730769230772
development,2023-07-03,2023-07-03 14:10:00+00:00,H2_ARRIVAL,False,False,,,0.85,30693.7,30559.4,134.29999999999927,2023-07-03 14:25:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-07-04,2023-07-04 16:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2023-07-04 16:35:00+00:00,31046.4,0.85,31080.0,30856.0,224.0,,2023-07-04 18:00:00+00:00,F85_NON_H2_FILL,,,,,,,,,30775.1,-0.3611607142857208,1.2111607142857208
development,2023-07-10,2023-07-10 13:40:00+00:00,H2_ARRIVAL,True,True,2023-07-10 13:50:00+00:00,30229.08,0.85,30275.4,29966.6,308.8000000000029,2023-07-10 14:20:00+00:00,,F85_H2_WINNER,30172.8,0.6677461139896333,0.18225388601036663,30172.8,0.6677461139896333,0.18225388601036663,0.6677461139896333,0.18225388601036663,,,
development,2023-07-19,2023-07-19 13:50:00+00:00,H2_ARRIVAL,False,False,,,0.85,30038.4,29800.0,238.40000000000146,2023-07-19 14:00:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-07-26,2023-07-26 14:05:00+00:00,H2_ARRIVAL,True,True,2023-07-26 14:30:00+00:00,29294.97,0.85,29321.4,29145.2,176.20000000000073,2023-07-26 15:40:00+00:00,,F85_H2_WINNER,29243.8,0.559591373439263,0.29040862656073696,29243.8,0.559591373439263,0.29040862656073696,0.559591373439263,0.29040862656073696,,,
development,2023-08-03,2023-08-03 13:40:00+00:00,H2_ARRIVAL,True,True,2023-08-03 13:45:00+00:00,29157.785,0.85,29193.5,28955.4,238.09999999999854,2023-08-03 13:55:00+00:00,,F85_H2_WINNER,29107.6,0.6392272154556826,0.21077278454431736,29107.6,0.6392272154556826,0.21077278454431736,0.8744225115497621,0.0,,,
development,2023-08-04,2023-08-04 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,29263.2,29116.0,147.20000000000073,,,NO_FILL,,,,,,,,,,,
development,2023-08-23,2023-08-23 14:55:00+00:00,H2_ARRIVAL,True,True,2023-08-23 15:05:00+00:00,26042.76,0.85,26085.6,25800.0,285.59999999999854,2023-08-23 15:10:00+00:00,,F85_H2_WINNER,26010.8,0.7380952380952394,0.11190476190476062,26010.8,0.7380952380952394,0.11190476190476062,,,,,
development,2023-09-06,2023-09-06 13:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,25766.6,25673.0,93.59999999999854,,2023-09-06 14:00:00+00:00,NO_FILL,,,,,,,,,,,
development,2023-09-07,2023-09-07 13:45:00+00:00,H2_ARRIVAL,True,True,2023-09-07 14:40:00+00:00,25732.1,0.85,25751.0,25625.0,126.0,2023-09-07 14:50:00+00:00,,F85_H2_WINNER,25684.3,0.47063492063491486,0.3793650793650851,25684.3,0.47063492063491486,0.3793650793650851,0.6730158730158673,0.17698412698413268,,,
development,2023-09-12,2023-09-12 14:05:00+00:00,H2_ARRIVAL,True,True,2023-09-12 16:05:00+00:00,26239.265,0.85,26330.9,25720.0,610.9000000000015,2023-09-12 16:30:00+00:00,,F85_H2_WINNER,26136.6,0.6819446717957073,0.1680553282042927,26136.6,0.6819446717957073,0.1680553282042927,0.6819446717957073,0.1680553282042927,,,
development,2023-09-13,2023-09-13 14:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,26267.4,25850.8,416.6000000000022,,,NO_FILL,,,,,,,,,,,
development,2023-09-14,2023-09-14 15:05:00+00:00,H2_ARRIVAL,True,True,2023-09-14 16:00:00+00:00,26709.45,0.85,26790.0,26253.0,537.0,2023-09-14 18:35:00+00:00,,F85_H2_WINNER,26530.2,0.5162011173184371,0.3337988826815629,26530.2,0.5162011173184371,0.3337988826815629,0.5162011173184371,0.3337988826815629,,,
