qualified,reason,symbol,clock,side,partition,reference_start,execution_start,H,L,R,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
True,,ETHUSDT,RAW_0530,LONG,external,2020-11-11 05:30:00+00:00,2020-11-11 11:00:00+00:00,465.0,455.67,9.329999999999984,2020-11-11 16:05:00+00:00,2020-11-11 16:10:00+00:00,False,,,BREAK_DURING_K1,,
True,,ETHUSDT,LONDON,LONG,external,2020-11-11 08:00:00+00:00,2020-11-11 13:30:00+00:00,465.0,455.67,9.329999999999984,2020-11-11 16:05:00+00:00,2020-11-11 16:10:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-11 23:30:00+00:00,2020-11-12 05:00:00+00:00,465.0,451.09,13.910000000000025,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-11 20:00:00+00:00,2020-11-12 01:30:00+00:00,469.34,451.09,18.25,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-12 03:30:00+00:00,2020-11-12 09:00:00+00:00,466.86,457.35,9.509999999999991,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-12 05:30:00+00:00,2020-11-12 11:00:00+00:00,470.83,456.35,14.479999999999961,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-12 08:00:00+00:00,2020-11-12 13:30:00+00:00,470.83,455.55,15.279999999999973,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-12 23:30:00+00:00,2020-11-13 05:00:00+00:00,467.6,461.28,6.32000000000005,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-12 20:00:00+00:00,2020-11-13 01:30:00+00:00,467.6,456.26,11.340000000000032,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-13 03:30:00+00:00,2020-11-13 09:00:00+00:00,466.39,457.25,9.139999999999986,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,external,2020-11-13 05:30:00+00:00,2020-11-13 11:00:00+00:00,469.46,457.25,12.20999999999998,2020-11-13 13:30:00+00:00,2020-11-13 13:35:00+00:00,False,,,BREAK_DURING_K1,,
True,,ETHUSDT,LONDON,LONG,external,2020-11-13 08:00:00+00:00,2020-11-13 13:30:00+00:00,469.46,458.21,11.25,2020-11-13 13:30:00+00:00,2020-11-13 13:35:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-15 23:30:00+00:00,2020-11-16 05:00:00+00:00,451.47,445.53,5.940000000000055,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-15 20:00:00+00:00,2020-11-16 01:30:00+00:00,451.47,440.1,11.370000000000005,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,external,2020-11-16 03:30:00+00:00,2020-11-16 09:00:00+00:00,456.63,448.43,8.199999999999989,2020-11-16 11:00:00+00:00,2020-11-16 11:05:00+00:00,True,2020-11-16 11:05:00+00:00,2020-11-16 11:10:00+00:00,H2_ARRIVAL,2020-11-16 13:40:00+00:00,155.0
True,,ETHUSDT,RAW_0530,LONG,external,2020-11-16 05:30:00+00:00,2020-11-16 11:00:00+00:00,456.63,449.65,6.980000000000018,2020-11-16 11:00:00+00:00,2020-11-16 11:05:00+00:00,True,2020-11-16 11:05:00+00:00,2020-11-16 11:10:00+00:00,H2_ARRIVAL,2020-11-16 13:40:00+00:00,155.0
True,,ETHUSDT,LONDON,LONG,external,2020-11-16 08:00:00+00:00,2020-11-16 13:30:00+00:00,456.63,449.65,6.980000000000018,2020-11-16 13:40:00+00:00,2020-11-16 13:45:00+00:00,True,2020-11-16 13:45:00+00:00,2020-11-16 13:50:00+00:00,H2_ARRIVAL,2020-11-16 13:50:00+00:00,5.0
False,NO_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-16 23:30:00+00:00,2020-11-17 05:00:00+00:00,469.36,460.0,9.360000000000014,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-16 20:00:00+00:00,2020-11-17 01:30:00+00:00,469.36,456.98,12.379999999999995,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-17 03:30:00+00:00,2020-11-17 09:00:00+00:00,467.5,461.6,5.899999999999977,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-17 05:30:00+00:00,2020-11-17 11:00:00+00:00,467.5,462.06,5.439999999999998,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-17 08:00:00+00:00,2020-11-17 13:30:00+00:00,473.33,462.06,11.269999999999982,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-17 23:30:00+00:00,2020-11-18 05:00:00+00:00,497.0,481.91,15.089999999999975,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-17 20:00:00+00:00,2020-11-18 01:30:00+00:00,490.99,476.51,14.480000000000018,,,,,,,,
False,NO_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-18 03:30:00+00:00,2020-11-18 09:00:00+00:00,497.0,455.0,42.0,,,,,,,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-18 05:30:00+00:00,2020-11-18 11:00:00+00:00,493.72,455.0,38.72000000000003,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-18 08:00:00+00:00,2020-11-18 13:30:00+00:00,483.33,472.96,10.370000000000005,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-18 23:30:00+00:00,2020-11-19 05:00:00+00:00,480.68,474.35,6.329999999999984,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-18 20:00:00+00:00,2020-11-19 01:30:00+00:00,480.68,469.37,11.310000000000002,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-19 03:30:00+00:00,2020-11-19 09:00:00+00:00,478.52,466.68,11.839999999999975,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-19 05:30:00+00:00,2020-11-19 11:00:00+00:00,477.84,465.15,12.689999999999998,,,,,,,,
True,,ETHUSDT,LONDON,LONG,external,2020-11-19 08:00:00+00:00,2020-11-19 13:30:00+00:00,477.0,465.15,11.850000000000023,2020-11-19 13:30:00+00:00,2020-11-19 13:35:00+00:00,True,2020-11-19 13:35:00+00:00,2020-11-19 13:40:00+00:00,H2_ARRIVAL,2020-11-19 13:50:00+00:00,15.0
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-19 23:30:00+00:00,2020-11-20 05:00:00+00:00,489.05,469.68,19.370000000000005,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-19 20:00:00+00:00,2020-11-20 01:30:00+00:00,476.95,469.0,7.949999999999989,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,external,2020-11-20 03:30:00+00:00,2020-11-20 09:00:00+00:00,503.0,482.0,21.0,2020-11-20 09:00:00+00:00,2020-11-20 09:05:00+00:00,True,2020-11-20 09:05:00+00:00,2020-11-20 09:10:00+00:00,H2_ARRIVAL,2020-11-20 10:40:00+00:00,95.0
True,,ETHUSDT,RAW_0530,LONG,external,2020-11-20 05:30:00+00:00,2020-11-20 11:00:00+00:00,508.94,482.0,26.939999999999998,2020-11-20 11:50:00+00:00,2020-11-20 11:55:00+00:00,True,2020-11-20 11:55:00+00:00,2020-11-20 12:00:00+00:00,H2_ARRIVAL,2020-11-20 12:00:00+00:00,5.0
True,,ETHUSDT,LONDON,LONG,external,2020-11-20 08:00:00+00:00,2020-11-20 13:30:00+00:00,511.21,490.62,20.589999999999975,2020-11-20 14:10:00+00:00,2020-11-20 14:15:00+00:00,True,2020-11-20 14:20:00+00:00,2020-11-20 14:25:00+00:00,H2_ARRIVAL,2020-11-20 17:35:00+00:00,195.0
True,,ETHUSDT,RAW_2330,LONG,external,2020-11-22 23:30:00+00:00,2020-11-23 05:00:00+00:00,587.7,550.81,36.8900000000001,2020-11-23 07:00:00+00:00,2020-11-23 07:05:00+00:00,True,2020-11-23 07:05:00+00:00,2020-11-23 07:10:00+00:00,H2_ARRIVAL,2020-11-23 08:20:00+00:00,75.0
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-22 20:00:00+00:00,2020-11-23 01:30:00+00:00,582.93,550.81,32.120000000000005,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-23 03:30:00+00:00,2020-11-23 09:00:00+00:00,588.8,570.73,18.069999999999936,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,external,2020-11-23 05:30:00+00:00,2020-11-23 11:00:00+00:00,598.0,574.94,23.059999999999945,2020-11-23 11:05:00+00:00,2020-11-23 11:10:00+00:00,True,2020-11-23 11:15:00+00:00,2020-11-23 11:20:00+00:00,H2_ARRIVAL,2020-11-23 13:00:00+00:00,105.0
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-23 08:00:00+00:00,2020-11-23 13:30:00+00:00,600.0,577.0,23.0,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-23 23:30:00+00:00,2020-11-24 05:00:00+00:00,623.01,601.07,21.93999999999994,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-23 20:00:00+00:00,2020-11-24 01:30:00+00:00,619.87,593.6,26.269999999999982,,,,,,,,
False,NO_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-24 03:30:00+00:00,2020-11-24 09:00:00+00:00,624.65,586.15,38.5,,,,,,,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-24 05:30:00+00:00,2020-11-24 11:00:00+00:00,624.65,586.15,38.5,,,,,,,,
False,NO_K1,ETHUSDT,LONDON,LONG,external,2020-11-24 08:00:00+00:00,2020-11-24 13:30:00+00:00,624.65,591.99,32.65999999999997,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-24 23:30:00+00:00,2020-11-25 05:00:00+00:00,607.09,581.01,26.08000000000004,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-24 20:00:00+00:00,2020-11-25 01:30:00+00:00,614.28,598.19,16.089999999999918,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,external,2020-11-25 03:30:00+00:00,2020-11-25 09:00:00+00:00,599.8,580.0,19.799999999999955,2020-11-25 10:10:00+00:00,2020-11-25 10:15:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-25 05:30:00+00:00,2020-11-25 11:00:00+00:00,605.5,584.6,20.899999999999977,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-25 08:00:00+00:00,2020-11-25 13:30:00+00:00,605.5,593.0,12.5,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-25 23:30:00+00:00,2020-11-26 05:00:00+00:00,577.53,499.77,77.75999999999999,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,external,2020-11-25 20:00:00+00:00,2020-11-26 01:30:00+00:00,589.85,555.0,34.85000000000002,2020-11-26 02:45:00+00:00,2020-11-26 02:50:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-26 03:30:00+00:00,2020-11-26 09:00:00+00:00,537.05,480.12,56.92999999999995,,,,,,,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-26 05:30:00+00:00,2020-11-26 11:00:00+00:00,533.56,480.12,53.43999999999994,,,,,,,,
False,NO_K1,ETHUSDT,LONDON,LONG,external,2020-11-26 08:00:00+00:00,2020-11-26 13:30:00+00:00,526.7,480.12,46.58000000000004,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-26 23:30:00+00:00,2020-11-27 05:00:00+00:00,530.83,515.2,15.629999999999995,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-26 20:00:00+00:00,2020-11-27 01:30:00+00:00,530.83,500.28,30.550000000000068,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-27 03:30:00+00:00,2020-11-27 09:00:00+00:00,529.0,503.11,25.889999999999986,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-27 05:30:00+00:00,2020-11-27 11:00:00+00:00,529.0,502.6,26.399999999999977,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-27 08:00:00+00:00,2020-11-27 13:30:00+00:00,518.05,502.6,15.449999999999932,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-29 23:30:00+00:00,2020-11-30 05:00:00+00:00,593.65,572.2,21.449999999999932,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-29 20:00:00+00:00,2020-11-30 01:30:00+00:00,593.65,551.52,42.129999999999995,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-11-30 03:30:00+00:00,2020-11-30 09:00:00+00:00,589.72,572.54,17.180000000000064,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-11-30 05:30:00+00:00,2020-11-30 11:00:00+00:00,588.25,570.9,17.350000000000023,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-11-30 08:00:00+00:00,2020-11-30 13:30:00+00:00,598.36,570.9,27.460000000000036,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-11-30 23:30:00+00:00,2020-12-01 05:00:00+00:00,618.57,602.25,16.32000000000005,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-11-30 20:00:00+00:00,2020-12-01 01:30:00+00:00,618.57,599.05,19.520000000000095,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-01 03:30:00+00:00,2020-12-01 09:00:00+00:00,614.31,601.94,12.36999999999989,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-01 05:30:00+00:00,2020-12-01 11:00:00+00:00,630.0,604.68,25.32000000000005,,,,,,,,
False,NO_K1,ETHUSDT,LONDON,LONG,external,2020-12-01 08:00:00+00:00,2020-12-01 13:30:00+00:00,638.66,558.0,80.65999999999997,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-01 23:30:00+00:00,2020-12-02 05:00:00+00:00,598.0,574.73,23.269999999999982,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-01 20:00:00+00:00,2020-12-02 01:30:00+00:00,601.9,574.73,27.16999999999996,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-02 03:30:00+00:00,2020-12-02 09:00:00+00:00,602.08,577.5,24.58000000000004,,,,,,,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-02 05:30:00+00:00,2020-12-02 11:00:00+00:00,605.88,578.21,27.66999999999996,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-12-02 08:00:00+00:00,2020-12-02 13:30:00+00:00,605.88,588.4,17.480000000000018,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-02 23:30:00+00:00,2020-12-03 05:00:00+00:00,600.88,589.21,11.669999999999959,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,external,2020-12-02 20:00:00+00:00,2020-12-03 01:30:00+00:00,601.96,589.31,12.650000000000091,2020-12-03 01:40:00+00:00,2020-12-03 01:45:00+00:00,True,2020-12-03 01:45:00+00:00,2020-12-03 01:50:00+00:00,H2_ARRIVAL,2020-12-03 05:40:00+00:00,235.0
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-03 03:30:00+00:00,2020-12-03 09:00:00+00:00,610.07,585.95,24.120000000000005,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,external,2020-12-03 05:30:00+00:00,2020-12-03 11:00:00+00:00,616.41,585.95,30.459999999999923,2020-12-03 11:05:00+00:00,2020-12-03 11:10:00+00:00,True,2020-12-03 11:10:00+00:00,2020-12-03 11:15:00+00:00,H2_ARRIVAL,2020-12-03 11:20:00+00:00,10.0
True,,ETHUSDT,LONDON,LONG,external,2020-12-03 08:00:00+00:00,2020-12-03 13:30:00+00:00,617.0,595.9,21.100000000000023,2020-12-03 15:45:00+00:00,2020-12-03 15:50:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-03 23:30:00+00:00,2020-12-04 05:00:00+00:00,620.99,600.0,20.99000000000001,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-03 20:00:00+00:00,2020-12-04 01:30:00+00:00,620.99,610.94,10.049999999999955,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-04 03:30:00+00:00,2020-12-04 09:00:00+00:00,613.54,600.0,13.539999999999964,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-04 05:30:00+00:00,2020-12-04 11:00:00+00:00,613.54,588.0,25.539999999999964,,,,,,,,
False,NO_K1,ETHUSDT,LONDON,LONG,external,2020-12-04 08:00:00+00:00,2020-12-04 13:30:00+00:00,613.54,581.14,32.39999999999998,,,,,,,,
False,NO_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-06 23:30:00+00:00,2020-12-07 05:00:00+00:00,604.0,591.41,12.590000000000032,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-06 20:00:00+00:00,2020-12-07 01:30:00+00:00,604.24,590.0,14.240000000000009,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-07 03:30:00+00:00,2020-12-07 09:00:00+00:00,601.75,592.64,9.110000000000014,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-07 05:30:00+00:00,2020-12-07 11:00:00+00:00,601.75,592.4,9.350000000000023,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-12-07 08:00:00+00:00,2020-12-07 13:30:00+00:00,601.35,590.32,11.029999999999973,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-07 23:30:00+00:00,2020-12-08 05:00:00+00:00,593.58,587.0,6.580000000000041,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-07 20:00:00+00:00,2020-12-08 01:30:00+00:00,593.86,585.0,8.860000000000014,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-08 03:30:00+00:00,2020-12-08 09:00:00+00:00,595.75,579.59,16.159999999999968,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-08 05:30:00+00:00,2020-12-08 11:00:00+00:00,595.75,571.13,24.620000000000005,,,,,,,,
False,NO_K1,ETHUSDT,LONDON,LONG,external,2020-12-08 08:00:00+00:00,2020-12-08 13:30:00+00:00,589.5,569.04,20.460000000000036,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-08 23:30:00+00:00,2020-12-09 05:00:00+00:00,557.14,541.35,15.789999999999964,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-08 20:00:00+00:00,2020-12-09 01:30:00+00:00,573.91,541.35,32.559999999999945,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-09 03:30:00+00:00,2020-12-09 09:00:00+00:00,552.9,531.0,21.899999999999977,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-09 05:30:00+00:00,2020-12-09 11:00:00+00:00,560.31,531.0,29.309999999999945,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-12-09 08:00:00+00:00,2020-12-09 13:30:00+00:00,568.34,531.0,37.34000000000003,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-09 23:30:00+00:00,2020-12-10 05:00:00+00:00,575.86,565.14,10.720000000000027,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-09 20:00:00+00:00,2020-12-10 01:30:00+00:00,578.62,565.14,13.480000000000018,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-10 03:30:00+00:00,2020-12-10 09:00:00+00:00,572.0,559.69,12.309999999999945,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-10 05:30:00+00:00,2020-12-10 11:00:00+00:00,569.27,553.41,15.860000000000014,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-12-10 08:00:00+00:00,2020-12-10 13:30:00+00:00,569.27,551.05,18.220000000000027,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-10 23:30:00+00:00,2020-12-11 05:00:00+00:00,562.1,540.51,21.590000000000032,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,external,2020-12-10 20:00:00+00:00,2020-12-11 01:30:00+00:00,569.0,542.93,26.07000000000005,2020-12-11 01:30:00+00:00,2020-12-11 01:35:00+00:00,True,2020-12-11 01:35:00+00:00,2020-12-11 01:40:00+00:00,H2_ARRIVAL,2020-12-11 01:50:00+00:00,15.0
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-11 03:30:00+00:00,2020-12-11 09:00:00+00:00,549.33,533.11,16.220000000000027,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-11 05:30:00+00:00,2020-12-11 11:00:00+00:00,548.53,533.11,15.419999999999959,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-12-11 08:00:00+00:00,2020-12-11 13:30:00+00:00,548.53,536.3,12.230000000000018,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-13 23:30:00+00:00,2020-12-14 05:00:00+00:00,592.76,581.82,10.93999999999994,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-13 20:00:00+00:00,2020-12-14 01:30:00+00:00,593.74,581.82,11.919999999999959,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-14 03:30:00+00:00,2020-12-14 09:00:00+00:00,591.36,583.03,8.330000000000041,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-14 05:30:00+00:00,2020-12-14 11:00:00+00:00,589.72,576.1,13.620000000000005,,,,,,,,
False,NO_K1,ETHUSDT,LONDON,LONG,external,2020-12-14 08:00:00+00:00,2020-12-14 13:30:00+00:00,589.72,575.57,14.149999999999977,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-14 23:30:00+00:00,2020-12-15 05:00:00+00:00,598.0,581.86,16.139999999999986,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-14 20:00:00+00:00,2020-12-15 01:30:00+00:00,589.89,583.17,6.720000000000027,,,,,,,,
False,NO_K1,ETHUSDT,ALT_0330,LONG,external,2020-12-15 03:30:00+00:00,2020-12-15 09:00:00+00:00,594.89,579.0,15.889999999999986,,,,,,,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,external,2020-12-15 05:30:00+00:00,2020-12-15 11:00:00+00:00,589.55,580.0,9.549999999999955,,,,,,,,
True,,ETHUSDT,LONDON,LONG,external,2020-12-15 08:00:00+00:00,2020-12-15 13:30:00+00:00,589.55,580.0,9.549999999999955,2020-12-15 18:55:00+00:00,2020-12-15 19:00:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-15 23:30:00+00:00,2020-12-16 05:00:00+00:00,589.85,581.04,8.81000000000006,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,external,2020-12-15 20:00:00+00:00,2020-12-16 01:30:00+00:00,593.37,583.44,9.92999999999995,2020-12-16 01:35:00+00:00,2020-12-16 01:40:00+00:00,False,,,BREAK_DURING_K1,,
True,,ETHUSDT,ALT_0330,LONG,external,2020-12-16 03:30:00+00:00,2020-12-16 09:00:00+00:00,588.5,581.04,7.460000000000036,2020-12-16 09:15:00+00:00,2020-12-16 09:20:00+00:00,True,2020-12-16 09:20:00+00:00,2020-12-16 09:25:00+00:00,H2_ARRIVAL,2020-12-16 09:55:00+00:00,35.0
True,,ETHUSDT,RAW_0530,LONG,external,2020-12-16 05:30:00+00:00,2020-12-16 11:00:00+00:00,595.73,583.13,12.600000000000023,2020-12-16 11:00:00+00:00,2020-12-16 11:05:00+00:00,True,2020-12-16 11:05:00+00:00,2020-12-16 11:10:00+00:00,H2_ARRIVAL,2020-12-16 11:25:00+00:00,20.0
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,external,2020-12-16 08:00:00+00:00,2020-12-16 13:30:00+00:00,599.7,584.13,15.57000000000005,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,external,2020-12-16 23:30:00+00:00,2020-12-17 05:00:00+00:00,653.85,633.0,20.850000000000023,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,external,2020-12-16 20:00:00+00:00,2020-12-17 01:30:00+00:00,652.33,621.61,30.720000000000027,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,external,2020-12-17 03:30:00+00:00,2020-12-17 09:00:00+00:00,657.08,636.22,20.860000000000014,2020-12-17 09:15:00+00:00,2020-12-17 09:20:00+00:00,True,2020-12-17 09:20:00+00:00,2020-12-17 09:25:00+00:00,H2_ARRIVAL,2020-12-17 10:10:00+00:00,50.0
True,,ETHUSDT,RAW_0530,LONG,external,2020-12-17 05:30:00+00:00,2020-12-17 11:00:00+00:00,674.24,636.42,37.82000000000005,2020-12-17 16:05:00+00:00,2020-12-17 16:10:00+00:00,False,,,BREAK_DURING_K1,,
