partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,eligible_start,h2_bar_start,opposite_break_bar_start,filled,entry_ts,entry_px,target_hit,terminal,minutes_to_h2,reward_range_frac,min_post_entry_frac,adverse_excursion_range_frac
development,2024-06-27,2024-06-27 13:35:00+00:00,H2_ARRIVAL,F85,0.85,61665.0,61830.0,60730.0,2024-06-27 13:40:00+00:00,2024-06-27 13:55:00+00:00,,True,2024-06-27 13:40:00+00:00,61665.0,True,H2_ARRIVAL,15.0,0.15000000000000002,0.8163636363636364,0.033636363636363575
development,2024-06-27,2024-06-27 13:35:00+00:00,H2_ARRIVAL,F80,0.8,61610.0,61830.0,60730.0,2024-06-27 13:40:00+00:00,2024-06-27 13:55:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-06-27,2024-06-27 13:35:00+00:00,H2_ARRIVAL,F75,0.75,61555.0,61830.0,60730.0,2024-06-27 13:40:00+00:00,2024-06-27 13:55:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2024-07-02,2024-07-02 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,63016.85,63050.0,62387.0,2024-07-02 13:50:00+00:00,,2024-07-02 14:10:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2024-07-02,2024-07-02 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,62983.7,63050.0,62387.0,2024-07-02 13:50:00+00:00,,2024-07-02 14:10:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2024-07-02,2024-07-02 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,62950.55,63050.0,62387.0,2024-07-02 13:50:00+00:00,,2024-07-02 14:10:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
development,2024-07-02,2024-07-02 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,62917.4,63050.0,62387.0,2024-07-02 13:50:00+00:00,,2024-07-02 14:10:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,,
development,2024-07-02,2024-07-02 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,62884.25,63050.0,62387.0,2024-07-02 13:50:00+00:00,,2024-07-02 14:10:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,,
development,2024-07-15,2024-07-15 15:05:00+00:00,H2_ARRIVAL,F95,0.95,63190.53999999999,63239.2,62266.0,2024-07-15 15:10:00+00:00,2024-07-15 16:25:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2024-07-15,2024-07-15 15:05:00+00:00,H2_ARRIVAL,F90,0.9,63141.88,63239.2,62266.0,2024-07-15 15:10:00+00:00,2024-07-15 16:25:00+00:00,,True,2024-07-15 16:20:00+00:00,63141.88,True,H2_ARRIVAL,5.0,0.09999999999999998,0.7700369913686844,0.1299630086313156
development,2024-07-15,2024-07-15 15:05:00+00:00,H2_ARRIVAL,F85,0.85,63093.22,63239.2,62266.0,2024-07-15 15:10:00+00:00,2024-07-15 16:25:00+00:00,,True,2024-07-15 15:25:00+00:00,63093.22,True,H2_ARRIVAL,60.0,0.15000000000000002,0.561857788738188,0.28814221126181194
development,2024-07-15,2024-07-15 15:05:00+00:00,H2_ARRIVAL,F80,0.8,63044.56,63239.2,62266.0,2024-07-15 15:10:00+00:00,2024-07-15 16:25:00+00:00,,True,2024-07-15 15:10:00+00:00,63044.56,True,H2_ARRIVAL,75.0,0.19999999999999996,0.561857788738188,0.238142211261812
development,2024-07-15,2024-07-15 15:05:00+00:00,H2_ARRIVAL,F75,0.75,62995.899999999994,63239.2,62266.0,2024-07-15 15:10:00+00:00,2024-07-15 16:25:00+00:00,,True,2024-07-15 15:10:00+00:00,62995.899999999994,True,H2_ARRIVAL,75.0,0.25,0.561857788738188,0.18814221126181196
development,2024-07-16,2024-07-16 15:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,64163.17,64258.6,62350.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-07-16,2024-07-16 15:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,64067.74,64258.6,62350.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-07-16,2024-07-16 15:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,63972.31,64258.6,62350.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-07-16,2024-07-16 15:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,63876.88,64258.6,62350.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-07-16,2024-07-16 15:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,63781.45,64258.6,62350.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-07-22,2024-07-22 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,67779.625,67825.7,66904.2,2024-07-22 13:45:00+00:00,,2024-07-22 14:30:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2024-07-22,2024-07-22 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,67733.55,67825.7,66904.2,2024-07-22 13:45:00+00:00,,2024-07-22 14:30:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2024-07-22,2024-07-22 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,67687.47499999999,67825.7,66904.2,2024-07-22 13:45:00+00:00,,2024-07-22 14:30:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
development,2024-07-22,2024-07-22 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,67641.4,67825.7,66904.2,2024-07-22 13:45:00+00:00,,2024-07-22 14:30:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,,
development,2024-07-22,2024-07-22 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,67595.325,67825.7,66904.2,2024-07-22 13:45:00+00:00,,2024-07-22 14:30:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,,
development,2024-08-13,2024-08-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,59255.375,59302.5,58360.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-08-13,2024-08-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,59208.25,59302.5,58360.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-08-13,2024-08-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,59161.125,59302.5,58360.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-08-13,2024-08-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,59114.0,59302.5,58360.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-08-13,2024-08-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,59066.875,59302.5,58360.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-08-16,2024-08-16 17:35:00+00:00,H2_ARRIVAL,F95,0.95,58838.075,58908.5,57500.0,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,True,2024-08-16 17:40:00+00:00,58838.075,True,H2_ARRIVAL,5.0,0.050000000000000044,0.8399716009939642,0.11002839900603578
development,2024-08-16,2024-08-16 17:35:00+00:00,H2_ARRIVAL,F90,0.9,58767.65,58908.5,57500.0,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,True,2024-08-16 17:40:00+00:00,58767.65,True,H2_ARRIVAL,5.0,0.09999999999999998,0.8399716009939642,0.06002839900603585
development,2024-08-16,2024-08-16 17:35:00+00:00,H2_ARRIVAL,F85,0.85,58697.225,58908.5,57500.0,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,True,2024-08-16 17:40:00+00:00,58697.225,True,H2_ARRIVAL,5.0,0.15000000000000002,0.8399716009939642,0.010028399006035804
development,2024-08-16,2024-08-16 17:35:00+00:00,H2_ARRIVAL,F80,0.8,58626.8,58908.5,57500.0,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-08-16,2024-08-16 17:35:00+00:00,H2_ARRIVAL,F75,0.75,58556.375,58908.5,57500.0,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2024-08-19,2024-08-19 13:35:00+00:00,H2_ARRIVAL,F95,0.95,58880.5,58940.0,57750.0,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2024-08-19,2024-08-19 13:35:00+00:00,H2_ARRIVAL,F90,0.9,58821.0,58940.0,57750.0,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,True,2024-08-19 17:20:00+00:00,58821.0,True,H2_ARRIVAL,10.0,0.09999999999999998,0.7336134453781512,0.16638655462184881
development,2024-08-19,2024-08-19 13:35:00+00:00,H2_ARRIVAL,F85,0.85,58761.5,58940.0,57750.0,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,True,2024-08-19 17:20:00+00:00,58761.5,True,H2_ARRIVAL,10.0,0.15000000000000002,0.7336134453781512,0.11638655462184877
development,2024-08-19,2024-08-19 13:35:00+00:00,H2_ARRIVAL,F80,0.8,58702.0,58940.0,57750.0,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,True,2024-08-19 15:05:00+00:00,58702.0,True,H2_ARRIVAL,145.0,0.19999999999999996,0.4890756302521008,0.3109243697478992
development,2024-08-19,2024-08-19 13:35:00+00:00,H2_ARRIVAL,F75,0.75,58642.5,58940.0,57750.0,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,True,2024-08-19 15:00:00+00:00,58642.5,True,H2_ARRIVAL,150.0,0.25,0.4890756302521008,0.2609243697478992
development,2024-08-29,2024-08-29 13:40:00+00:00,H2_ARRIVAL,F95,0.95,60423.0,60480.0,59340.0,2024-08-29 13:45:00+00:00,2024-08-29 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2024-08-29,2024-08-29 13:40:00+00:00,H2_ARRIVAL,F90,0.9,60366.0,60480.0,59340.0,2024-08-29 13:45:00+00:00,2024-08-29 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2024-08-29,2024-08-29 13:40:00+00:00,H2_ARRIVAL,F85,0.85,60309.0,60480.0,59340.0,2024-08-29 13:45:00+00:00,2024-08-29 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2024-08-29,2024-08-29 13:40:00+00:00,H2_ARRIVAL,F80,0.8,60252.0,60480.0,59340.0,2024-08-29 13:45:00+00:00,2024-08-29 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-08-29,2024-08-29 13:40:00+00:00,H2_ARRIVAL,F75,0.75,60195.0,60480.0,59340.0,2024-08-29 13:45:00+00:00,2024-08-29 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2024-09-05,2024-09-05 14:05:00+00:00,H2_ARRIVAL,F95,0.95,57169.59,57217.5,56259.3,2024-09-05 14:15:00+00:00,2024-09-05 14:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2024-09-05,2024-09-05 14:05:00+00:00,H2_ARRIVAL,F90,0.9,57121.68,57217.5,56259.3,2024-09-05 14:15:00+00:00,2024-09-05 14:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2024-09-05,2024-09-05 14:05:00+00:00,H2_ARRIVAL,F85,0.85,57073.770000000004,57217.5,56259.3,2024-09-05 14:15:00+00:00,2024-09-05 14:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2024-09-05,2024-09-05 14:05:00+00:00,H2_ARRIVAL,F80,0.8,57025.86,57217.5,56259.3,2024-09-05 14:15:00+00:00,2024-09-05 14:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-09-05,2024-09-05 14:05:00+00:00,H2_ARRIVAL,F75,0.75,56977.95,57217.5,56259.3,2024-09-05 14:15:00+00:00,2024-09-05 14:20:00+00:00,,True,2024-09-05 14:15:00+00:00,56977.95,True,H2_ARRIVAL,5.0,0.25,0.4267376330619865,0.3232623669380135
development,2024-09-13,2024-09-13 14:10:00+00:00,H2_ARRIVAL,F95,0.95,58285.505000000005,58321.9,57594.0,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,,True,2024-09-13 14:20:00+00:00,58285.505000000005,True,H2_ARRIVAL,35.0,0.050000000000000044,0.25140816046160136,0.6985918395383985
development,2024-09-13,2024-09-13 14:10:00+00:00,H2_ARRIVAL,F90,0.9,58249.11,58321.9,57594.0,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,,True,2024-09-13 14:20:00+00:00,58249.11,True,H2_ARRIVAL,35.0,0.09999999999999998,0.25140816046160136,0.6485918395383987
development,2024-09-13,2024-09-13 14:10:00+00:00,H2_ARRIVAL,F85,0.85,58212.715000000004,58321.9,57594.0,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,,True,2024-09-13 14:15:00+00:00,58212.715000000004,True,H2_ARRIVAL,40.0,0.15000000000000002,0.25140816046160136,0.5985918395383987
development,2024-09-13,2024-09-13 14:10:00+00:00,H2_ARRIVAL,F80,0.8,58176.32,58321.9,57594.0,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,,True,2024-09-13 14:15:00+00:00,58176.32,True,H2_ARRIVAL,40.0,0.19999999999999996,0.25140816046160136,0.5485918395383986
development,2024-09-13,2024-09-13 14:10:00+00:00,H2_ARRIVAL,F75,0.75,58139.925,58321.9,57594.0,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,,True,2024-09-13 14:15:00+00:00,58139.925,True,H2_ARRIVAL,40.0,0.25,0.25140816046160136,0.49859183953839864
development,2024-09-19,2024-09-19 14:15:00+00:00,H2_ARRIVAL,F95,0.95,63293.685,63369.6,61851.3,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,True,2024-09-19 14:20:00+00:00,63293.685,True,H2_ARRIVAL,10.0,0.050000000000000044,0.8224329842587108,0.12756701574128915
development,2024-09-19,2024-09-19 14:15:00+00:00,H2_ARRIVAL,F90,0.9,63217.77,63369.6,61851.3,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,True,2024-09-19 14:20:00+00:00,63217.77,True,H2_ARRIVAL,10.0,0.09999999999999998,0.8224329842587108,0.07756701574128921
development,2024-09-19,2024-09-19 14:15:00+00:00,H2_ARRIVAL,F85,0.85,63141.854999999996,63369.6,61851.3,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,True,2024-09-19 14:20:00+00:00,63141.854999999996,True,H2_ARRIVAL,10.0,0.15000000000000002,0.8224329842587108,0.02756701574128917
development,2024-09-19,2024-09-19 14:15:00+00:00,H2_ARRIVAL,F80,0.8,63065.94,63369.6,61851.3,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-09-19,2024-09-19 14:15:00+00:00,H2_ARRIVAL,F75,0.75,62990.025,63369.6,61851.3,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2024-10-14,2024-10-14 13:50:00+00:00,H2_ARRIVAL,F95,0.95,65175.865,65221.6,64306.9,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2024-10-14,2024-10-14 13:50:00+00:00,H2_ARRIVAL,F90,0.9,65130.13,65221.6,64306.9,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2024-10-14,2024-10-14 13:50:00+00:00,H2_ARRIVAL,F85,0.85,65084.395,65221.6,64306.9,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2024-10-14,2024-10-14 13:50:00+00:00,H2_ARRIVAL,F80,0.8,65038.659999999996,65221.6,64306.9,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-10-14,2024-10-14 13:50:00+00:00,H2_ARRIVAL,F75,0.75,64992.925,65221.6,64306.9,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2024-10-15,2024-10-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,65962.655,65999.9,65255.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-10-15,2024-10-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,65925.40999999999,65999.9,65255.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-10-15,2024-10-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,65888.165,65999.9,65255.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-10-15,2024-10-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,65850.92,65999.9,65255.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-10-15,2024-10-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,65813.67499999999,65999.9,65255.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,69045.87,69090.0,68207.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,69001.74,69090.0,68207.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,68957.61,69090.0,68207.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,68913.48,69090.0,68207.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,68869.35,69090.0,68207.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-11-11,2024-11-11 14:35:00+00:00,H2_ARRIVAL,F95,0.95,82454.18,82528.0,81051.6,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2024-11-11,2024-11-11 14:35:00+00:00,H2_ARRIVAL,F90,0.9,82380.36,82528.0,81051.6,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2024-11-11,2024-11-11 14:35:00+00:00,H2_ARRIVAL,F85,0.85,82306.54000000001,82528.0,81051.6,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2024-11-11,2024-11-11 14:35:00+00:00,H2_ARRIVAL,F80,0.8,82232.72,82528.0,81051.6,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2024-11-11,2024-11-11 14:35:00+00:00,H2_ARRIVAL,F75,0.75,82158.9,82528.0,81051.6,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2024-11-27,2024-11-27 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,93887.22,93939.0,92903.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-11-27,2024-11-27 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,93835.44,93939.0,92903.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-11-27,2024-11-27 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,93783.66,93939.0,92903.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-11-27,2024-11-27 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,93731.88,93939.0,92903.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-11-27,2024-11-27 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,93680.1,93939.0,92903.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,103393.81999999999,103451.9,102290.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,103335.73999999999,103451.9,102290.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,103277.65999999999,103451.9,102290.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,103219.58,103451.9,102290.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,103161.5,103451.9,102290.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-12-10,2024-12-10 13:50:00+00:00,H2_ARRIVAL,F95,0.95,97894.645,97948.0,96880.9,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,,True,2024-12-10 14:00:00+00:00,97894.645,True,H2_ARRIVAL,5.0,0.050000000000000044,0.7828694592821706,0.1671305407178294
development,2024-12-10,2024-12-10 13:50:00+00:00,H2_ARRIVAL,F90,0.9,97841.29,97948.0,96880.9,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,,True,2024-12-10 14:00:00+00:00,97841.29,True,H2_ARRIVAL,5.0,0.09999999999999998,0.7828694592821706,0.11713054071782947
development,2024-12-10,2024-12-10 13:50:00+00:00,H2_ARRIVAL,F85,0.85,97787.935,97948.0,96880.9,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,,True,2024-12-10 13:55:00+00:00,97787.935,True,H2_ARRIVAL,10.0,0.15000000000000002,0.7302970668166044,0.11970293318339553
development,2024-12-10,2024-12-10 13:50:00+00:00,H2_ARRIVAL,F80,0.8,97734.58,97948.0,96880.9,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,,True,2024-12-10 13:55:00+00:00,97734.58,True,H2_ARRIVAL,10.0,0.19999999999999996,0.7302970668166044,0.0697029331833956
development,2024-12-10,2024-12-10 13:50:00+00:00,H2_ARRIVAL,F75,0.75,97681.225,97948.0,96880.9,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,,True,2024-12-10 13:55:00+00:00,97681.225,True,H2_ARRIVAL,10.0,0.25,0.7302970668166044,0.019702933183395555
development,2024-12-12,2024-12-12 14:35:00+00:00,H2_ARRIVAL,F95,0.95,101462.04500000001,101531.1,100150.0,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,,True,2024-12-12 14:50:00+00:00,101462.04500000001,True,H2_ARRIVAL,5.0,0.050000000000000044,0.724060531460427,0.22593946853957292
development,2024-12-12,2024-12-12 14:35:00+00:00,H2_ARRIVAL,F90,0.9,101392.99,101531.1,100150.0,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,,True,2024-12-12 14:40:00+00:00,101392.99,True,H2_ARRIVAL,15.0,0.09999999999999998,0.3149663311852858,0.5850336688147142
development,2024-12-12,2024-12-12 14:35:00+00:00,H2_ARRIVAL,F85,0.85,101323.935,101531.1,100150.0,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,,True,2024-12-12 14:40:00+00:00,101323.935,True,H2_ARRIVAL,15.0,0.15000000000000002,0.3149663311852858,0.5350336688147141
development,2024-12-12,2024-12-12 14:35:00+00:00,H2_ARRIVAL,F80,0.8,101254.88,101531.1,100150.0,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,,True,2024-12-12 14:40:00+00:00,101254.88,True,H2_ARRIVAL,15.0,0.19999999999999996,0.3149663311852858,0.48503366881471427
development,2024-12-12,2024-12-12 14:35:00+00:00,H2_ARRIVAL,F75,0.75,101185.82500000001,101531.1,100150.0,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,,True,2024-12-12 14:40:00+00:00,101185.82500000001,True,H2_ARRIVAL,15.0,0.25,0.3149663311852858,0.4350336688147142
development,2024-12-17,2024-12-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,107444.405,107493.9,106504.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2024-12-17,2024-12-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,107394.90999999999,107493.9,106504.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2024-12-17,2024-12-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,107345.415,107493.9,106504.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2024-12-17,2024-12-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,107295.92,107493.9,106504.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2024-12-17,2024-12-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,107246.42499999999,107493.9,106504.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2024-12-31,2024-12-31 14:35:00+00:00,NO_H2_BY_SESSION_END,F95,0.95,95870.49500000001,96032.1,92800.0,2024-12-31 14:45:00+00:00,,,True,2024-12-31 14:45:00+00:00,95870.49500000001,False,NO_H2_BY_SESSION_END,,0.050000000000000044,0.10677268648866223,0.8432273135113377
