partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_px_0,exit_reason,pnl_0,pnl_5,H,L,candidate_id,baseline_exit_ts,baseline_exit_reason,baseline_pnl_0,baseline_pnl_5,leave_bar,leave_close,eligible_start,h_revisited_before_exit,exit_earlier_than_baseline
external,300,05:00,2021-04-15 05:00:00+00:00,2021-04-15 06:50:00+00:00,2464.6325,2021-04-15 07:00:00+00:00,2466.99,EARLY_STRUCTURAL_FAILURE,0.0782660295195029,-0.4219621224339384,2485.13,2403.14,external|05:00|2021-04-15T05:00:00+00:00|2021-04-15T06:50:00+00:00,2021-04-15 11:00:00+00:00,CLOSE_INVALIDATION,-9.787302163710033,-10.277669677789191,2021-04-15 06:05:00+00:00,2473.07,2021-04-15 06:10:00+00:00,False,True
external,300,05:00,2021-04-30 05:00:00+00:00,2021-04-30 05:15:00+00:00,2760.3250000000003,2021-04-30 05:25:00+00:00,2760.33,EARLY_STRUCTURAL_FAILURE,-0.39909430954692093,-0.8988453397222759,2771.28,2727.46,external|05:00|2021-04-30T05:00:00+00:00|2021-04-30T05:15:00+00:00,2021-04-30 06:30:00+00:00,TARGET,3.5687355655583235,3.3168771269949775,2021-04-30 05:05:00+00:00,2764.42,2021-04-30 05:10:00+00:00,False,True
external,300,05:00,2021-07-07 05:00:00+00:00,2021-07-07 08:00:00+00:00,2374.645,2021-07-07 09:10:00+00:00,2375.37,EARLY_STRUCTURAL_FAILURE,-0.24734560323751398,-0.7472483062827436,2401.88,2292.94,external|05:00|2021-07-07T05:00:00+00:00|2021-07-07T08:00:00+00:00,2021-07-07 11:00:00+00:00,TIME_EXIT,-0.9716643961518608,-1.470843142382538,2021-07-07 07:55:00+00:00,2376.62,2021-07-07 08:00:00+00:00,False,True
external,300,05:00,2021-08-11 05:00:00+00:00,2021-08-11 06:15:00+00:00,3173.4225,2021-08-11 06:25:00+00:00,3208.5775,TARGET,5.138972513114748,4.886329348440532,3191.0,3120.69,external|05:00|2021-08-11T05:00:00+00:00|2021-08-11T06:15:00+00:00,2021-08-11 06:25:00+00:00,TARGET,5.138972513114748,4.886329348440532,2021-08-11 06:05:00+00:00,3178.09,2021-08-11 06:10:00+00:00,False,False
external,300,05:00,2021-08-23 05:00:00+00:00,2021-08-23 10:20:00+00:00,3332.205,2021-08-23 10:30:00+00:00,3343.27,EARLY_STRUCTURAL_FAILURE,1.260312015617338,0.7589024084053267,3365.25,3233.07,external|05:00|2021-08-23T05:00:00+00:00|2021-08-23T10:20:00+00:00,2021-08-23 11:00:00+00:00,TIME_EXIT,-0.09614714580878891,-0.5962009717499935,2021-08-23 10:10:00+00:00,3343.56,2021-08-23 10:15:00+00:00,False,True
external,300,05:00,2021-08-25 05:00:00+00:00,2021-08-25 06:20:00+00:00,3204.8675,2021-08-25 06:30:00+00:00,3207.97,EARLY_STRUCTURAL_FAILURE,0.08402937094904617,-0.41620454146566976,3219.49,3161.0,external|05:00|2021-08-25T05:00:00+00:00|2021-08-25T06:20:00+00:00,2021-08-25 08:20:00+00:00,CLOSE_INVALIDATION,-6.140876962932129,-6.634889079910655,2021-08-25 06:05:00+00:00,3212.53,2021-08-25 06:10:00+00:00,False,True
external,300,05:00,2021-09-06 05:00:00+00:00,2021-09-06 09:20:00+00:00,3950.9475,2021-09-06 09:30:00+00:00,3949.99,EARLY_STRUCTURAL_FAILURE,-0.5211734653523422,-1.0208024773808884,3967.92,3900.03,external|05:00|2021-09-06T05:00:00+00:00|2021-09-06T09:20:00+00:00,2021-09-06 11:00:00+00:00,TIME_EXIT,-0.23769715998505048,-0.7376095066517371,2021-09-06 09:05:00+00:00,3959.17,2021-09-06 09:10:00+00:00,False,True
external,300,05:00,2021-09-23 05:00:00+00:00,2021-09-23 05:30:00+00:00,3108.7525,2021-09-23 05:40:00+00:00,3106.91,EARLY_STRUCTURAL_FAILURE,-0.6963407347481573,-1.195794667047156,3134.08,3032.77,external|05:00|2021-09-23T05:00:00+00:00|2021-09-23T05:30:00+00:00,2021-09-23 11:00:00+00:00,TIME_EXIT,-4.059426088117368,-4.555518615765298,2021-09-23 05:20:00+00:00,3111.53,2021-09-23 05:25:00+00:00,False,True
external,300,05:00,2021-10-05 05:00:00+00:00,2021-10-05 09:10:00+00:00,3405.6725,2021-10-05 09:20:00+00:00,3399.74,EARLY_STRUCTURAL_FAILURE,-1.2709733540145924,-1.769852940867111,3419.71,3363.56,external|05:00|2021-10-05T05:00:00+00:00|2021-10-05T09:10:00+00:00,2021-10-05 09:55:00+00:00,TARGET,3.7217997326519208,3.4698648002517545,2021-10-05 09:05:00+00:00,3409.4,2021-10-05 09:10:00+00:00,False,True
external,300,05:00,2021-10-14 05:00:00+00:00,2021-10-14 05:10:00+00:00,3644.2075,2021-10-14 05:20:00+00:00,3646.18,EARLY_STRUCTURAL_FAILURE,-0.1293650265524079,-0.6293856512134984,3662.27,3590.02,external|05:00|2021-10-14T05:00:00+00:00|2021-10-14T05:10:00+00:00,2021-10-14 11:00:00+00:00,TIME_EXIT,-0.5917426491219177,-1.091301127233701,2021-10-14 05:05:00+00:00,3651.14,2021-10-14 05:10:00+00:00,False,True
external,300,05:00,2021-10-28 05:00:00+00:00,2021-10-28 06:10:00+00:00,3991.4375,2021-10-28 08:20:00+00:00,4060.5625,TARGET,8.259161016551063,8.004958537282404,4026.0,3887.75,external|05:00|2021-10-28T05:00:00+00:00|2021-10-28T06:10:00+00:00,2021-10-28 08:20:00+00:00,TARGET,8.259161016551063,8.004958537282404,2021-10-28 06:05:00+00:00,3996.22,2021-10-28 06:10:00+00:00,True,False
external,300,05:00,2021-11-02 05:00:00+00:00,2021-11-02 06:10:00+00:00,4354.425,2021-11-02 09:40:00+00:00,4399.595,TARGET,4.786677919587601,4.534210814180439,4377.01,4286.67,external|05:00|2021-11-02T05:00:00+00:00|2021-11-02T06:10:00+00:00,2021-11-02 09:40:00+00:00,TARGET,4.786677919587601,4.534210814180439,2021-11-02 06:05:00+00:00,4357.57,2021-11-02 06:10:00+00:00,True,False
external,540,09:00,2020-01-02 09:00:00+00:00,2020-01-02 10:35:00+00:00,129.83249999999998,2020-01-02 10:45:00+00:00,129.83,EARLY_STRUCTURAL_FAILURE,-0.4096277896519115,-0.9093682916111897,130.22,128.67,external|09:00|2020-01-02T09:00:00+00:00|2020-01-02T10:35:00+00:00,2020-01-02 15:00:00+00:00,TIME_EXIT,-2.4507191958868964,-2.9484196264756175,2020-01-02 10:15:00+00:00,129.93,2020-01-02 10:20:00+00:00,False,True
external,540,09:00,2020-01-13 09:00:00+00:00,2020-01-13 11:10:00+00:00,143.6325,2020-01-13 11:20:00+00:00,143.7,EARLY_STRUCTURAL_FAILURE,-0.16502532504829548,-0.6650103072320831,144.07,142.32,external|09:00|2020-01-13T09:00:00+00:00|2020-01-13T11:10:00+00:00,2020-01-13 14:30:00+00:00,CLOSE_INVALIDATION,-4.063864376098669,-4.559952467676753,2020-01-13 11:05:00+00:00,143.78,2020-01-13 11:10:00+00:00,False,True
external,540,09:00,2020-01-16 09:00:00+00:00,2020-01-16 11:20:00+00:00,161.97250000000003,2020-01-16 11:40:00+00:00,163.6275,TARGET,4.708891941533189,4.456463709678404,162.8,159.49,external|09:00|2020-01-16T09:00:00+00:00|2020-01-16T11:20:00+00:00,2020-01-16 11:40:00+00:00,TARGET,4.708891941533189,4.456463709678404,2020-01-16 11:15:00+00:00,162.11,2020-01-16 11:20:00+00:00,True,False
external,540,09:00,2020-02-17 09:00:00+00:00,2020-02-17 09:25:00+00:00,251.07999999999998,2020-02-17 09:35:00+00:00,251.96,EARLY_STRUCTURAL_FAILURE,1.3524295045404648,0.8509278258753253,254.0,242.32,external|09:00|2020-02-17T09:00:00+00:00|2020-02-17T09:25:00+00:00,2020-02-17 11:25:00+00:00,CLOSE_INVALIDATION,-16.092209654293466,-16.57627541176031,2020-02-17 09:05:00+00:00,252.71,2020-02-17 09:10:00+00:00,False,True
external,540,09:00,2020-03-13 09:00:00+00:00,2020-03-13 11:00:00+00:00,126.125,2020-03-13 11:10:00+00:00,125.42,EARLY_STRUCTURAL_FAILURE,-3.1948463825570035,-3.6918030578367174,132.95,105.65,external|09:00|2020-03-13T09:00:00+00:00|2020-03-13T11:00:00+00:00,2020-03-13 15:00:00+00:00,TIME_EXIT,3.0291377601585183,2.5259602111729733,2020-03-13 10:00:00+00:00,131.28,2020-03-13 10:05:00+00:00,False,True
external,540,09:00,2020-03-20 09:00:00+00:00,2020-03-20 11:10:00+00:00,147.90499999999997,2020-03-20 11:20:00+00:00,147.39,EARLY_STRUCTURAL_FAILURE,-2.1409823873431595,-2.6389923999494576,152.64,133.7,external|09:00|2020-03-20T09:00:00+00:00|2020-03-20T11:10:00+00:00,2020-03-20 13:25:00+00:00,CLOSE_INVALIDATION,-36.31832595246941,-36.78217570164226,2020-03-20 10:50:00+00:00,150.23,2020-03-20 10:55:00+00:00,False,True
external,540,09:00,2020-04-02 09:00:00+00:00,2020-04-02 10:40:00+00:00,137.28,2020-04-02 11:05:00+00:00,136.91,EARLY_STRUCTURAL_FAILURE,-1.747610722610748,-2.246013910294264,137.85,135.57,external|09:00|2020-04-02T09:00:00+00:00|2020-04-02T10:40:00+00:00,2020-04-02 12:05:00+00:00,TARGET,3.7520979020978067,3.50014782818382,2020-04-02 10:15:00+00:00,136.94,2020-04-02 10:20:00+00:00,False,True
external,540,09:00,2020-04-17 09:00:00+00:00,2020-04-17 09:30:00+00:00,170.6775,2020-04-17 09:55:00+00:00,172.3225,TARGET,4.419030042038319,4.166746668704047,171.5,168.21,external|09:00|2020-04-17T09:00:00+00:00|2020-04-17T09:30:00+00:00,2020-04-17 09:55:00+00:00,TARGET,4.419030042038319,4.166746668704047,2020-04-17 09:25:00+00:00,170.76,2020-04-17 09:30:00+00:00,True,False
external,540,09:00,2020-04-24 09:00:00+00:00,2020-04-24 09:40:00+00:00,188.855,2020-04-24 09:50:00+00:00,188.75,EARLY_STRUCTURAL_FAILURE,-0.6779910513356354,-1.1774633241478534,189.67,186.41,external|09:00|2020-04-24T09:00:00+00:00|2020-04-24T09:40:00+00:00,2020-04-24 10:35:00+00:00,CLOSE_INVALIDATION,-5.496502607820797,-5.991158777128236,2020-04-24 09:35:00+00:00,188.91,2020-04-24 09:40:00+00:00,False,True
external,540,09:00,2020-05-06 09:00:00+00:00,2020-05-06 10:40:00+00:00,208.7,2020-05-06 11:50:00+00:00,210.5,TARGET,3.9124101581217823,3.660379968137684,209.6,206.0,external|09:00|2020-05-06T09:00:00+00:00|2020-05-06T10:40:00+00:00,2020-05-06 11:50:00+00:00,TARGET,3.9124101581217823,3.660379968137684,2020-05-06 10:35:00+00:00,208.11,2020-05-06 10:40:00+00:00,True,False
external,540,09:00,2020-05-13 09:00:00+00:00,2020-05-13 11:20:00+00:00,190.085,2020-05-13 11:30:00+00:00,190.0,EARLY_STRUCTURAL_FAILURE,-0.6235841860220855,-1.1231108385097328,190.9,187.64,external|09:00|2020-05-13T09:00:00+00:00|2020-05-13T11:20:00+00:00,2020-05-13 12:45:00+00:00,TARGET,3.8875555672462485,3.6355377983470887,2020-05-13 11:05:00+00:00,190.66,2020-05-13 11:10:00+00:00,False,True
external,540,09:00,2020-06-08 09:00:00+00:00,2020-06-08 09:30:00+00:00,244.2925,2020-06-08 10:10:00+00:00,244.11,EARLY_STRUCTURAL_FAILURE,-0.7735276359281836,-1.2729044199002333,244.89,242.5,external|09:00|2020-06-08T09:00:00+00:00|2020-06-08T09:30:00+00:00,2020-06-08 14:05:00+00:00,CLOSE_INVALIDATION,-4.641841235404276,-5.137351638967047,2020-06-08 09:25:00+00:00,244.2,2020-06-08 09:30:00+00:00,False,True
external,540,09:00,2020-06-12 09:00:00+00:00,2020-06-12 12:15:00+00:00,236.44,2020-06-12 12:35:00+00:00,236.71,EARLY_STRUCTURAL_FAILURE,0.17096937912370913,-0.3293514298508434,237.71,232.63,external|09:00|2020-06-12T09:00:00+00:00|2020-06-12T12:15:00+00:00,2020-06-12 14:05:00+00:00,TARGET,4.971341566570819,4.718782175483116,2020-06-12 12:05:00+00:00,236.97,2020-06-12 12:10:00+00:00,False,True
external,540,09:00,2020-06-22 09:00:00+00:00,2020-06-22 09:10:00+00:00,235.32999999999998,2020-06-22 09:20:00+00:00,235.17,EARLY_STRUCTURAL_FAILURE,-0.7399481579058894,-1.2393585045746165,235.89,233.65,external|09:00|2020-06-22T09:00:00+00:00|2020-06-22T09:10:00+00:00,2020-06-22 11:50:00+00:00,TARGET,1.9796371053413924,1.7285728189319731,2020-06-22 09:05:00+00:00,235.45,2020-06-22 09:10:00+00:00,False,True
external,540,09:00,2020-06-30 09:00:00+00:00,2020-06-30 09:55:00+00:00,227.11,2020-06-30 10:20:00+00:00,227.09,EARLY_STRUCTURAL_FAILURE,-0.4440315265730629,-0.9437376419887286,227.56,225.76,external|09:00|2020-06-30T09:00:00+00:00|2020-06-30T09:55:00+00:00,2020-06-30 12:35:00+00:00,CLOSE_INVALIDATION,-5.397578266038527,-5.892333310250287,2020-06-30 09:50:00+00:00,227.2,2020-06-30 09:55:00+00:00,False,True
external,540,09:00,2020-07-01 09:00:00+00:00,2020-07-01 13:55:00+00:00,228.03,2020-07-01 14:05:00+00:00,228.53,EARLY_STRUCTURAL_FAILURE,0.6963469718896501,0.195501047879865,229.13,224.73,external|09:00|2020-07-01T09:00:00+00:00|2020-07-01T13:55:00+00:00,2020-07-01 15:00:00+00:00,TIME_EXIT,0.7621277902030824,0.26121611824887514,2020-07-01 13:45:00+00:00,228.57,2020-07-01 13:50:00+00:00,False,True
external,540,09:00,2020-07-20 09:00:00+00:00,2020-07-20 09:15:00+00:00,239.1025,2020-07-20 09:30:00+00:00,238.95,EARLY_STRUCTURAL_FAILURE,-0.718900889785756,-1.2183322732042696,239.38,238.27,external|09:00|2020-07-20T09:00:00+00:00|2020-07-20T09:15:00+00:00,2020-07-20 10:30:00+00:00,CLOSE_INVALIDATION,-1.952681381415899,-2.4508796009247042,2020-07-20 09:10:00+00:00,239.11,2020-07-20 09:15:00+00:00,False,True
external,540,09:00,2020-07-23 09:00:00+00:00,2020-07-23 09:35:00+00:00,263.6625,2020-07-23 09:45:00+00:00,263.62,EARLY_STRUCTURAL_FAILURE,-0.4805954582089319,-0.9802650279657651,264.93,259.86,external|09:00|2020-07-23T09:00:00+00:00|2020-07-23T09:35:00+00:00,2020-07-23 14:30:00+00:00,TARGET,4.40728203669456,4.1550045344273645,2020-07-23 09:05:00+00:00,264.36,2020-07-23 09:10:00+00:00,False,True
external,540,09:00,2020-08-05 09:00:00+00:00,2020-08-05 10:05:00+00:00,392.7675,2020-08-05 10:15:00+00:00,392.25,EARLY_STRUCTURAL_FAILURE,-1.0587866867803215,-1.5578783542597892,394.5,387.57,external|09:00|2020-08-05T09:00:00+00:00|2020-08-05T10:05:00+00:00,2020-08-05 11:10:00+00:00,TARGET,4.011006511485848,3.7589270479618357,2020-08-05 10:00:00+00:00,393.19,2020-08-05 10:05:00+00:00,False,True
external,540,09:00,2020-09-16 09:00:00+00:00,2020-09-16 12:15:00+00:00,364.44,2020-09-16 13:15:00+00:00,368.3,TARGET,4.895796290198717,4.643274652872242,366.37,358.65,external|09:00|2020-09-16T09:00:00+00:00|2020-09-16T12:15:00+00:00,2020-09-16 13:15:00+00:00,TARGET,4.895796290198717,4.643274652872242,2020-09-16 12:05:00+00:00,363.19,2020-09-16 12:10:00+00:00,True,False
external,540,09:00,2020-09-18 09:00:00+00:00,2020-09-18 10:30:00+00:00,387.09,2020-09-18 10:40:00+00:00,387.07,EARLY_STRUCTURAL_FAILURE,-0.4258337854245339,-0.925558089487066,388.89,381.69,external|09:00|2020-09-18T09:00:00+00:00|2020-09-18T10:30:00+00:00,2020-09-18 15:00:00+00:00,TIME_EXIT,-2.8154589371980228,-3.312794810324193,2020-09-18 09:50:00+00:00,387.83,2020-09-18 09:55:00+00:00,False,True
external,540,09:00,2020-09-29 09:00:00+00:00,2020-09-29 09:25:00+00:00,354.5175,2020-09-29 09:35:00+00:00,355.03,EARLY_STRUCTURAL_FAILURE,0.32281340131308267,-0.17765917579963786,356.0,350.07,external|09:00|2020-09-29T09:00:00+00:00|2020-09-29T09:25:00+00:00,2020-09-29 10:30:00+00:00,TARGET,3.7817399705234016,3.529775082981868,2020-09-29 09:20:00+00:00,355.04,2020-09-29 09:25:00+00:00,False,True
external,540,09:00,2020-10-05 09:00:00+00:00,2020-10-05 11:15:00+00:00,351.28999999999996,2020-10-05 11:25:00+00:00,351.1,EARLY_STRUCTURAL_FAILURE,-0.670431836943752,-1.1699116651926351,352.32,348.2,external|09:00|2020-10-05T09:00:00+00:00|2020-10-05T11:15:00+00:00,2020-10-05 13:05:00+00:00,TARGET,2.5320504426543216,2.280710087610505,2020-10-05 11:10:00+00:00,351.74,2020-10-05 11:15:00+00:00,False,True
external,540,09:00,2020-10-07 09:00:00+00:00,2020-10-07 13:25:00+00:00,340.5875,2020-10-07 14:05:00+00:00,340.26,EARLY_STRUCTURAL_FAILURE,-0.8807868756193101,-1.3800564539544364,342.21,335.72,external|09:00|2020-10-07T09:00:00+00:00|2020-10-07T13:25:00+00:00,2020-10-07 15:00:00+00:00,TIME_EXIT,0.3230153778398085,-0.17745740114853936,2020-10-07 13:05:00+00:00,340.62,2020-10-07 13:10:00+00:00,False,True
external,540,09:00,2020-11-16 09:00:00+00:00,2020-11-16 11:30:00+00:00,454.625,2020-11-16 11:40:00+00:00,454.78,EARLY_STRUCTURAL_FAILURE,-0.2295298322793512,-0.7294503421920614,456.63,448.61,external|09:00|2020-11-16T09:00:00+00:00|2020-11-16T11:30:00+00:00,2020-11-16 14:10:00+00:00,TARGET,4.010228210063205,3.7581491354955037,2020-11-16 11:05:00+00:00,455.86,2020-11-16 11:10:00+00:00,False,True
external,540,09:00,2020-11-20 09:00:00+00:00,2020-11-20 09:10:00+00:00,497.75,2020-11-20 09:20:00+00:00,498.07,EARLY_STRUCTURAL_FAILURE,-0.0785534907082216,-0.5786249015120478,503.0,482.0,external|09:00|2020-11-20T09:00:00+00:00|2020-11-20T09:10:00+00:00,2020-11-20 10:50:00+00:00,TARGET,10.147463586137674,9.892317427423869,2020-11-20 09:05:00+00:00,498.65,2020-11-20 09:10:00+00:00,False,True
external,540,09:00,2020-12-16 09:00:00+00:00,2020-12-16 09:25:00+00:00,586.635,2020-12-16 09:50:00+00:00,586.48,EARLY_STRUCTURAL_FAILURE,-0.5321094036325632,-1.0317274851880827,588.5,581.04,external|09:00|2020-12-16T09:00:00+00:00|2020-12-16T09:25:00+00:00,2020-12-16 10:10:00+00:00,TARGET,2.7791488745130937,2.5276850319971405,2020-12-16 09:20:00+00:00,586.58,2020-12-16 09:25:00+00:00,False,True
external,540,09:00,2020-12-17 09:00:00+00:00,2020-12-17 10:05:00+00:00,652.125,2020-12-17 10:20:00+00:00,662.0350000000001,TARGET,7.198236534406832,6.944564252280694,657.08,637.26,external|09:00|2020-12-17T09:00:00+00:00|2020-12-17T10:05:00+00:00,2020-12-17 10:20:00+00:00,TARGET,7.198236534406832,6.944564252280694,2020-12-17 09:20:00+00:00,645.64,2020-12-17 09:25:00+00:00,True,False
