anchor_hour_wib,local_date,weekday,reference_start_utc,reference_end_utc,execution_start_utc,execution_end_utc,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
18,2022-01-16,Sunday,2022-01-16 11:00:00+00:00,2022-01-16 15:00:00+00:00,2022-01-16 15:00:00+00:00,2022-01-16 19:00:00+00:00,498.97,489.69,9.28000000000003,True,,1,0,2022-01-16 15:00:00+00:00,2022-01-16 15:05:00+00:00,True,2022-01-16 15:05:00+00:00,2022-01-16 15:10:00+00:00,H2_ARRIVAL,2022-01-16 15:25:00+00:00,20.0
18,2022-01-17,Monday,2022-01-17 11:00:00+00:00,2022-01-17 15:00:00+00:00,2022-01-17 15:00:00+00:00,2022-01-17 19:00:00+00:00,483.7,471.54,12.159999999999968,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-17 15:00:00+00:00,
18,2022-01-18,Tuesday,2022-01-18 11:00:00+00:00,2022-01-18 15:00:00+00:00,2022-01-18 15:00:00+00:00,2022-01-18 19:00:00+00:00,467.11,459.23,7.8799999999999955,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-18 16:10:00+00:00,
18,2022-01-19,Wednesday,2022-01-19 11:00:00+00:00,2022-01-19 15:00:00+00:00,2022-01-19 15:00:00+00:00,2022-01-19 19:00:00+00:00,470.78,458.45,12.329999999999984,True,,1,0,2022-01-19 15:00:00+00:00,2022-01-19 15:05:00+00:00,True,2022-01-19 15:05:00+00:00,2022-01-19 15:10:00+00:00,H2_ARRIVAL,2022-01-19 17:00:00+00:00,115.0
18,2022-01-20,Thursday,2022-01-20 11:00:00+00:00,2022-01-20 15:00:00+00:00,2022-01-20 15:00:00+00:00,2022-01-20 19:00:00+00:00,473.39,459.14,14.25,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-20 15:00:00+00:00,
18,2022-01-21,Friday,2022-01-21 11:00:00+00:00,2022-01-21 15:00:00+00:00,2022-01-21 15:00:00+00:00,2022-01-21 19:00:00+00:00,429.57,410.0,19.569999999999993,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-01-22,Saturday,2022-01-22 11:00:00+00:00,2022-01-22 15:00:00+00:00,2022-01-22 15:00:00+00:00,2022-01-22 19:00:00+00:00,376.26,354.71,21.55000000000001,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-22 16:00:00+00:00,
18,2022-01-23,Sunday,2022-01-23 11:00:00+00:00,2022-01-23 15:00:00+00:00,2022-01-23 15:00:00+00:00,2022-01-23 19:00:00+00:00,388.97,367.39,21.58000000000004,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-23 18:55:00+00:00,
18,2022-01-24,Monday,2022-01-24 11:00:00+00:00,2022-01-24 15:00:00+00:00,2022-01-24 15:00:00+00:00,2022-01-24 19:00:00+00:00,353.0,336.0,17.0,True,,1,0,2022-01-24 16:15:00+00:00,2022-01-24 16:20:00+00:00,True,2022-01-24 16:20:00+00:00,2022-01-24 16:25:00+00:00,H2_ARRIVAL,2022-01-24 16:25:00+00:00,5.0
18,2022-01-25,Tuesday,2022-01-25 11:00:00+00:00,2022-01-25 15:00:00+00:00,2022-01-25 15:00:00+00:00,2022-01-25 19:00:00+00:00,376.0,367.52,8.480000000000018,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-25 15:00:00+00:00,
18,2022-01-26,Wednesday,2022-01-26 11:00:00+00:00,2022-01-26 15:00:00+00:00,2022-01-26 15:00:00+00:00,2022-01-26 19:00:00+00:00,398.8,384.55,14.25,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-26 18:00:00+00:00,
18,2022-01-27,Thursday,2022-01-27 11:00:00+00:00,2022-01-27 15:00:00+00:00,2022-01-27 15:00:00+00:00,2022-01-27 19:00:00+00:00,377.74,366.1,11.639999999999986,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-01-28,Friday,2022-01-28 11:00:00+00:00,2022-01-28 15:00:00+00:00,2022-01-28 15:00:00+00:00,2022-01-28 19:00:00+00:00,385.94,375.26,10.680000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-28 16:15:00+00:00,
18,2022-01-29,Saturday,2022-01-29 11:00:00+00:00,2022-01-29 15:00:00+00:00,2022-01-29 15:00:00+00:00,2022-01-29 19:00:00+00:00,397.34,383.69,13.649999999999977,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-29 15:00:00+00:00,
18,2022-01-30,Sunday,2022-01-30 11:00:00+00:00,2022-01-30 15:00:00+00:00,2022-01-30 15:00:00+00:00,2022-01-30 19:00:00+00:00,386.8,379.03,7.770000000000039,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-30 16:35:00+00:00,
18,2022-01-31,Monday,2022-01-31 11:00:00+00:00,2022-01-31 15:00:00+00:00,2022-01-31 15:00:00+00:00,2022-01-31 19:00:00+00:00,378.14,368.4,9.740000000000009,True,,1,0,2022-01-31 15:00:00+00:00,2022-01-31 15:05:00+00:00,False,,,BREAK_DURING_K1,2022-01-31 15:05:00+00:00,
18,2022-02-01,Tuesday,2022-02-01 11:00:00+00:00,2022-02-01 15:00:00+00:00,2022-02-01 15:00:00+00:00,2022-02-01 19:00:00+00:00,386.0,380.45,5.550000000000011,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-01 15:00:00+00:00,
18,2022-02-02,Wednesday,2022-02-02 11:00:00+00:00,2022-02-02 15:00:00+00:00,2022-02-02 15:00:00+00:00,2022-02-02 19:00:00+00:00,385.18,372.1,13.079999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-02 15:00:00+00:00,
18,2022-02-03,Thursday,2022-02-03 11:00:00+00:00,2022-02-03 15:00:00+00:00,2022-02-03 15:00:00+00:00,2022-02-03 19:00:00+00:00,365.99,359.78,6.210000000000036,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-03 15:15:00+00:00,
18,2022-02-04,Friday,2022-02-04 11:00:00+00:00,2022-02-04 15:00:00+00:00,2022-02-04 15:00:00+00:00,2022-02-04 19:00:00+00:00,379.64,372.19,7.449999999999989,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-04 15:10:00+00:00,
18,2022-02-05,Saturday,2022-02-05 11:00:00+00:00,2022-02-05 15:00:00+00:00,2022-02-05 15:00:00+00:00,2022-02-05 19:00:00+00:00,423.5,418.12,5.3799999999999955,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-05 15:00:00+00:00,
18,2022-02-06,Sunday,2022-02-06 11:00:00+00:00,2022-02-06 15:00:00+00:00,2022-02-06 15:00:00+00:00,2022-02-06 19:00:00+00:00,421.57,409.7,11.870000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-06 15:00:00+00:00,
18,2022-02-07,Monday,2022-02-07 11:00:00+00:00,2022-02-07 15:00:00+00:00,2022-02-07 15:00:00+00:00,2022-02-07 19:00:00+00:00,437.3,425.03,12.270000000000039,True,,1,0,2022-02-07 15:00:00+00:00,2022-02-07 15:05:00+00:00,True,2022-02-07 15:05:00+00:00,2022-02-07 15:10:00+00:00,H2_ARRIVAL,2022-02-07 15:35:00+00:00,30.0
18,2022-02-08,Tuesday,2022-02-08 11:00:00+00:00,2022-02-08 15:00:00+00:00,2022-02-08 15:00:00+00:00,2022-02-08 19:00:00+00:00,426.5,417.41,9.089999999999975,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-08 15:00:00+00:00,
18,2022-02-09,Wednesday,2022-02-09 11:00:00+00:00,2022-02-09 15:00:00+00:00,2022-02-09 15:00:00+00:00,2022-02-09 19:00:00+00:00,425.45,415.56,9.889999999999986,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-10,Thursday,2022-02-10 11:00:00+00:00,2022-02-10 15:00:00+00:00,2022-02-10 15:00:00+00:00,2022-02-10 19:00:00+00:00,435.13,409.59,25.54000000000002,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-11,Friday,2022-02-11 11:00:00+00:00,2022-02-11 15:00:00+00:00,2022-02-11 15:00:00+00:00,2022-02-11 19:00:00+00:00,417.19,413.0,4.189999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-11 16:30:00+00:00,
18,2022-02-12,Saturday,2022-02-12 11:00:00+00:00,2022-02-12 15:00:00+00:00,2022-02-12 15:00:00+00:00,2022-02-12 19:00:00+00:00,402.49,395.91,6.579999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-12 15:15:00+00:00,
18,2022-02-13,Sunday,2022-02-13 11:00:00+00:00,2022-02-13 15:00:00+00:00,2022-02-13 15:00:00+00:00,2022-02-13 19:00:00+00:00,407.66,402.0,5.660000000000025,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-13 16:05:00+00:00,
18,2022-02-14,Monday,2022-02-14 11:00:00+00:00,2022-02-14 15:00:00+00:00,2022-02-14 15:00:00+00:00,2022-02-14 19:00:00+00:00,404.42,394.44,9.980000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-15,Tuesday,2022-02-15 11:00:00+00:00,2022-02-15 15:00:00+00:00,2022-02-15 15:00:00+00:00,2022-02-15 19:00:00+00:00,433.88,425.78,8.100000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-15 18:00:00+00:00,
18,2022-02-16,Wednesday,2022-02-16 11:00:00+00:00,2022-02-16 15:00:00+00:00,2022-02-16 15:00:00+00:00,2022-02-16 19:00:00+00:00,431.29,421.91,9.379999999999995,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-17,Thursday,2022-02-17 11:00:00+00:00,2022-02-17 15:00:00+00:00,2022-02-17 15:00:00+00:00,2022-02-17 19:00:00+00:00,424.99,410.81,14.180000000000007,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-17 17:45:00+00:00,
18,2022-02-18,Friday,2022-02-18 11:00:00+00:00,2022-02-18 15:00:00+00:00,2022-02-18 15:00:00+00:00,2022-02-18 19:00:00+00:00,409.69,395.0,14.689999999999998,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-18 15:45:00+00:00,
18,2022-02-19,Saturday,2022-02-19 11:00:00+00:00,2022-02-19 15:00:00+00:00,2022-02-19 15:00:00+00:00,2022-02-19 19:00:00+00:00,401.66,392.57,9.090000000000032,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-19 16:05:00+00:00,
18,2022-02-20,Sunday,2022-02-20 11:00:00+00:00,2022-02-20 15:00:00+00:00,2022-02-20 15:00:00+00:00,2022-02-20 19:00:00+00:00,384.36,374.61,9.75,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-21,Monday,2022-02-21 11:00:00+00:00,2022-02-21 15:00:00+00:00,2022-02-21 15:00:00+00:00,2022-02-21 19:00:00+00:00,380.13,364.7,15.430000000000007,True,,1,0,2022-02-21 15:00:00+00:00,2022-02-21 15:05:00+00:00,False,,,BREAK_DURING_K1,2022-02-21 15:05:00+00:00,
18,2022-02-22,Tuesday,2022-02-22 11:00:00+00:00,2022-02-22 15:00:00+00:00,2022-02-22 15:00:00+00:00,2022-02-22 19:00:00+00:00,371.64,361.31,10.329999999999984,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-23,Wednesday,2022-02-23 11:00:00+00:00,2022-02-23 15:00:00+00:00,2022-02-23 15:00:00+00:00,2022-02-23 19:00:00+00:00,384.21,377.05,7.159999999999968,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-23 15:00:00+00:00,
18,2022-02-24,Thursday,2022-02-24 11:00:00+00:00,2022-02-24 15:00:00+00:00,2022-02-24 15:00:00+00:00,2022-02-24 19:00:00+00:00,341.46,331.31,10.149999999999977,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-24 15:10:00+00:00,
18,2022-02-25,Friday,2022-02-25 11:00:00+00:00,2022-02-25 15:00:00+00:00,2022-02-25 15:00:00+00:00,2022-02-25 19:00:00+00:00,371.74,357.95,13.79000000000002,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-26,Saturday,2022-02-26 11:00:00+00:00,2022-02-26 15:00:00+00:00,2022-02-26 15:00:00+00:00,2022-02-26 19:00:00+00:00,376.39,370.41,5.979999999999961,True,,1,0,2022-02-26 15:10:00+00:00,2022-02-26 15:15:00+00:00,True,2022-02-26 15:15:00+00:00,2022-02-26 15:20:00+00:00,H2_ARRIVAL,2022-02-26 15:30:00+00:00,15.0
18,2022-02-27,Sunday,2022-02-27 11:00:00+00:00,2022-02-27 15:00:00+00:00,2022-02-27 15:00:00+00:00,2022-02-27 19:00:00+00:00,381.17,367.8,13.370000000000005,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-02-28,Monday,2022-02-28 11:00:00+00:00,2022-02-28 15:00:00+00:00,2022-02-28 15:00:00+00:00,2022-02-28 19:00:00+00:00,377.0,363.13,13.870000000000005,True,,1,0,2022-02-28 15:00:00+00:00,2022-02-28 15:05:00+00:00,True,2022-02-28 15:05:00+00:00,2022-02-28 15:10:00+00:00,H2_ARRIVAL,2022-02-28 15:15:00+00:00,10.0
18,2022-03-01,Tuesday,2022-03-01 11:00:00+00:00,2022-03-01 15:00:00+00:00,2022-03-01 15:00:00+00:00,2022-03-01 19:00:00+00:00,413.9,403.06,10.839999999999975,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-01 15:00:00+00:00,
18,2022-03-02,Wednesday,2022-03-02 11:00:00+00:00,2022-03-02 15:00:00+00:00,2022-03-02 15:00:00+00:00,2022-03-02 19:00:00+00:00,414.47,403.41,11.060000000000002,True,,1,0,2022-03-02 15:00:00+00:00,2022-03-02 15:05:00+00:00,True,2022-03-02 15:05:00+00:00,2022-03-02 15:10:00+00:00,NO_H2_BY_END,,
18,2022-03-03,Thursday,2022-03-03 11:00:00+00:00,2022-03-03 15:00:00+00:00,2022-03-03 15:00:00+00:00,2022-03-03 19:00:00+00:00,412.76,406.86,5.899999999999977,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-03 15:10:00+00:00,
18,2022-03-04,Friday,2022-03-04 11:00:00+00:00,2022-03-04 15:00:00+00:00,2022-03-04 15:00:00+00:00,2022-03-04 19:00:00+00:00,397.86,386.87,10.990000000000009,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-04 15:15:00+00:00,
18,2022-03-05,Saturday,2022-03-05 11:00:00+00:00,2022-03-05 15:00:00+00:00,2022-03-05 15:00:00+00:00,2022-03-05 19:00:00+00:00,382.5,377.31,5.189999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-05 16:25:00+00:00,
18,2022-03-06,Sunday,2022-03-06 11:00:00+00:00,2022-03-06 15:00:00+00:00,2022-03-06 15:00:00+00:00,2022-03-06 19:00:00+00:00,380.0,372.26,7.740000000000009,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-06 15:45:00+00:00,
18,2022-03-07,Monday,2022-03-07 11:00:00+00:00,2022-03-07 15:00:00+00:00,2022-03-07 15:00:00+00:00,2022-03-07 19:00:00+00:00,384.51,371.68,12.829999999999984,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-07 18:20:00+00:00,
18,2022-03-08,Tuesday,2022-03-08 11:00:00+00:00,2022-03-08 15:00:00+00:00,2022-03-08 15:00:00+00:00,2022-03-08 19:00:00+00:00,387.73,381.36,6.3700000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-08 15:25:00+00:00,
18,2022-03-09,Wednesday,2022-03-09 11:00:00+00:00,2022-03-09 15:00:00+00:00,2022-03-09 15:00:00+00:00,2022-03-09 19:00:00+00:00,398.19,392.55,5.639999999999986,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-03-10,Thursday,2022-03-10 11:00:00+00:00,2022-03-10 15:00:00+00:00,2022-03-10 15:00:00+00:00,2022-03-10 19:00:00+00:00,377.63,366.01,11.620000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-10 15:30:00+00:00,
18,2022-03-11,Friday,2022-03-11 11:00:00+00:00,2022-03-11 15:00:00+00:00,2022-03-11 15:00:00+00:00,2022-03-11 19:00:00+00:00,379.81,370.35,9.45999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-11 16:05:00+00:00,
18,2022-03-12,Saturday,2022-03-12 11:00:00+00:00,2022-03-12 15:00:00+00:00,2022-03-12 15:00:00+00:00,2022-03-12 19:00:00+00:00,378.92,374.22,4.699999999999989,True,,1,0,2022-03-12 17:15:00+00:00,2022-03-12 17:20:00+00:00,True,2022-03-12 17:25:00+00:00,2022-03-12 17:30:00+00:00,NO_H2_BY_END,,
18,2022-03-13,Sunday,2022-03-13 11:00:00+00:00,2022-03-13 15:00:00+00:00,2022-03-13 15:00:00+00:00,2022-03-13 19:00:00+00:00,372.96,367.77,5.189999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-13 18:50:00+00:00,
18,2022-03-14,Monday,2022-03-14 11:00:00+00:00,2022-03-14 15:00:00+00:00,2022-03-14 15:00:00+00:00,2022-03-14 19:00:00+00:00,369.94,366.41,3.5299999999999727,True,,1,0,2022-03-14 15:10:00+00:00,2022-03-14 15:15:00+00:00,True,2022-03-14 15:15:00+00:00,2022-03-14 15:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2022-03-14 17:00:00+00:00,
18,2022-03-15,Tuesday,2022-03-15 11:00:00+00:00,2022-03-15 15:00:00+00:00,2022-03-15 15:00:00+00:00,2022-03-15 19:00:00+00:00,368.82,363.26,5.560000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-15 15:15:00+00:00,
18,2022-03-16,Wednesday,2022-03-16 11:00:00+00:00,2022-03-16 15:00:00+00:00,2022-03-16 15:00:00+00:00,2022-03-16 19:00:00+00:00,381.0,374.8,6.199999999999989,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-16 18:00:00+00:00,
18,2022-03-17,Thursday,2022-03-17 11:00:00+00:00,2022-03-17 15:00:00+00:00,2022-03-17 15:00:00+00:00,2022-03-17 19:00:00+00:00,393.64,383.26,10.379999999999995,False,NO_K1,0,0,,,False,,,NO_K1,,
18,2022-03-18,Friday,2022-03-18 11:00:00+00:00,2022-03-18 15:00:00+00:00,2022-03-18 15:00:00+00:00,2022-03-18 19:00:00+00:00,390.15,384.01,6.139999999999986,True,,1,0,2022-03-18 15:05:00+00:00,2022-03-18 15:10:00+00:00,False,,,BREAK_DURING_K1,2022-03-18 15:15:00+00:00,
18,2022-03-19,Saturday,2022-03-19 11:00:00+00:00,2022-03-19 15:00:00+00:00,2022-03-19 15:00:00+00:00,2022-03-19 19:00:00+00:00,406.18,397.98,8.199999999999989,True,,1,0,2022-03-19 16:35:00+00:00,2022-03-19 16:40:00+00:00,True,2022-03-19 16:40:00+00:00,2022-03-19 16:45:00+00:00,NO_H2_BY_END,,
18,2022-03-20,Sunday,2022-03-20 11:00:00+00:00,2022-03-20 15:00:00+00:00,2022-03-20 15:00:00+00:00,2022-03-20 19:00:00+00:00,395.42,389.6,5.819999999999993,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-20 16:05:00+00:00,
18,2022-03-21,Monday,2022-03-21 11:00:00+00:00,2022-03-21 15:00:00+00:00,2022-03-21 15:00:00+00:00,2022-03-21 19:00:00+00:00,397.4,391.4,6.0,True,,1,0,2022-03-21 15:00:00+00:00,2022-03-21 15:05:00+00:00,True,2022-03-21 15:05:00+00:00,2022-03-21 15:10:00+00:00,H2_ARRIVAL,2022-03-21 15:15:00+00:00,10.0
18,2022-03-22,Tuesday,2022-03-22 11:00:00+00:00,2022-03-22 15:00:00+00:00,2022-03-22 15:00:00+00:00,2022-03-22 19:00:00+00:00,410.0,405.17,4.829999999999984,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-22 16:40:00+00:00,
18,2022-03-23,Wednesday,2022-03-23 11:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-23 19:00:00+00:00,406.2,399.63,6.569999999999993,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-23 15:00:00+00:00,
18,2022-03-24,Thursday,2022-03-24 11:00:00+00:00,2022-03-24 15:00:00+00:00,2022-03-24 15:00:00+00:00,2022-03-24 19:00:00+00:00,411.36,404.88,6.480000000000018,True,,1,0,2022-03-24 15:10:00+00:00,2022-03-24 15:15:00+00:00,False,,,BREAK_DURING_K1,2022-03-24 15:15:00+00:00,
18,2022-03-25,Friday,2022-03-25 11:00:00+00:00,2022-03-25 15:00:00+00:00,2022-03-25 15:00:00+00:00,2022-03-25 19:00:00+00:00,421.62,416.17,5.449999999999989,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-25 15:10:00+00:00,
18,2022-03-26,Saturday,2022-03-26 11:00:00+00:00,2022-03-26 15:00:00+00:00,2022-03-26 15:00:00+00:00,2022-03-26 19:00:00+00:00,415.24,411.19,4.050000000000011,False,NO_K1,0,0,,,False,,,NO_K1,,
