partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope
reference_validation,,240,17,2025-04-03 17:00:00+00:00,E0_RESTING_H,0.4,115.54,112.17,3.3700000000000045,2025-04-03 18:40:00+00:00,2025-04-03 18:40:00+00:00,2025-04-03 18:40:00+00:00,115.54,1.0,2025-04-03 18:55:00+00:00,115.11,FAILED_BREAK,-0.003721654838151345,-1.8608274190756724,-0.004221654838151345,-2.1108274190756724,False,False,True,2025-04-03 18:50:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-04 17:00:00+00:00,E0_RESTING_H,0.4,122.84,114.01,8.829999999999998,2025-04-04 17:35:00+00:00,2025-04-04 17:45:00+00:00,2025-04-04 17:35:00+00:00,122.84,1.0,2025-04-04 17:55:00+00:00,122.74,FAILED_BREAK,-0.0008140670791273452,-0.4070335395636726,-0.0013140670791273452,-0.6570335395636726,False,False,True,2025-04-04 17:50:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-05 17:00:00+00:00,E0_RESTING_H,0.4,119.25,117.08,2.1700000000000017,2025-04-05 19:20:00+00:00,,2025-04-05 19:20:00+00:00,119.25,1.0,2025-04-05 23:50:00+00:00,120.118,TARGET,0.007278825995806981,3.6394129979034906,0.006778825995806981,3.3894129979034906,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-09 17:00:00+00:00,E0_RESTING_H,0.4,108.32,103.82,4.5,2025-04-09 17:00:00+00:00,2025-04-09 17:00:00+00:00,2025-04-09 17:00:00+00:00,108.32,1.0,2025-04-09 17:10:00+00:00,108.04,FAILED_BREAK,-0.002584933530280553,-1.2924667651402766,-0.003084933530280553,-1.5424667651402766,False,False,True,2025-04-09 17:05:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-10 17:00:00+00:00,E0_RESTING_H,0.4,114.53,108.43,6.099999999999994,2025-04-11 02:25:00+00:00,2025-04-11 02:25:00+00:00,2025-04-11 02:25:00+00:00,114.53,1.0,2025-04-11 02:45:00+00:00,114.4,FAILED_BREAK,-0.0011350737797956034,-0.5675368898978017,-0.0016350737797956034,-0.8175368898978017,False,False,True,2025-04-11 02:40:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-11 17:00:00+00:00,E0_RESTING_H,0.4,121.54,117.6,3.940000000000012,2025-04-11 17:35:00+00:00,2025-04-11 17:35:00+00:00,2025-04-11 17:35:00+00:00,121.54,1.0,2025-04-11 17:50:00+00:00,121.49,FAILED_BREAK,-0.00041138719763045284,-0.20569359881522642,-0.0009113871976304528,-0.4556935988152264,False,False,True,2025-04-11 17:45:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-12 17:00:00+00:00,E0_RESTING_H,0.4,131.7,126.02,5.679999999999993,2025-04-12 20:30:00+00:00,2025-04-12 20:30:00+00:00,2025-04-12 20:30:00+00:00,131.7,1.0,2025-04-12 20:40:00+00:00,133.97199999999998,TARGET,0.017251328777524666,8.625664388762333,0.016751328777524666,8.375664388762333,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-13 17:00:00+00:00,E0_RESTING_H,0.4,130.09,126.72,3.3700000000000045,2025-04-13 17:05:00+00:00,2025-04-13 17:05:00+00:00,2025-04-13 17:05:00+00:00,130.09,1.0,2025-04-13 17:20:00+00:00,131.43800000000002,TARGET,0.010362057037435646,5.181028518717823,0.009862057037435645,4.931028518717823,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-16 17:00:00+00:00,E0_RESTING_H,0.4,129.76,124.39,5.36999999999999,2025-04-16 17:15:00+00:00,2025-04-16 17:15:00+00:00,2025-04-16 17:15:00+00:00,129.76,1.0,2025-04-16 17:35:00+00:00,128.75,FAILED_BREAK,-0.007783600493218135,-3.8918002466090673,-0.008283600493218135,-4.141800246609067,False,False,True,2025-04-16 17:30:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-17 17:00:00+00:00,E0_RESTING_H,0.4,135.14,130.48,4.659999999999997,2025-04-17 17:10:00+00:00,,2025-04-17 17:10:00+00:00,135.14,1.0,2025-04-18 04:55:00+00:00,133.78,TIME,-0.010063637709042395,-5.031818854521197,-0.010563637709042395,-5.281818854521197,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-18 17:00:00+00:00,E0_RESTING_H,0.4,134.97,132.36,2.609999999999985,2025-04-19 01:30:00+00:00,,2025-04-19 01:30:00+00:00,134.97,1.0,2025-04-19 02:10:00+00:00,136.01399999999998,TARGET,0.007735052233829531,3.8675261169147657,0.007235052233829531,3.6175261169147657,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-19 17:00:00+00:00,E0_RESTING_H,0.4,140.71,137.57,3.140000000000015,2025-04-20 00:10:00+00:00,2025-04-20 00:10:00+00:00,2025-04-20 00:10:00+00:00,140.71,1.0,2025-04-20 00:20:00+00:00,140.59,FAILED_BREAK,-0.0008528178523203866,-0.4264089261601933,-0.0013528178523203867,-0.6764089261601933,False,False,True,2025-04-20 00:15:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-20 17:00:00+00:00,E0_RESTING_H,0.4,137.98,135.5,2.4799999999999898,2025-04-20 20:15:00+00:00,2025-04-20 20:15:00+00:00,2025-04-20 20:15:00+00:00,137.98,1.0,2025-04-20 20:30:00+00:00,137.77,FAILED_BREAK,-0.0015219597043047983,-0.7609798521523992,-0.0020219597043047983,-1.0109798521523992,False,False,True,2025-04-20 20:25:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-22 17:00:00+00:00,E0_RESTING_H,0.4,147.69,140.93,6.759999999999991,2025-04-22 21:45:00+00:00,2025-04-22 21:45:00+00:00,2025-04-22 21:45:00+00:00,147.69,1.0,2025-04-22 22:05:00+00:00,147.53,FAILED_BREAK,-0.0010833502606811818,-0.5416751303405909,-0.0015833502606811818,-0.7916751303405909,False,False,True,2025-04-22 22:00:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-24 17:00:00+00:00,E0_RESTING_H,0.4,151.63,147.9,3.7299999999999898,2025-04-24 17:05:00+00:00,,2025-04-24 17:05:00+00:00,151.63,1.0,2025-04-25 01:05:00+00:00,153.12199999999999,TARGET,0.009839741475961228,4.919870737980614,0.009339741475961227,4.669870737980614,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-26 17:00:00+00:00,E0_RESTING_H,0.4,149.49,147.66,1.8300000000000125,2025-04-26 22:15:00+00:00,,2025-04-26 22:15:00+00:00,149.49,1.0,2025-04-27 00:15:00+00:00,150.222,TARGET,0.004896648605257958,2.448324302628979,0.004396648605257958,2.198324302628979,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-27 17:00:00+00:00,E0_RESTING_H,0.4,149.71,146.87,2.8400000000000034,2025-04-27 18:25:00+00:00,2025-04-27 18:30:00+00:00,2025-04-27 18:25:00+00:00,149.71,1.0,2025-04-27 18:40:00+00:00,149.69,FAILED_BREAK,-0.0001335916104469037,-0.06679580522345185,-0.0006335916104469037,-0.31679580522345185,False,False,True,2025-04-27 18:35:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-29 17:00:00+00:00,E0_RESTING_H,0.4,149.72,146.77,2.9499999999999886,2025-04-29 18:50:00+00:00,2025-04-29 18:50:00+00:00,2025-04-29 18:50:00+00:00,149.72,1.0,2025-04-29 19:15:00+00:00,149.64,FAILED_BREAK,-0.0005343307507348349,-0.26716537536741747,-0.001034330750734835,-0.5171653753674175,False,False,True,2025-04-29 19:10:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-04-30 17:00:00+00:00,E0_RESTING_H,0.4,144.86,140.25,4.610000000000014,2025-04-30 17:50:00+00:00,2025-04-30 17:50:00+00:00,2025-04-30 17:50:00+00:00,144.86,1.0,2025-04-30 18:00:00+00:00,144.61,FAILED_BREAK,-0.0017258042247687566,-0.8629021123843783,-0.0022258042247687566,-1.1129021123843783,False,False,True,2025-04-30 17:55:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-04 17:00:00+00:00,E0_RESTING_H,0.4,147.18,144.86,2.319999999999993,2025-05-04 17:10:00+00:00,,2025-05-04 17:10:00+00:00,147.18,1.0,2025-05-04 23:05:00+00:00,144.71,REFERENCE_INVALIDATION,-0.01678217149069161,-8.391085745345805,-0.01728217149069161,-8.641085745345805,False,False,False,2025-05-04 23:00:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-05 17:00:00+00:00,E0_RESTING_H,0.4,145.4,143.0,2.4000000000000057,2025-05-05 17:25:00+00:00,2025-05-05 17:30:00+00:00,2025-05-05 17:25:00+00:00,145.4,1.0,2025-05-05 18:30:00+00:00,146.36,TARGET,0.006602475928473295,3.3012379642366474,0.006102475928473294,3.0512379642366474,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-06 17:00:00+00:00,E0_RESTING_H,0.4,143.9,141.3,2.5999999999999943,2025-05-06 17:25:00+00:00,,2025-05-06 17:25:00+00:00,143.9,1.0,2025-05-06 19:00:00+00:00,144.94,TARGET,0.007227241139680318,3.613620569840159,0.006727241139680318,3.363620569840159,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-07 17:00:00+00:00,E0_RESTING_H,0.4,147.49,145.0,2.490000000000009,2025-05-07 21:30:00+00:00,,2025-05-07 21:30:00+00:00,147.49,1.0,2025-05-08 00:55:00+00:00,148.48600000000002,TARGET,0.006753000203403747,3.3765001017018736,0.006253000203403747,3.1265001017018736,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-08 17:00:00+00:00,E0_RESTING_H,0.4,163.08,154.17,8.910000000000025,2025-05-08 20:55:00+00:00,,2025-05-08 20:55:00+00:00,163.08,1.0,2025-05-09 04:55:00+00:00,161.83,TIME,-0.007664949717929859,-3.8324748589649293,-0.008164949717929859,-4.08247485896493,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-09 17:00:00+00:00,E0_RESTING_H,0.4,173.42,167.4,6.019999999999982,2025-05-09 22:45:00+00:00,,2025-05-09 22:45:00+00:00,173.42,1.0,2025-05-10 04:55:00+00:00,170.81,TIME,-0.015050167224080147,-7.525083612040073,-0.015550167224080147,-7.775083612040073,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-10 17:00:00+00:00,E0_RESTING_H,0.4,172.45,170.18,2.269999999999982,2025-05-10 17:05:00+00:00,2025-05-10 17:15:00+00:00,2025-05-10 17:05:00+00:00,172.45,1.0,2025-05-10 17:35:00+00:00,173.35799999999998,TARGET,0.00526529428819944,2.63264714409972,0.00476529428819944,2.38264714409972,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-11 17:00:00+00:00,E0_RESTING_H,0.4,174.59,169.13,5.460000000000008,2025-05-12 00:25:00+00:00,2025-05-12 00:25:00+00:00,2025-05-12 00:25:00+00:00,174.59,1.0,2025-05-12 00:45:00+00:00,174.18,FAILED_BREAK,-0.0023483590125435994,-1.1741795062717997,-0.0028483590125435994,-1.4241795062717997,False,False,True,2025-05-12 00:40:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-13 17:00:00+00:00,E0_RESTING_H,0.4,177.77,172.04,5.730000000000018,2025-05-13 17:25:00+00:00,,2025-05-13 17:25:00+00:00,177.77,1.0,2025-05-13 19:25:00+00:00,180.062,TARGET,0.012893064071553217,6.446532035776609,0.012393064071553217,6.196532035776609,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-15 17:00:00+00:00,E0_RESTING_H,0.4,173.9,166.84,7.060000000000002,2025-05-15 17:00:00+00:00,,2025-05-15 17:00:00+00:00,173.9,1.0,2025-05-16 04:55:00+00:00,171.86,TIME,-0.011730879815986195,-5.865439907993098,-0.012230879815986195,-6.115439907993098,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-17 17:00:00+00:00,E0_RESTING_H,0.4,168.16,164.29,3.8700000000000045,2025-05-18 04:45:00+00:00,2025-05-18 04:45:00+00:00,2025-05-18 04:45:00+00:00,168.16,1.0,2025-05-18 04:55:00+00:00,168.44,TIME,0.0016650808753568835,0.8325404376784418,0.0011650808753568835,0.5825404376784418,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-19 17:00:00+00:00,E0_RESTING_H,0.4,165.67,160.49,5.179999999999978,2025-05-19 17:00:00+00:00,2025-05-19 17:00:00+00:00,2025-05-19 17:00:00+00:00,165.67,1.0,2025-05-19 17:15:00+00:00,165.58,FAILED_BREAK,-0.0005432486267880066,-0.2716243133940033,-0.0010432486267880066,-0.5216243133940033,False,False,True,2025-05-19 17:10:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-20 17:00:00+00:00,E0_RESTING_H,0.4,167.28,164.4,2.8799999999999955,2025-05-20 17:15:00+00:00,,2025-05-20 17:15:00+00:00,167.28,1.0,2025-05-20 19:55:00+00:00,168.432,TARGET,0.00688665710186509,3.443328550932545,0.00638665710186509,3.193328550932545,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-21 17:00:00+00:00,E0_RESTING_H,0.4,174.91,168.17,6.740000000000009,2025-05-21 23:25:00+00:00,,2025-05-21 23:25:00+00:00,174.91,1.0,2025-05-22 04:55:00+00:00,176.83,TIME,0.010977073923732261,5.488536961866131,0.01047707392373226,5.238536961866131,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-22 17:00:00+00:00,E0_RESTING_H,0.4,180.32,176.92,3.4000000000000057,2025-05-23 00:10:00+00:00,2025-05-23 00:10:00+00:00,2025-05-23 00:10:00+00:00,180.32,1.0,2025-05-23 00:15:00+00:00,181.68,TARGET,0.007542147293700063,3.7710736468500317,0.007042147293700063,3.5210736468500317,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-24 17:00:00+00:00,E0_RESTING_H,0.4,176.98,174.95,2.030000000000001,2025-05-24 17:05:00+00:00,2025-05-24 17:05:00+00:00,2025-05-24 17:05:00+00:00,176.98,1.0,2025-05-24 17:20:00+00:00,176.85,FAILED_BREAK,-0.0007345462764153377,-0.3672731382076688,-0.0012345462764153377,-0.6172731382076688,False,False,True,2025-05-24 17:15:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-25 17:00:00+00:00,E0_RESTING_H,0.4,172.57,169.05,3.519999999999982,2025-05-25 19:55:00+00:00,,2025-05-25 19:55:00+00:00,172.57,1.0,2025-05-25 22:40:00+00:00,173.97799999999998,TARGET,0.008159007938807417,4.079503969403708,0.007659007938807416,3.8295039694037083,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-28 17:00:00+00:00,E0_RESTING_H,0.4,174.42,168.8,5.619999999999976,2025-05-29 02:35:00+00:00,,2025-05-29 02:35:00+00:00,174.42,1.0,2025-05-29 04:55:00+00:00,171.88,TIME,-0.014562550166265287,-7.281275083132643,-0.015062550166265287,-7.531275083132644,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-05-31 17:00:00+00:00,E0_RESTING_H,0.4,156.81,154.4,2.4099999999999966,2025-05-31 19:00:00+00:00,2025-05-31 19:00:00+00:00,2025-05-31 19:00:00+00:00,156.81,1.0,2025-05-31 19:30:00+00:00,157.774,TARGET,0.006147567119443975,3.0737835597219876,0.005647567119443975,2.8237835597219876,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-01 17:00:00+00:00,E0_RESTING_H,0.4,156.6,150.91,5.689999999999998,2025-06-01 17:30:00+00:00,,2025-06-01 17:30:00+00:00,156.6,1.0,2025-06-02 04:55:00+00:00,155.24,TIME,-0.008684546615581046,-4.3422733077905225,-0.009184546615581046,-4.592273307790523,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-02 17:00:00+00:00,E0_RESTING_H,0.4,154.42,151.52,2.8999999999999773,2025-06-02 18:20:00+00:00,2025-06-02 18:20:00+00:00,2025-06-02 18:20:00+00:00,154.42,1.0,2025-06-02 18:40:00+00:00,154.09,FAILED_BREAK,-0.0021370288822690764,-1.0685144411345382,-0.0026370288822690764,-1.3185144411345382,False,False,True,2025-06-02 18:35:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-08 17:00:00+00:00,E0_RESTING_H,0.4,152.16,149.07,3.0900000000000034,2025-06-08 17:00:00+00:00,2025-06-08 17:00:00+00:00,2025-06-08 17:00:00+00:00,152.16,1.0,2025-06-08 17:35:00+00:00,153.396,TARGET,0.008123028391167075,4.061514195583538,0.007623028391167075,3.8115141955835377,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-09 17:00:00+00:00,E0_RESTING_H,0.4,156.6,152.93,3.6699999999999875,2025-06-09 17:15:00+00:00,,2025-06-09 17:15:00+00:00,156.6,1.0,2025-06-09 21:15:00+00:00,158.06799999999998,TARGET,0.009374201787994751,4.687100893997376,0.008874201787994751,4.437100893997376,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-10 17:00:00+00:00,E0_RESTING_H,0.4,161.94,156.23,5.710000000000008,2025-06-10 18:50:00+00:00,2025-06-10 18:50:00+00:00,2025-06-10 18:50:00+00:00,161.94,1.0,2025-06-10 18:55:00+00:00,164.224,TARGET,0.014103989131777128,7.051994565888564,0.013603989131777128,6.801994565888564,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-13 17:00:00+00:00,E0_RESTING_H,0.4,148.44,143.83,4.609999999999985,2025-06-13 23:35:00+00:00,2025-06-13 23:40:00+00:00,2025-06-13 23:35:00+00:00,148.44,1.0,2025-06-13 23:55:00+00:00,148.37,FAILED_BREAK,-0.00047157100511985295,-0.23578550255992647,-0.000971571005119853,-0.4857855025599265,False,False,True,2025-06-13 23:50:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-14 17:00:00+00:00,E0_RESTING_H,0.4,145.85,142.84,3.009999999999991,2025-06-15 02:20:00+00:00,2025-06-15 02:25:00+00:00,2025-06-15 02:20:00+00:00,145.85,1.0,2025-06-15 02:35:00+00:00,145.73,FAILED_BREAK,-0.0008227631127871726,-0.4113815563935863,-0.0013227631127871726,-0.6613815563935863,False,False,True,2025-06-15 02:30:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-15 17:00:00+00:00,E0_RESTING_H,0.4,152.92,146.88,6.039999999999992,2025-06-15 19:05:00+00:00,2025-06-15 19:05:00+00:00,2025-06-15 19:05:00+00:00,152.92,1.0,2025-06-15 19:15:00+00:00,152.88,FAILED_BREAK,-0.0002615746795709972,-0.1307873397854986,-0.0007615746795709972,-0.3807873397854986,False,False,True,2025-06-15 19:10:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-16 17:00:00+00:00,E0_RESTING_H,0.4,158.15,154.58,3.569999999999993,2025-06-16 19:00:00+00:00,2025-06-16 19:05:00+00:00,2025-06-16 19:00:00+00:00,158.15,1.0,2025-06-16 19:15:00+00:00,158.1,FAILED_BREAK,-0.00031615554852992833,-0.15807777426496417,-0.0008161555485299283,-0.40807777426496417,False,False,True,2025-06-16 19:10:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-18 17:00:00+00:00,E0_RESTING_H,0.4,146.68,143.69,2.990000000000009,2025-06-18 20:45:00+00:00,2025-06-18 20:45:00+00:00,2025-06-18 20:45:00+00:00,146.68,1.0,2025-06-18 21:10:00+00:00,146.52,FAILED_BREAK,-0.0010908099263703397,-0.5454049631851698,-0.0015908099263703397,-0.7954049631851698,False,False,True,2025-06-18 21:05:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-19 17:00:00+00:00,E0_RESTING_H,0.4,145.27,142.83,2.4399999999999977,2025-06-19 18:05:00+00:00,2025-06-19 18:05:00+00:00,2025-06-19 18:05:00+00:00,145.27,1.0,2025-06-19 18:30:00+00:00,145.27,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2025-06-19 18:25:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-23 17:00:00+00:00,E0_RESTING_H,0.4,137.46,130.6,6.860000000000014,2025-06-23 18:00:00+00:00,2025-06-23 18:00:00+00:00,2025-06-23 18:00:00+00:00,137.46,1.0,2025-06-23 20:10:00+00:00,140.204,TARGET,0.019962170813327518,9.981085406663759,0.019462170813327517,9.731085406663759,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-24 17:00:00+00:00,E0_RESTING_H,0.4,146.55,143.35,3.200000000000017,2025-06-24 17:00:00+00:00,,2025-06-24 17:00:00+00:00,146.55,1.0,2025-06-24 19:05:00+00:00,143.35,REFERENCE_INVALIDATION,-0.02183555100648249,-10.917775503241245,-0.02233555100648249,-11.167775503241245,False,False,False,2025-06-24 19:00:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-25 17:00:00+00:00,E0_RESTING_H,0.4,147.93,142.71,5.219999999999999,2025-06-26 03:00:00+00:00,,2025-06-26 03:00:00+00:00,147.93,1.0,2025-06-26 04:55:00+00:00,145.36,TIME,-0.017373081863043316,-8.686540931521659,-0.017873081863043316,-8.936540931521659,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-26 17:00:00+00:00,E0_RESTING_H,0.4,143.71,141.3,2.4099999999999966,2025-06-26 20:40:00+00:00,2025-06-26 20:40:00+00:00,2025-06-26 20:40:00+00:00,143.71,1.0,2025-06-26 20:50:00+00:00,142.98,FAILED_BREAK,-0.005079674344165452,-2.539837172082726,-0.005579674344165453,-2.789837172082726,False,False,True,2025-06-26 20:45:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-28 17:00:00+00:00,E0_RESTING_H,0.4,149.78,145.81,3.969999999999999,2025-06-28 17:20:00+00:00,2025-06-28 17:20:00+00:00,2025-06-28 17:20:00+00:00,149.78,1.0,2025-06-28 17:30:00+00:00,149.56,FAILED_BREAK,-0.0014688209373747707,-0.7344104686873854,-0.0019688209373747707,-0.9844104686873854,False,False,True,2025-06-28 17:25:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-06-29 17:00:00+00:00,E0_RESTING_H,0.4,152.49,149.64,2.8500000000000227,2025-06-29 22:15:00+00:00,2025-06-29 22:15:00+00:00,2025-06-29 22:15:00+00:00,152.49,1.0,2025-06-29 22:20:00+00:00,153.63000000000002,TARGET,0.007475900059020324,3.737950029510162,0.0069759000590203235,3.487950029510162,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-02 17:00:00+00:00,E0_RESTING_H,0.4,153.54,147.54,6.0,2025-07-02 20:30:00+00:00,2025-07-02 20:30:00+00:00,2025-07-02 20:30:00+00:00,153.54,1.0,2025-07-02 20:40:00+00:00,153.38,FAILED_BREAK,-0.001042073726716164,-0.521036863358082,-0.001542073726716164,-0.771036863358082,False,False,True,2025-07-02 20:35:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-06 17:00:00+00:00,E0_RESTING_H,0.4,153.2,148.33,4.869999999999976,2025-07-06 21:30:00+00:00,,2025-07-06 21:30:00+00:00,153.2,1.0,2025-07-07 04:55:00+00:00,151.71,TIME,-0.00972584856396852,-4.8629242819842595,-0.01022584856396852,-5.11292428198426,False,False,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-09 17:00:00+00:00,E0_RESTING_H,0.4,155.48,152.8,2.6799999999999784,2025-07-09 19:20:00+00:00,2025-07-09 19:20:00+00:00,2025-07-09 19:20:00+00:00,155.48,1.0,2025-07-09 19:35:00+00:00,156.552,TARGET,0.006894777463339441,3.4473887316697205,0.0063947774633394405,3.1973887316697205,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-10 17:00:00+00:00,E0_RESTING_H,0.4,158.67,155.5,3.1699999999999875,2025-07-10 17:05:00+00:00,2025-07-10 17:05:00+00:00,2025-07-10 17:05:00+00:00,158.67,1.0,2025-07-10 17:50:00+00:00,159.938,TARGET,0.007991428751496832,3.995714375748416,0.007491428751496831,3.745714375748416,True,True,True,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-12 17:00:00+00:00,E0_RESTING_H,0.4,160.41,157.66,2.75,2025-07-12 17:55:00+00:00,,2025-07-12 17:55:00+00:00,160.41,1.0,2025-07-13 00:25:00+00:00,161.51,TARGET,0.00685742784115706,3.42871392057853,0.0063574278411570595,3.17871392057853,True,True,False,,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-13 17:00:00+00:00,E0_RESTING_H,0.4,164.12,160.79,3.3300000000000125,2025-07-14 02:25:00+00:00,2025-07-14 02:25:00+00:00,2025-07-14 02:25:00+00:00,164.12,1.0,2025-07-14 02:35:00+00:00,163.98,FAILED_BREAK,-0.0008530343650987593,-0.42651718254937965,-0.0013530343650987593,-0.6765171825493796,False,False,True,2025-07-14 02:30:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-15 17:00:00+00:00,E0_RESTING_H,0.4,162.13,157.11,5.019999999999982,2025-07-15 17:45:00+00:00,2025-07-15 17:45:00+00:00,2025-07-15 17:45:00+00:00,162.13,1.0,2025-07-15 18:40:00+00:00,161.71,FAILED_BREAK,-0.0025905137852340054,-1.2952568926170027,-0.0030905137852340054,-1.5452568926170027,False,False,True,2025-07-15 18:35:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
reference_validation,,240,17,2025-07-16 17:00:00+00:00,E0_RESTING_H,0.4,173.28,165.34,7.939999999999998,2025-07-16 17:45:00+00:00,2025-07-16 17:45:00+00:00,2025-07-16 17:45:00+00:00,173.28,1.0,2025-07-16 19:05:00+00:00,173.19,FAILED_BREAK,-0.0005193905817174604,-0.2596952908587302,-0.0010193905817174605,-0.5096952908587302,False,False,True,2025-07-16 19:00:00+00:00,CLOCK_SUPPORT,FROZEN_WINNER
