candidate_id,partition,execution_utc,fill_match,eligible_before_or_at_fill,delay_is_5m_multiple,immediate_fill
external|10:00|2020-08-27T10:00:00+00:00|2020-08-27T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2020-09-09T10:00:00+00:00|2020-09-09T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2020-09-10T10:00:00+00:00|2020-09-10T13:10:00+00:00,external,10:00,True,True,True,False
external|10:00|2020-10-05T10:00:00+00:00|2020-10-05T11:15:00+00:00,external,10:00,True,True,True,True
external|10:00|2020-10-07T10:00:00+00:00|2020-10-07T13:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2020-10-21T10:00:00+00:00|2020-10-21T13:05:00+00:00,external,10:00,True,True,True,True
external|10:00|2020-11-16T10:00:00+00:00|2020-11-16T11:15:00+00:00,external,10:00,True,True,True,False
external|10:00|2020-11-23T10:00:00+00:00|2020-11-23T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2020-12-24T10:00:00+00:00|2020-12-24T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-01-01T10:00:00+00:00|2021-01-01T12:45:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-02-01T10:00:00+00:00|2021-02-01T10:15:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-03-19T10:00:00+00:00|2021-03-19T11:25:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-03-23T10:00:00+00:00|2021-03-23T11:45:00+00:00,external,10:00,True,True,True,False
external|10:00|2021-03-25T10:00:00+00:00|2021-03-25T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-03-26T10:00:00+00:00|2021-03-26T13:20:00+00:00,external,10:00,True,True,True,False
external|10:00|2021-04-02T10:00:00+00:00|2021-04-02T12:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-04-22T10:00:00+00:00|2021-04-22T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-05-07T10:00:00+00:00|2021-05-07T10:35:00+00:00,external,10:00,True,True,True,False
external|10:00|2021-07-20T10:00:00+00:00|2021-07-20T14:15:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-08-03T10:00:00+00:00|2021-08-03T10:10:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-09-01T10:00:00+00:00|2021-09-01T14:45:00+00:00,external,10:00,True,True,True,False
external|10:00|2021-11-04T10:00:00+00:00|2021-11-04T14:20:00+00:00,external,10:00,True,True,True,False
external|10:00|2021-12-07T10:00:00+00:00|2021-12-07T11:20:00+00:00,external,10:00,True,True,True,True
external|10:00|2021-12-24T10:00:00+00:00|2021-12-24T13:45:00+00:00,external,10:00,True,True,True,False
external|16:00|2020-01-10T16:00:00+00:00|2020-01-10T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-01-16T16:00:00+00:00|2020-01-16T21:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-01-22T16:00:00+00:00|2020-01-22T17:20:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-02-04T16:00:00+00:00|2020-02-04T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-02-19T16:00:00+00:00|2020-02-19T16:25:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-03-26T16:00:00+00:00|2020-03-26T20:20:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-03-30T16:00:00+00:00|2020-03-30T21:15:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-04-08T16:00:00+00:00|2020-04-08T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-04-16T16:00:00+00:00|2020-04-16T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-05-13T16:00:00+00:00|2020-05-13T16:25:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-06-03T16:00:00+00:00|2020-06-03T16:40:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-06-23T16:00:00+00:00|2020-06-23T16:15:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-07-10T16:00:00+00:00|2020-07-10T16:15:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-07-22T16:00:00+00:00|2020-07-22T18:15:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-07-24T16:00:00+00:00|2020-07-24T17:05:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-07-28T16:00:00+00:00|2020-07-28T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-08-03T16:00:00+00:00|2020-08-03T16:20:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-08-05T16:00:00+00:00|2020-08-05T16:30:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-08-17T16:00:00+00:00|2020-08-17T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-09-11T16:00:00+00:00|2020-09-11T16:15:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-09-14T16:00:00+00:00|2020-09-14T16:45:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-09-25T16:00:00+00:00|2020-09-25T16:20:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-09-28T16:00:00+00:00|2020-09-28T17:50:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-10-09T16:00:00+00:00|2020-10-09T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2020-10-15T16:00:00+00:00|2020-10-15T21:00:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-10-19T16:00:00+00:00|2020-10-19T16:30:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-11-13T16:00:00+00:00|2020-11-13T20:25:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-12-10T16:00:00+00:00|2020-12-10T19:00:00+00:00,external,16:00,True,True,True,False
external|16:00|2020-12-30T16:00:00+00:00|2020-12-30T16:25:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-01-22T16:00:00+00:00|2021-01-22T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-03-01T16:00:00+00:00|2021-03-01T16:15:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-03-15T16:00:00+00:00|2021-03-15T20:45:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-03-23T16:00:00+00:00|2021-03-23T16:45:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-03-29T16:00:00+00:00|2021-03-29T16:15:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-04-06T16:00:00+00:00|2021-04-06T19:25:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-04-27T16:00:00+00:00|2021-04-27T16:45:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-04-28T16:00:00+00:00|2021-04-28T18:45:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-05-11T16:00:00+00:00|2021-05-11T16:30:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-05-24T16:00:00+00:00|2021-05-24T16:15:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-07-08T16:00:00+00:00|2021-07-08T16:35:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-07-20T16:00:00+00:00|2021-07-20T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-07-22T16:00:00+00:00|2021-07-22T16:15:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-07-29T16:00:00+00:00|2021-07-29T16:40:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-08-09T16:00:00+00:00|2021-08-09T16:10:00+00:00,external,16:00,True,True,True,True
external|16:00|2021-09-09T16:00:00+00:00|2021-09-09T17:55:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-10-14T16:00:00+00:00|2021-10-14T16:40:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-10-29T16:00:00+00:00|2021-10-29T16:40:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-11-25T16:00:00+00:00|2021-11-25T16:25:00+00:00,external,16:00,True,True,True,False
external|16:00|2021-12-23T16:00:00+00:00|2021-12-23T16:30:00+00:00,external,16:00,True,True,True,True
development|05:00|2022-03-28T05:00:00+00:00|2022-03-28T05:35:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-03-31T05:00:00+00:00|2022-03-31T10:15:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-04-13T05:00:00+00:00|2022-04-13T06:35:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-04-20T05:00:00+00:00|2022-04-20T06:15:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-04-28T05:00:00+00:00|2022-04-28T07:55:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-05-02T05:00:00+00:00|2022-05-02T06:50:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-05-19T05:00:00+00:00|2022-05-19T07:20:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-06-02T05:00:00+00:00|2022-06-02T07:35:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-06-17T05:00:00+00:00|2022-06-17T07:55:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-06-21T05:00:00+00:00|2022-06-21T05:30:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-07-05T05:00:00+00:00|2022-07-05T05:35:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-07-06T05:00:00+00:00|2022-07-06T10:00:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-07-29T05:00:00+00:00|2022-07-29T10:10:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-08-04T05:00:00+00:00|2022-08-04T05:25:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-08-18T05:00:00+00:00|2022-08-18T10:15:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-09-06T05:00:00+00:00|2022-09-06T07:30:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-09-13T05:00:00+00:00|2022-09-13T07:00:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-09-14T05:00:00+00:00|2022-09-14T06:40:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-10-03T05:00:00+00:00|2022-10-03T06:40:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-10-17T05:00:00+00:00|2022-10-17T05:20:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-11-01T05:00:00+00:00|2022-11-01T10:00:00+00:00,development,05:00,True,True,True,True
development|05:00|2022-11-23T05:00:00+00:00|2022-11-23T08:20:00+00:00,development,05:00,True,True,True,False
development|05:00|2022-12-05T05:00:00+00:00|2022-12-05T05:15:00+00:00,development,05:00,True,True,True,True
development|05:00|2023-01-10T05:00:00+00:00|2023-01-10T08:40:00+00:00,development,05:00,True,True,True,True
development|05:00|2023-02-17T05:00:00+00:00|2023-02-17T09:50:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-03-16T05:00:00+00:00|2023-03-16T08:05:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-03-17T05:00:00+00:00|2023-03-17T07:20:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-03-22T05:00:00+00:00|2023-03-22T06:00:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-04-10T05:00:00+00:00|2023-04-10T05:55:00+00:00,development,05:00,True,True,True,True
development|05:00|2023-04-13T05:00:00+00:00|2023-04-13T06:25:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-04-28T05:00:00+00:00|2023-04-28T06:00:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-06-26T05:00:00+00:00|2023-06-26T07:25:00+00:00,development,05:00,True,True,True,True
development|05:00|2023-06-29T05:00:00+00:00|2023-06-29T05:30:00+00:00,development,05:00,True,True,True,True
development|05:00|2023-08-23T05:00:00+00:00|2023-08-23T06:35:00+00:00,development,05:00,True,True,True,True
development|05:00|2023-09-26T05:00:00+00:00|2023-09-26T08:35:00+00:00,development,05:00,True,True,True,False
development|05:00|2023-12-19T05:00:00+00:00|2023-12-19T09:00:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-01-03T05:00:00+00:00|2024-01-03T09:45:00+00:00,development,05:00,True,True,True,True
development|05:00|2024-01-12T05:00:00+00:00|2024-01-12T06:30:00+00:00,development,05:00,True,True,True,True
development|05:00|2024-01-16T05:00:00+00:00|2024-01-16T05:55:00+00:00,development,05:00,True,True,True,True
development|05:00|2024-03-08T05:00:00+00:00|2024-03-08T07:50:00+00:00,development,05:00,True,True,True,True
development|05:00|2024-04-16T05:00:00+00:00|2024-04-16T08:40:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-05-23T05:00:00+00:00|2024-05-23T07:00:00+00:00,development,05:00,True,True,True,True
development|05:00|2024-06-25T05:00:00+00:00|2024-06-25T05:40:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-07-09T05:00:00+00:00|2024-07-09T07:15:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-09-27T05:00:00+00:00|2024-09-27T05:30:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-10-11T05:00:00+00:00|2024-10-11T07:40:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-10-16T05:00:00+00:00|2024-10-16T10:30:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-10-24T05:00:00+00:00|2024-10-24T06:55:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-11-06T05:00:00+00:00|2024-11-06T08:00:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-11-20T05:00:00+00:00|2024-11-20T09:30:00+00:00,development,05:00,True,True,True,True
development|05:00|2024-12-11T05:00:00+00:00|2024-12-11T07:50:00+00:00,development,05:00,True,True,True,False
development|05:00|2024-12-25T05:00:00+00:00|2024-12-25T05:30:00+00:00,development,05:00,True,True,True,True
development|09:00|2022-01-03T09:00:00+00:00|2022-01-03T10:30:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-01-20T09:00:00+00:00|2022-01-20T13:15:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-02-04T09:00:00+00:00|2022-02-04T13:30:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-02-11T09:00:00+00:00|2022-02-11T11:05:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-02-22T09:00:00+00:00|2022-02-22T10:00:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-02-28T09:00:00+00:00|2022-02-28T12:55:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-03-14T09:00:00+00:00|2022-03-14T10:20:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-03-17T09:00:00+00:00|2022-03-17T10:50:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-03-30T09:00:00+00:00|2022-03-30T11:45:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-04-20T09:00:00+00:00|2022-04-20T09:55:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-05-30T09:00:00+00:00|2022-05-30T14:35:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-06-02T09:00:00+00:00|2022-06-02T10:55:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-06-23T09:00:00+00:00|2022-06-23T09:30:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-06-27T09:00:00+00:00|2022-06-27T11:05:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-07-06T09:00:00+00:00|2022-07-06T10:00:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-07-07T09:00:00+00:00|2022-07-07T09:55:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-07-11T09:00:00+00:00|2022-07-11T13:20:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-07-25T09:00:00+00:00|2022-07-25T09:25:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-08-10T09:00:00+00:00|2022-08-10T09:35:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-08-25T09:00:00+00:00|2022-08-25T12:15:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-09-05T09:00:00+00:00|2022-09-05T13:30:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-09-06T09:00:00+00:00|2022-09-06T11:55:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-09-08T09:00:00+00:00|2022-09-08T13:55:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-09-26T09:00:00+00:00|2022-09-26T09:35:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-10-04T09:00:00+00:00|2022-10-04T14:20:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-10-07T09:00:00+00:00|2022-10-07T09:30:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-10-14T09:00:00+00:00|2022-10-14T10:15:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-10-19T09:00:00+00:00|2022-10-19T10:30:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-11-10T09:00:00+00:00|2022-11-10T12:35:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-11-18T09:00:00+00:00|2022-11-18T10:40:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-12-01T09:00:00+00:00|2022-12-01T13:00:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-12-08T09:00:00+00:00|2022-12-08T11:35:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-12-21T09:00:00+00:00|2022-12-21T11:15:00+00:00,development,09:00,True,True,True,False
development|09:00|2022-12-23T09:00:00+00:00|2022-12-23T10:45:00+00:00,development,09:00,True,True,True,True
development|09:00|2022-12-29T09:00:00+00:00|2022-12-29T09:40:00+00:00,development,09:00,True,True,True,False
development|09:00|2023-01-02T09:00:00+00:00|2023-01-02T10:35:00+00:00,development,09:00,True,True,True,False
development|09:00|2023-01-10T09:00:00+00:00|2023-01-10T14:20:00+00:00,development,09:00,True,True,True,False
development|09:00|2023-02-02T09:00:00+00:00|2023-02-02T13:10:00+00:00,development,09:00,True,True,True,False
