rule,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F35,E20,session_end,baseline_net_pnl_usd,baseline_exit_reason,baseline_exit_px,e20_reached,e20_touch_bar_start,e20_floor_effective_start,activation_bar_close,activation_close_below_e20,latest_confirmed_pivot,floor_updates,final_active_floor,max_active_floor,exit_floor_kind,exit_bar_start,exit_ts,exit_px,hybrid_exit_reason,gross_return,hybrid_net_pnl_usd,hold_minutes,session_peak_high_after_e20,session_peak_extension_r,realized_exit_extension_r,giveback_from_peak_r,capture_ratio,exit_at_or_above_e20,baseline_win,hybrid_win,baseline_win_preserved
BLIND_F85,external,2020-04-22,2020-04-22 13:50:00+00:00,2020-04-22 13:55:00+00:00,7051.0,7075.0,6915.0,160.0,6971.0,7107.0,2020-04-22 20:00:00+00:00,3.571067933626449,TP_E20,7107.0,True,2020-04-22 14:30:00+00:00,2020-04-22 14:35:00+00:00,7082.47,True,7043.0,0,7107.0,7107.0,E20,2020-04-22 14:35:00+00:00,2020-04-22 14:35:00+00:00,7082.46,LOCK_FLOOR_OPEN_EXIT,0.004461778471138933,1.8308892355694666,40.0,7154.9,0.49937499999999774,0.04662500000000023,0.4527499999999975,0.09336670838548274,False,True,True,True
BLIND_F85,external,2020-05-13,2020-05-13 14:10:00+00:00,2020-05-13 14:35:00+00:00,9071.95,9115.0,8828.0,287.0,8928.45,9172.4,2020-05-13 20:00:00+00:00,5.13629594519367,TP_E20,9172.4,True,2020-05-13 15:35:00+00:00,2020-05-13 15:40:00+00:00,9136.08,True,9095.01,0,9172.4,9172.4,E20,2020-05-13 15:40:00+00:00,2020-05-13 15:40:00+00:00,9135.68,LOCK_FLOOR_OPEN_EXIT,0.00702495053433938,3.1124752671696903,65.0,9180.48,0.2281533101045281,0.07205574912892088,0.15609756097560723,0.31582162492364735,False,True,True,True
BLIND_F85,external,2020-06-04,2020-06-04 13:50:00+00:00,2020-06-04 14:20:00+00:00,9726.45,9777.0,9440.0,337.0,9557.95,9844.4,2020-06-04 20:00:00+00:00,5.66336330315782,TP_E20,9844.4,True,2020-06-04 15:55:00+00:00,2020-06-04 16:00:00+00:00,9828.11,True,9744.22,0,9844.4,9844.4,E20,2020-06-04 16:00:00+00:00,2020-06-04 16:00:00+00:00,9828.11,LOCK_FLOOR_OPEN_EXIT,0.010451912054243895,4.825956027121947,100.0,9884.0,0.31750741839762614,0.151661721068251,0.16584569732937515,0.4776635514018746,False,True,True,True
BLIND_F85,external,2020-06-10,2020-06-10 13:40:00+00:00,2020-06-10 16:05:00+00:00,9763.8,9774.0,9706.0,68.0,9729.8,9787.6,2020-06-10 20:00:00+00:00,0.8187877670579716,TP_E20,9787.6,True,2020-06-10 18:00:00+00:00,2020-06-10 18:05:00+00:00,9765.65,True,9757.66,0,9787.6,9787.6,E20,2020-06-10 18:05:00+00:00,2020-06-10 18:05:00+00:00,9765.64,LOCK_FLOOR_OPEN_EXIT,0.00018845121776367435,-0.30577439111816285,120.0,10015.99,3.558676470588232,-0.1229411764705968,3.681617647058829,0.0,False,True,False,False
BLIND_F85,external,2020-07-16,2020-07-16 16:20:00+00:00,2020-07-16 16:25:00+00:00,9126.436,9140.98,9044.02,96.95999999999913,9077.956,9160.372,2020-07-16 20:00:00+00:00,-0.4233387929307605,TIME_EXIT_SESSION_END,9126.01,False,,,,False,9120.0,0,,,,2020-07-16 20:00:00+00:00,2020-07-16 20:00:00+00:00,9126.01,TIME_EXIT_SESSION_END,-4.667758586152093e-05,-0.4233387929307605,215.0,,,,,,False,False,False,True
BLIND_F85,external,2020-07-22,2020-07-22 15:05:00+00:00,2020-07-22 15:35:00+00:00,9345.634,9355.0,9292.56,62.44000000000051,9314.414,9367.488,2020-07-22 20:00:00+00:00,0.7692090659659593,TP_E20,9367.488,True,2020-07-22 17:40:00+00:00,2020-07-22 17:45:00+00:00,9368.0,False,9327.0,0,9367.488,9367.488,E20,2020-07-22 17:45:00+00:00,2020-07-22 17:45:00+00:00,9367.488,LOCK_FLOOR_STOP,0.0023384181319319186,0.7692090659659593,130.0,9384.0,0.4644458680333082,0.19999999999998835,0.2644458680333198,0.4306206896551508,True,True,True,True
BLIND_F85,external,2020-07-24,2020-07-24 15:50:00+00:00,2020-07-24 15:55:00+00:00,9553.75,9565.0,9490.0,75.0,9516.25,9580.0,2020-07-24 20:00:00+00:00,0.973806097082264,TP_E20,9580.0,True,2020-07-24 16:50:00+00:00,2020-07-24 16:55:00+00:00,9578.11,True,9528.71,0,9580.0,9580.0,E20,2020-07-24 16:55:00+00:00,2020-07-24 16:55:00+00:00,9578.12,LOCK_FLOOR_OPEN_EXIT,0.002550830825592154,0.875415412796077,60.0,9590.75,0.3433333333333333,0.17493333333334402,0.1683999999999893,0.5095145631068272,False,True,True,True
BLIND_F85,external,2020-08-05,2020-08-05 14:05:00+00:00,2020-08-05 14:20:00+00:00,11583.016,11635.96,11283.0,352.9599999999991,11406.536,11706.552,2020-08-05 20:00:00+00:00,4.932635299821753,TP_E20,11706.552,True,2020-08-05 16:05:00+00:00,2020-08-05 16:10:00+00:00,11714.52,False,11639.0,0,11706.552,11706.552,E20,2020-08-05 16:10:00+00:00,2020-08-05 16:10:00+00:00,11706.552,LOCK_FLOOR_STOP,0.010665270599643506,4.932635299821753,110.0,11729.0,0.26359927470535216,0.20000000000000207,0.0635992747053501,0.7587274290627676,True,True,True,True
BLIND_F85,external,2020-09-11,2020-09-11 16:05:00+00:00,2020-09-11 16:25:00+00:00,10322.4395,10334.99,10251.32,83.67000000000007,10280.6045,10351.724,2020-09-11 20:00:00+00:00,-2.559833438597547,CLOSE_INVALIDATION,10277.85,False,,,,False,,0,,,,2020-09-11 17:00:00+00:00,2020-09-11 17:05:00+00:00,10277.85,PRE_E20_CLOSE_INVALIDATION_F35,-0.004319666877195094,-2.559833438597547,40.0,,,,,,False,False,False,True
BLIND_F85,external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,10731.824,10744.49,10660.05,84.44000000000051,10689.604,10761.378,2020-09-30 20:00:00+00:00,0.9769327562583866,TP_E20,10761.378,True,2020-09-30 15:10:00+00:00,2020-09-30 15:15:00+00:00,10775.2,False,10767.35,1,10767.35,10767.35,STRUCTURAL,2020-09-30 15:55:00+00:00,2020-09-30 15:55:00+00:00,10767.35,LOCK_FLOOR_STOP,0.003310341280289286,1.2551706401446432,135.0,10796.0,0.6100189483657024,0.27072477498816255,0.3392941733775398,0.4437973209085709,True,True,True,True
BLIND_F85,external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:15:00+00:00,10717.966,10729.96,10650.0,79.95999999999913,10677.986,10745.952,2020-10-05 20:00:00+00:00,-0.1129119461658497,TIME_EXIT_SESSION_END,10724.12,False,,,,False,10723.49,0,,,,2020-10-05 20:00:00+00:00,2020-10-05 20:00:00+00:00,10724.12,TIME_EXIT_SESSION_END,0.0005741761076683005,-0.11291194616584976,345.0,,,,,,False,False,False,True
BLIND_F85,external,2020-10-07,2020-10-07 13:35:00+00:00,2020-10-07 14:40:00+00:00,10618.772,10628.6,10563.08,65.52000000000044,10586.012,10641.704,2020-10-07 20:00:00+00:00,0.6797858735454024,TP_E20,10641.704,True,2020-10-07 15:20:00+00:00,2020-10-07 15:25:00+00:00,10638.0,True,10610.0,0,10641.704,10641.704,E20,2020-10-07 15:25:00+00:00,2020-10-07 15:25:00+00:00,10638.2,LOCK_FLOOR_OPEN_EXIT,0.0018295900881948324,0.5147950440974162,45.0,10675.0,0.7081807081806979,0.1465201465201511,0.5616605616605468,0.2068965517241474,False,True,True,True
BLIND_F85,external,2020-10-08,2020-10-08 13:35:00+00:00,2020-10-08 13:45:00+00:00,10710.8415,10743.99,10523.0,220.98999999999975,10600.3465,10788.188,2020-10-08 20:00:00+00:00,3.2106640173882988,TP_E20,10788.188,True,2020-10-08 14:35:00+00:00,2020-10-08 14:40:00+00:00,10846.73,False,10888.72,2,10888.72,10888.72,STRUCTURAL,2020-10-08 15:20:00+00:00,2020-10-08 15:20:00+00:00,10888.72,LOCK_FLOOR_STOP,0.0166073319262543,7.903665963127148,95.0,10958.0,0.9684148604009252,0.654916512059368,0.3134983483415572,0.6762768094948807,True,True,True,True
BLIND_F85,external,2020-10-15,2020-10-15 13:55:00+00:00,2020-10-15 14:10:00+00:00,11379.2935,11402.11,11250.0,152.11000000000058,11303.2385,11432.532,2020-10-15 20:00:00+00:00,1.939270887072309,TP_E20,11432.532,True,2020-10-15 16:20:00+00:00,2020-10-15 16:25:00+00:00,11458.8,False,11386.27,0,11432.532,11432.532,E20,2020-10-15 16:30:00+00:00,2020-10-15 16:30:00+00:00,11432.532,LOCK_FLOOR_STOP,0.004678541774144396,1.939270887072198,140.0,11540.66,0.9108539872460637,0.19999999999999044,0.7108539872460733,0.21957416095271615,True,True,True,True
BLIND_F85,external,2020-10-19,2020-10-19 15:20:00+00:00,2020-10-19 15:30:00+00:00,11661.393,11700.0,11442.62,257.3799999999992,11532.703,11751.476,2020-10-19 20:00:00+00:00,3.462445935918668,TP_E20,11751.476,True,2020-10-19 15:40:00+00:00,2020-10-19 15:45:00+00:00,11734.02,True,,0,11751.476,11751.476,E20,2020-10-19 15:45:00+00:00,2020-10-19 15:45:00+00:00,11734.02,LOCK_FLOOR_OPEN_EXIT,0.00622798665648272,2.71399332824136,15.0,11830.0,0.5050897505633709,0.1321781024166623,0.37291164814670863,0.26169230769231105,False,True,True,True
BLIND_F85,external,2020-10-20,2020-10-20 14:00:00+00:00,2020-10-20 14:05:00+00:00,11901.3855,11937.63,11696.0,241.6299999999992,11780.5705,11985.955999999998,2020-10-20 20:00:00+00:00,3.1529686858726262,TP_E20,11985.955999999998,True,2020-10-20 16:05:00+00:00,2020-10-20 16:10:00+00:00,11974.36,True,11860.01,0,11985.955999999998,11985.955999999998,E20,2020-10-20 16:10:00+00:00,2020-10-20 16:10:00+00:00,11974.36,LOCK_FLOOR_OPEN_EXIT,0.00613159703128674,2.66579851564337,125.0,12045.78,0.4475851508504814,0.1520092703720627,0.2955758804784187,0.3396208969024585,False,True,True,True
BLIND_F85,external,2020-10-29,2020-10-29 13:35:00+00:00,2020-10-29 13:40:00+00:00,13169.0,13205.0,12965.0,240.0,13049.0,13253.0,2020-10-29 20:00:00+00:00,2.7893082238591,TP_E20,13253.0,True,2020-10-29 14:00:00+00:00,2020-10-29 14:05:00+00:00,13276.52,False,13155.52,0,13253.0,13253.0,E20,2020-10-29 14:10:00+00:00,2020-10-29 14:10:00+00:00,13253.0,LOCK_FLOOR_STOP,0.0063786164477181995,2.7893082238591,30.0,13637.22,1.8009166666666638,0.2,1.6009166666666639,0.11105455555041431,True,True,True,True
BLIND_F85,external,2020-11-12,2020-11-12 17:05:00+00:00,2020-11-12 17:10:00+00:00,16091.137,16176.22,15609.0,567.2199999999993,15807.527,16289.664,2020-11-12 20:00:00+00:00,-1.4041863418353002,TIME_EXIT_SESSION_END,16058.82,False,,,,False,15985.0,0,,,,2020-11-12 20:00:00+00:00,2020-11-12 20:00:00+00:00,16058.82,TIME_EXIT_SESSION_END,-0.0020083726836706006,-1.4041863418353002,170.0,,,,,,False,False,False,True
BLIND_F85,external,2020-12-28,2020-12-28 13:35:00+00:00,2020-12-28 13:40:00+00:00,27354.8,27488.0,26600.0,888.0,26910.8,27665.6,2020-12-28 20:00:00+00:00,-6.372809159635606,TIME_EXIT_SESSION_END,27028.03,False,,,,False,27088.61,0,,,,2020-12-28 20:00:00+00:00,2020-12-28 20:00:00+00:00,27028.03,TIME_EXIT_SESSION_END,-0.011945618319271212,-6.372809159635606,380.0,,,,,,False,False,False,True
BLIND_F85,external,2021-01-14,2021-01-14 13:35:00+00:00,2021-01-14 13:40:00+00:00,38686.5,38850.0,37760.0,1090.0,38141.5,39068.0,2021-01-14 20:00:00+00:00,4.530660566347389,TP_E20,39068.0,True,2021-01-14 13:50:00+00:00,2021-01-14 13:55:00+00:00,38870.01,True,,0,39068.0,39068.0,E20,2021-01-14 13:55:00+00:00,2021-01-14 13:55:00+00:00,38870.01,LOCK_FLOOR_OPEN_EXIT,0.004743515179713942,1.971757589856971,15.0,40189.39,1.228798165137614,0.018357798165139484,1.2104403669724746,0.014939636700290465,False,True,True,True
BLIND_F85,external,2021-02-03,2021-02-03 14:05:00+00:00,2021-02-03 14:10:00+00:00,36600.175,36776.89,35598.79,1178.0999999999983,36011.125,37012.51,2021-02-03 20:00:00+00:00,5.232964869703438,TP_E20,37012.51,True,2021-02-03 16:00:00+00:00,2021-02-03 16:05:00+00:00,37087.05,False,36737.6,0,37012.51,37012.51,E20,2021-02-03 16:05:00+00:00,2021-02-03 16:05:00+00:00,37012.51,LOCK_FLOOR_STOP,0.011265929739406877,5.232964869703438,115.0,37273.12,0.42121212121212454,0.2000000000000025,0.22121212121212203,0.4748201438848943,True,True,True,True
BLIND_F85,external,2021-03-01,2021-03-01 14:35:00+00:00,2021-03-01 14:50:00+00:00,48124.4335,48448.63,46287.32,2161.3099999999977,47043.7785,48880.892,2021-03-01 20:00:00+00:00,7.459401607293703,TP_E20,48880.892,True,2021-03-01 15:25:00+00:00,2021-03-01 15:30:00+00:00,48767.73,True,48091.23,0,48880.892,48880.892,E20,2021-03-01 15:30:00+00:00,2021-03-01 15:30:00+00:00,48768.12,LOCK_FLOOR_OPEN_EXIT,0.013375461344391715,6.287730672195857,40.0,49455.0,0.4656296412823721,0.14782238549768686,0.31780725578468527,0.3174677305563604,False,True,True,True
BLIND_F85,external,2021-04-16,2021-04-16 16:05:00+00:00,2021-04-16 16:10:00+00:00,61492.2745,61737.97,60100.0,1637.9700000000012,60673.2895,62065.564,2021-04-16 20:00:00+00:00,1.9719686934006169,TIME_EXIT_SESSION_END,61783.99,False,,,,False,61629.94,0,,,,2021-04-16 20:00:00+00:00,2021-04-16 20:00:00+00:00,61783.99,TIME_EXIT_SESSION_END,0.0047439373868012336,1.9719686934006169,230.0,,,,,,False,True,True,True
BLIND_F85,external,2021-04-20,2021-04-20 14:05:00+00:00,2021-04-20 14:15:00+00:00,56119.7615,56450.0,54248.41,2201.5899999999965,55018.9665,56890.318,2021-04-20 20:00:00+00:00,3.662637543461367,TIME_EXIT_SESSION_END,56575.75,False,,,,False,56333.0,0,,,,2021-04-20 20:00:00+00:00,2021-04-20 20:00:00+00:00,56575.75,TIME_EXIT_SESSION_END,0.008125275086922734,3.662637543461367,345.0,,,,,,False,True,True,True
BLIND_F85,external,2021-05-14,2021-05-14 14:00:00+00:00,2021-05-14 14:05:00+00:00,50841.1575,51000.0,49941.05,1058.949999999997,50311.6825,51211.79,2021-05-14 20:00:00+00:00,3.245004541841912,TP_E20,51211.79,True,2021-05-14 15:00:00+00:00,2021-05-14 15:05:00+00:00,51428.52,False,50546.64,0,51211.79,51211.79,E20,2021-05-14 15:20:00+00:00,2021-05-14 15:20:00+00:00,51211.79,LOCK_FLOOR_STOP,0.007290009083683824,3.245004541841912,75.0,51533.0,0.5033287690636965,0.20000000000000137,0.3033287690636951,0.39735459662289097,True,True,True,True
BLIND_F85,external,2021-06-02,2021-06-02 13:35:00+00:00,2021-06-02 13:40:00+00:00,37632.15,37770.0,36851.0,919.0,37172.65,37953.8,2021-06-02 20:00:00+00:00,3.87360647744024,TP_E20,37953.8,True,2021-06-02 14:25:00+00:00,2021-06-02 14:30:00+00:00,37858.0,True,37465.0,0,37953.8,37953.8,E20,2021-06-02 14:30:00+00:00,2021-06-02 14:30:00+00:00,37858.04,LOCK_FLOOR_OPEN_EXIT,0.006002580240565658,2.601290120282829,50.0,38232.99,0.5037976060935777,0.09579978237214458,0.4079978237214331,0.19015529493077876,False,True,True,True
BLIND_F85,external,2021-06-04,2021-06-04 17:25:00+00:00,2021-06-04 18:05:00+00:00,36945.2265,37191.0,35552.51,1638.489999999998,36125.9815,37518.698,2021-06-04 20:00:00+00:00,-2.380181390957125,TIME_EXIT_SESSION_END,36798.91,False,,,,False,36725.17,0,,,,2021-06-04 20:00:00+00:00,2021-06-04 20:00:00+00:00,36798.91,TIME_EXIT_SESSION_END,-0.003960362781914251,-2.380181390957125,115.0,,,,,,False,False,False,True
BLIND_F85,external,2021-06-14,2021-06-14 13:40:00+00:00,2021-06-14 13:55:00+00:00,40413.5,40700.0,38790.0,1910.0,39458.5,41082.0,2021-06-14 20:00:00+00:00,-12.835448550608133,CLOSE_INVALIDATION,39408.38,False,,,,False,39291.97,0,,,,2021-06-14 19:15:00+00:00,2021-06-14 19:20:00+00:00,39408.38,PRE_E20_CLOSE_INVALIDATION_F35,-0.02487089710121626,-12.835448550608131,325.0,,,,,,False,False,False,True
BLIND_F85,external,2021-07-02,2021-07-02 14:35:00+00:00,2021-07-02 14:40:00+00:00,33472.65,33600.0,32751.0,849.0,33048.15,33769.8,2021-07-02 20:00:00+00:00,4.038698459787393,TP_E20,33769.8,True,2021-07-02 16:20:00+00:00,2021-07-02 16:25:00+00:00,33532.58,True,33472.82,0,33769.8,33769.8,E20,2021-07-02 16:25:00+00:00,2021-07-02 16:25:00+00:00,33532.58,LOCK_FLOOR_OPEN_EXIT,0.0017904169523477176,0.49520847617385877,105.0,33788.0,0.22143698468786807,-0.07941107184923234,0.3008480565371004,0.0,False,True,True,True
BLIND_F85,external,2021-07-08,2021-07-08 17:05:00+00:00,2021-07-08 17:10:00+00:00,32832.7,32968.0,32066.0,902.0,32381.7,33148.4,2021-07-08 20:00:00+00:00,4.407706950692547,TP_E20,33148.4,True,2021-07-08 19:55:00+00:00,2021-07-08 20:00:00+00:00,32984.99,True,32780.0,0,33148.4,33148.4,,2021-07-08 20:00:00+00:00,2021-07-08 20:00:00+00:00,32984.99,TIME_EXIT_SESSION_END,0.004638363582647909,1.9191817913239544,170.0,33195.0,0.2516629711751663,0.018835920177381334,0.23282705099778495,0.0748458149779646,False,True,True,True
BLIND_F85,external,2021-07-16,2021-07-16 13:35:00+00:00,2021-07-16 13:40:00+00:00,31815.278,31955.87,31018.59,937.2799999999988,31346.638,32143.326,2021-07-16 20:00:00+00:00,4.755510506618887,TP_E20,32143.326,True,2021-07-16 15:45:00+00:00,2021-07-16 15:50:00+00:00,32097.53,True,31780.0,0,32143.326,32143.326,E20,2021-07-16 15:50:00+00:00,2021-07-16 15:50:00+00:00,32097.53,LOCK_FLOOR_OPEN_EXIT,0.008871586789214847,4.035793394607423,130.0,32245.0,0.3084777227722787,0.1511394673950154,0.1573382553772633,0.48995261647009775,False,True,True,True
BLIND_F85,external,2021-07-22,2021-07-22 14:45:00+00:00,2021-07-22 14:50:00+00:00,32159.0,32240.0,31700.0,540.0,31889.0,32348.0,2021-07-22 20:00:00+00:00,2.5385242078422414,TP_E20,32348.0,True,2021-07-22 15:25:00+00:00,2021-07-22 15:30:00+00:00,32331.04,True,32152.13,0,32348.0,32348.0,E20,2021-07-22 15:30:00+00:00,2021-07-22 15:30:00+00:00,32331.04,LOCK_FLOOR_OPEN_EXIT,0.005349668832986154,2.274834416493077,40.0,32583.48,0.6360740740740732,0.1685925925925942,0.46748148148147906,0.2650518225224205,False,True,True,True
BLIND_F85,external,2021-08-04,2021-08-04 13:35:00+00:00,2021-08-04 13:55:00+00:00,38906.75,39155.0,37500.0,1655.0,38079.25,39486.0,2021-08-04 20:00:00+00:00,7.044081039922334,TP_E20,39486.0,True,2021-08-04 16:10:00+00:00,2021-08-04 16:15:00+00:00,39437.4,True,39221.0,0,39486.0,39486.0,E20,2021-08-04 16:15:00+00:00,2021-08-04 16:15:00+00:00,39437.27,LOCK_FLOOR_OPEN_EXIT,0.013635680184029608,6.417840092014804,140.0,39855.12,0.42303323262840037,0.17055589123866877,0.2524773413897316,0.4031737416442835,False,True,True,True
BLIND_F85,external,2021-08-11,2021-08-11 14:50:00+00:00,2021-08-11 15:00:00+00:00,46520.4105,46643.13,45825.0,818.1299999999974,46111.3455,46806.756,2021-08-11 20:00:00+00:00,-1.1736442910364904,TIME_EXIT_SESSION_END,46448.43,False,,,,False,46305.0,0,,,,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,46448.43,TIME_EXIT_SESSION_END,-0.001547288582072981,-1.1736442910364904,300.0,,,,,,False,False,False,True
BLIND_F85,external,2021-09-08,2021-09-08 13:35:00+00:00,2021-09-08 13:40:00+00:00,46444.65,46800.0,44431.0,2369.0,45260.15,47273.8,2021-09-08 20:00:00+00:00,-0.2980506904454613,TIME_EXIT_SESSION_END,46454.12,False,,,,False,46283.84,0,,,,2021-09-08 20:00:00+00:00,2021-09-08 20:00:00+00:00,46454.12,TIME_EXIT_SESSION_END,0.00020389861910907747,-0.2980506904454613,380.0,,,,,,False,False,False,True
BLIND_F85,external,2021-09-14,2021-09-14 13:35:00+00:00,2021-09-14 13:50:00+00:00,46543.133,46694.06,45687.88,1006.1800000000004,46040.043,46895.296,2021-09-14 20:00:00+00:00,3.383189670536258,TP_E20,46895.296,True,2021-09-14 15:10:00+00:00,2021-09-14 15:15:00+00:00,46850.0,True,46323.29,0,46895.296,46895.296,E20,2021-09-14 15:15:00+00:00,2021-09-14 15:15:00+00:00,46850.0,LOCK_FLOOR_OPEN_EXIT,0.0065931745505829475,2.896587275291474,85.0,46950.0,0.25436800572462404,0.15498220994255726,0.09938579578206677,0.6092834258029262,False,True,True,True
BLIND_F85,external,2021-11-02,2021-11-02 14:05:00+00:00,2021-11-02 14:10:00+00:00,63351.016,63692.17,61417.81,2274.3600000000006,62213.836,64147.042,2021-11-02 20:00:00+00:00,5.88266167033531,TP_E20,64147.042,True,2021-11-02 15:45:00+00:00,2021-11-02 15:50:00+00:00,64083.17,True,63357.46,0,64147.042,64147.042,E20,2021-11-02 15:50:00+00:00,2021-11-02 15:50:00+00:00,64083.17,LOCK_FLOOR_OPEN_EXIT,0.011557099573588525,5.378549786794262,100.0,64349.55,0.28903955398441955,0.17191649518985555,0.117123058794564,0.5947853600657113,False,True,True,True
BLIND_F85,external,2021-11-16,2021-11-16 14:50:00+00:00,2021-11-16 15:00:00+00:00,60882.064,61320.58,58397.14,2923.4400000000023,59420.344,61905.268,2021-11-16 20:00:00+00:00,-5.643941795402996,TIME_EXIT_SESSION_END,60243.54,False,,,,False,59800.85,0,,,,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,60243.54,TIME_EXIT_SESSION_END,-0.01048788359080599,-5.643941795402996,300.0,,,,,,False,False,False,True
BLIND_F85,external,2021-11-23,2021-11-23 15:05:00+00:00,2021-11-23 15:10:00+00:00,57369.7895,57743.87,55250.0,2493.8700000000026,56122.8545,58242.644,2021-11-23 20:00:00+00:00,3.48122829002191,TIME_EXIT_SESSION_END,57815.12,False,,,,False,57560.48,0,,,,2021-11-23 20:00:00+00:00,2021-11-23 20:00:00+00:00,57815.12,TIME_EXIT_SESSION_END,0.0077624565800438194,3.48122829002191,290.0,,,,,,False,True,True,True
BLIND_F85,external,2021-11-25,2021-11-25 15:10:00+00:00,2021-11-25 15:20:00+00:00,58661.107,58888.0,57375.38,1512.6200000000026,57904.797,59190.524,2021-11-25 20:00:00+00:00,4.11250434124939,TP_E20,59190.524,True,2021-11-25 15:55:00+00:00,2021-11-25 16:00:00+00:00,59087.59,True,58624.56,0,59190.524,59190.524,E20,2021-11-25 16:00:00+00:00,2021-11-25 16:00:00+00:00,59087.68,LOCK_FLOOR_OPEN_EXIT,0.007271819810696689,3.2359099053483447,40.0,59449.62,0.371289550581112,0.13200936124076101,0.239280189340351,0.3555428937715882,False,True,True,True
BLIND_F85,external,2021-12-27,2021-12-27 14:25:00+00:00,2021-12-27 14:30:00+00:00,51327.366,51473.07,50501.71,971.3600000000006,50841.686,51667.342,2021-12-27 20:00:00+00:00,2.911839536047856,TP_E20,51667.342,True,2021-12-27 14:40:00+00:00,2021-12-27 14:45:00+00:00,51564.65,True,,0,51667.342,51667.342,E20,2021-12-27 14:45:00+00:00,2021-12-27 14:45:00+00:00,51564.64,LOCK_FLOOR_OPEN_EXIT,0.004622758159847917,1.9113790799239587,15.0,52134.0,0.6804171470927358,0.0942698896392683,0.5861472574534675,0.13854719864433399,False,True,True,True
BLIND_F85,external,2021-12-30,2021-12-30 17:30:00+00:00,2021-12-30 17:35:00+00:00,47537.485,47694.1,46650.0,1044.0999999999983,47015.435,47902.92,2021-12-30 20:00:00+00:00,3.4436509630241923,TP_E20,47902.92,True,2021-12-30 18:50:00+00:00,2021-12-30 18:55:00+00:00,47791.12,True,47560.0,0,47902.92,47902.92,E20,2021-12-30 18:55:00+00:00,2021-12-30 18:55:00+00:00,47791.12,LOCK_FLOOR_OPEN_EXIT,0.005335473679350056,2.267736839675028,80.0,47911.68,0.20839000095776467,0.09292213389522481,0.11546786706253985,0.44590495449950956,False,True,True,True
BLIND_F85,reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,96784.905,96991.8,95612.5,1379.300000000003,96095.255,97267.66,2025-01-02 20:00:00+00:00,2.093958122911866,TP_E20,97267.66,True,2025-01-02 14:50:00+00:00,2025-01-02 14:55:00+00:00,97325.8,False,,0,97267.66,97267.66,E20,2025-01-02 14:55:00+00:00,2025-01-02 14:55:00+00:00,97267.66,LOCK_FLOOR_STOP,0.004987916245823731,2.093958122911866,15.0,97777.0,0.5692742695570183,0.2,0.3692742695570183,0.3513245033112603,True,True,True,True
BLIND_F85,reference_validation,2025-01-17,2025-01-17 14:40:00+00:00,2025-01-17 14:45:00+00:00,102711.72,102943.2,101400.0,1543.199999999997,101940.12,103251.84,2025-01-17 20:00:00+00:00,2.229300726343597,TP_E20,103251.84,True,2025-01-17 14:55:00+00:00,2025-01-17 15:00:00+00:00,103322.0,False,102470.0,0,103251.84,103251.84,E20,2025-01-17 15:00:00+00:00,2025-01-17 15:00:00+00:00,103251.84,LOCK_FLOOR_STOP,0.005258601452687195,2.2293007263435975,15.0,105784.0,1.8408501814411666,0.2,1.6408501814411667,0.10864545198535593,True,True,True,True
BLIND_F85,reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,2025-03-19 14:15:00+00:00,84147.09,84325.2,83137.8,1187.3999999999942,83553.39,84562.68,2025-03-19 20:00:00+00:00,2.069425858933394,TP_E20,84562.68,True,2025-03-19 15:40:00+00:00,2025-03-19 15:45:00+00:00,84657.8,False,84059.2,0,84562.68,84562.68,E20,2025-03-19 15:45:00+00:00,2025-03-19 15:45:00+00:00,84562.68,LOCK_FLOOR_STOP,0.004938851717866788,2.069425858933394,90.0,85908.0,1.3329964628600393,0.19999999999999754,1.1329964628600417,0.15003790750568327,True,True,True,True
BLIND_F85,reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,2025-05-22 16:25:00+00:00,111380.9,111582.5,110238.5,1344.0,110708.9,111851.3,2025-05-22 20:00:00+00:00,1.711672647644336,TP_E20,111851.3,True,2025-05-22 17:20:00+00:00,2025-05-22 17:25:00+00:00,111879.7,False,111214.4,0,111851.3,111851.3,E20,2025-05-22 17:25:00+00:00,2025-05-22 17:25:00+00:00,111851.3,LOCK_FLOOR_STOP,0.004223345295288672,1.711672647644336,60.0,111959.5,0.2805059523809524,0.20000000000000218,0.08050595238095021,0.7129973474801138,True,True,True,True
BLIND_F85,reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,2025-06-09 14:55:00+00:00,107540.26,107912.8,105429.2,2483.600000000006,106298.46,108409.52,2025-06-09 20:00:00+00:00,3.641556157665993,TP_E20,108409.52,True,2025-06-09 18:05:00+00:00,2025-06-09 18:10:00+00:00,108412.4,False,108142.9,0,108409.52,108409.52,E20,2025-06-09 18:10:00+00:00,2025-06-09 18:10:00+00:00,108409.52,LOCK_FLOOR_STOP,0.008083112315331986,3.641556157665993,195.0,108791.8,0.3539217265260098,0.2,0.15392172652600977,0.5650967007963609,True,True,True,True
