partition,side,source,anchor_date_utc,execution_end,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,candidate_id,exit_ts,exit_px,exit_reason,pnl,priority,accepted,blocked_by
development,LONG,RAW_0530,2022-11-22,2022-11-22 17:30:00+00:00,2022-11-22 12:40:00+00:00,255.68,2022-11-22 12:35:00+00:00,256.13,251.99,4.139999999999986,255.509,253.439,256.95799999999997,95.0,development|LONG|RAW_0530|2022-11-22T12:40:00+00:00,2022-11-22 13:20:00+00:00,259.78,LIVE_FLOOR_GAP_OPEN,7.617834793491829,1,True,
development,LONG,RAW_0530,2022-11-24,2022-11-24 17:30:00+00:00,2022-11-24 13:05:00+00:00,298.64,2022-11-24 13:00:00+00:00,299.27,293.45,5.819999999999993,298.397,295.48699999999997,300.43399999999997,120.0,development|LONG|RAW_0530|2022-11-24T13:05:00+00:00,2022-11-24 16:25:00+00:00,299.17,LIVE_FLOOR_GAP_OPEN,0.48735601392986305,1,True,
development,LONG,ALT_0330,2022-11-29,2022-11-29 15:30:00+00:00,2022-11-29 09:50:00+00:00,303.49,2022-11-29 09:45:00+00:00,304.86,295.61,9.25,303.4725,298.8475,306.71000000000004,45.0,development|LONG|ALT_0330|2022-11-29T09:50:00+00:00,2022-11-29 15:05:00+00:00,298.84,CLOSE_INVALIDATION_F35,-8.06087844739538,0,True,
development,LONG,RAW_0530,2022-12-02,2022-12-02 17:30:00+00:00,2022-12-02 11:20:00+00:00,290.97,2022-12-02 11:15:00+00:00,291.39,288.15,3.240000000000009,290.904,289.284,292.038,15.0,development|LONG|RAW_0530|2022-12-02T11:20:00+00:00,2022-12-02 11:50:00+00:00,291.714,LIVE_FLOOR_TOUCH,0.8784823177646176,1,True,
development,LONG,ALT_0330,2023-01-09,2023-01-09 15:30:00+00:00,2023-01-09 11:30:00+00:00,279.41,2023-01-09 11:25:00+00:00,279.69,276.53,3.160000000000025,279.216,277.63599999999997,280.322,145.0,development|LONG|ALT_0330|2023-01-09T11:30:00+00:00,2023-01-09 13:55:00+00:00,276.83,CLOSE_INVALIDATION_F35,-5.016871264450151,0,True,
development,SHORT,SHORT_2000,2023-01-09,2023-01-10 08:00:00+00:00,2023-01-10 03:10:00+00:00,271.95,2023-01-10 03:05:00+00:00,276.97,271.27,5.7000000000000455,272.125,274.975,270.13,95.0,development|SHORT|SHORT_2000|2023-01-10T03:10:00+00:00,2023-01-10 06:25:00+00:00,274.99,CLOSE_INVALIDATION_F65,-5.989262732119904,2,True,
development,LONG,ALT_0330,2023-01-10,2023-01-10 15:30:00+00:00,2023-01-10 09:40:00+00:00,275.28,2023-01-10 09:35:00+00:00,275.73,272.63,3.1000000000000227,275.265,273.71500000000003,276.35,35.0,development|LONG|ALT_0330|2023-01-10T09:40:00+00:00,2023-01-10 10:55:00+00:00,276.35,TP_E20,1.5434757337983833,0,True,
development,LONG,RAW_0530,2023-01-23,2023-01-23 17:30:00+00:00,2023-01-23 11:35:00+00:00,306.47,2023-01-23 11:30:00+00:00,306.59,303.06,3.5299999999999727,306.0605,304.2955,307.296,30.0,development|LONG|RAW_0530|2023-01-23T11:35:00+00:00,2023-01-23 13:55:00+00:00,303.27,CLOSE_INVALIDATION_F35,-5.62073938721579,1,True,
development,LONG,ALT_0330,2023-02-17,2023-02-17 15:30:00+00:00,2023-02-17 09:20:00+00:00,310.12,2023-02-17 09:15:00+00:00,310.53,306.01,4.519999999999982,309.852,307.592,311.43399999999997,15.0,development|LONG|ALT_0330|2023-02-17T09:20:00+00:00,2023-02-17 12:45:00+00:00,311.43399999999997,TP_E20,1.718534760737756,0,True,
development,LONG,RAW_0530,2023-03-02,2023-03-02 17:30:00+00:00,2023-03-02 14:05:00+00:00,298.92,2023-03-02 14:00:00+00:00,299.31,296.32,2.990000000000009,298.8615,297.3665,299.908,180.0,development|LONG|RAW_0530|2023-03-02T14:05:00+00:00,2023-03-02 14:20:00+00:00,297.05,CLOSE_INVALIDATION_F35,-3.5279272046032535,1,True,
development,LONG,RAW_0530,2023-03-09,2023-03-09 17:30:00+00:00,2023-03-09 14:05:00+00:00,290.04,2023-03-09 14:00:00+00:00,290.42,287.08,3.340000000000032,289.919,288.249,291.088,180.0,development|LONG|RAW_0530|2023-03-09T14:05:00+00:00,2023-03-09 14:25:00+00:00,290.59,LIVE_FLOOR_GAP_OPEN,0.5481450834366578,1,True,
development,SHORT,SHORT_2000,2023-03-13,2023-03-14 08:00:00+00:00,2023-03-14 03:20:00+00:00,305.89,2023-03-14 03:15:00+00:00,309.93,305.23,4.699999999999989,305.935,308.285,304.29,105.0,development|SHORT|SHORT_2000|2023-03-14T03:20:00+00:00,2023-03-14 05:25:00+00:00,304.29,TP_E20_DOWN,2.215319232403768,2,True,
development,SHORT,SHORT_2000,2023-03-19,2023-03-20 08:00:00+00:00,2023-03-20 03:25:00+00:00,332.55,2023-03-20 03:20:00+00:00,339.69,332.33,7.360000000000014,333.43399999999997,337.114,330.858,110.0,development|SHORT|SHORT_2000|2023-03-20T03:25:00+00:00,2023-03-20 04:00:00+00:00,330.858,TP_E20_DOWN,2.143978349120457,2,True,
development,LONG,ALT_0330,2023-03-31,2023-03-31 15:30:00+00:00,2023-03-31 10:50:00+00:00,316.3,2023-03-31 10:45:00+00:00,316.92,312.5,4.420000000000016,316.257,314.047,317.80400000000003,105.0,development|LONG|ALT_0330|2023-03-31T10:50:00+00:00,2023-03-31 13:30:00+00:00,317.80400000000003,TP_E20,1.9774897249446703,0,True,
development,LONG,RAW_0530,2023-03-31,2023-03-31 17:30:00+00:00,2023-03-31 12:55:00+00:00,316.46,2023-03-31 12:50:00+00:00,316.98,312.5,4.480000000000018,316.308,314.068,317.87600000000003,110.0,development|LONG|RAW_0530|2023-03-31T12:55:00+00:00,2023-03-31 14:00:00+00:00,317.87600000000003,LIVE_FLOOR_TOUCH,1.8372495734058751,1,False,development|LONG|ALT_0330|2023-03-31T10:50:00+00:00
development,LONG,ALT_0330,2023-04-03,2023-04-03 15:30:00+00:00,2023-04-03 09:30:00+00:00,313.07,2023-04-03 09:25:00+00:00,313.57,308.6,4.96999999999997,312.8245,310.3395,314.56399999999996,25.0,development|LONG|ALT_0330|2023-04-03T09:30:00+00:00,2023-04-03 14:50:00+00:00,309.86,CLOSE_INVALIDATION_F35,-5.526648992238137,0,True,
development,SHORT,SHORT_2000,2023-05-01,2023-05-02 08:00:00+00:00,2023-05-02 02:45:00+00:00,326.18,2023-05-02 02:40:00+00:00,328.82,325.72,3.099999999999966,326.185,327.735,325.1,70.0,development|SHORT|SHORT_2000|2023-05-02T02:45:00+00:00,2023-05-02 03:15:00+00:00,325.1,TP_E20_DOWN,1.2555276227849248,2,True,
development,LONG,RAW_0530,2023-05-02,2023-05-02 17:30:00+00:00,2023-05-02 11:55:00+00:00,324.13,2023-05-02 11:50:00+00:00,324.39,322.57,1.8199999999999932,324.11699999999996,323.207,324.75399999999996,50.0,development|LONG|RAW_0530|2023-05-02T11:55:00+00:00,2023-05-02 12:50:00+00:00,323.92,LIVE_FLOOR_GAP_OPEN,-0.723944096504436,1,True,
development,SHORT,SHORT_2000,2023-06-08,2023-06-09 08:00:00+00:00,2023-06-09 02:20:00+00:00,260.74,2023-06-09 02:15:00+00:00,265.26,260.43,4.829999999999984,261.1545,263.5695,259.464,45.0,development|SHORT|SHORT_2000|2023-06-09T02:20:00+00:00,2023-06-09 02:20:00+00:00,259.464,TP_E20_DOWN,2.0468819513692176,2,True,
development,LONG,ALT_0330,2023-06-09,2023-06-09 15:30:00+00:00,2023-06-09 11:10:00+00:00,260.9,2023-06-09 11:05:00+00:00,261.33,255.47,5.859999999999985,260.45099999999996,257.521,262.50199999999995,125.0,development|LONG|ALT_0330|2023-06-09T11:10:00+00:00,2023-06-09 12:05:00+00:00,262.50199999999995,TP_E20,2.670141816787997,0,True,
development,SHORT,SHORT_2000,2023-06-19,2023-06-20 08:00:00+00:00,2023-06-20 06:00:00+00:00,241.74,2023-06-20 05:55:00+00:00,245.1,241.35,3.75,241.9125,243.7875,240.6,265.0,development|SHORT|SHORT_2000|2023-06-20T06:00:00+00:00,2023-06-20 07:00:00+00:00,240.6,TP_E20_DOWN,1.9579051873914293,2,True,
development,SHORT,SHORT_2000,2023-07-03,2023-07-04 08:00:00+00:00,2023-07-04 03:25:00+00:00,245.39,2023-07-04 03:20:00+00:00,248.35,245.1,3.25,245.5875,247.2125,244.45,110.0,development|SHORT|SHORT_2000|2023-07-04T03:25:00+00:00,2023-07-04 08:00:00+00:00,244.91,TIME_EXIT_SESSION_END,0.5780349647499631,2,True,
development,LONG,ALT_0330,2023-07-20,2023-07-20 15:30:00+00:00,2023-07-20 10:00:00+00:00,244.45,2023-07-20 09:55:00+00:00,245.0,241.3,3.6999999999999886,244.445,242.595,245.74,55.0,development|LONG|ALT_0330|2023-07-20T10:00:00+00:00,2023-07-20 14:40:00+00:00,242.25,CLOSE_INVALIDATION_F35,-4.899897729597025,0,True,
development,SHORT,SHORT_2000,2023-08-02,2023-08-03 08:00:00+00:00,2023-08-03 02:50:00+00:00,240.1,2023-08-03 02:45:00+00:00,242.26,239.86,2.3999999999999773,240.22,241.42,239.38000000000002,75.0,development|SHORT|SHORT_2000|2023-08-03T02:50:00+00:00,2023-08-03 07:25:00+00:00,239.38000000000002,TP_E20_DOWN,1.0993752603081335,2,True,
development,SHORT,SHORT_2000,2023-08-21,2023-08-22 08:00:00+00:00,2023-08-22 02:10:00+00:00,210.23,2023-08-22 02:05:00+00:00,212.12,209.91,2.210000000000008,210.2415,211.3465,209.468,35.0,development|SHORT|SHORT_2000|2023-08-22T02:10:00+00:00,2023-08-22 04:05:00+00:00,209.468,TP_E20_DOWN,1.4123008133948405,2,True,
development,LONG,RAW_0530,2023-08-25,2023-08-25 17:30:00+00:00,2023-08-25 13:05:00+00:00,216.61,2023-08-25 13:00:00+00:00,216.68,214.79,1.8900000000000148,216.3965,215.4515,217.05800000000002,120.0,development|LONG|RAW_0530|2023-08-25T13:05:00+00:00,2023-08-25 13:30:00+00:00,216.869,LIVE_FLOOR_TOUCH,0.1978486681131878,1,True,
development,LONG,ALT_0330,2023-09-06,2023-09-06 15:30:00+00:00,2023-09-06 11:50:00+00:00,214.95,2023-09-06 11:45:00+00:00,215.07,214.03,1.039999999999992,214.914,214.394,215.278,165.0,development|LONG|ALT_0330|2023-09-06T11:50:00+00:00,2023-09-06 14:05:00+00:00,214.22,CLOSE_INVALIDATION_F35,-2.098069318446127,0,True,
development,LONG,ALT_0330,2023-09-13,2023-09-13 15:30:00+00:00,2023-09-13 10:20:00+00:00,211.72,2023-09-13 10:15:00+00:00,212.06,209.28,2.780000000000001,211.643,210.25300000000001,212.616,75.0,development|LONG|ALT_0330|2023-09-13T10:20:00+00:00,2023-09-13 14:35:00+00:00,212.616,TP_E20,1.7160022671453672,0,True,
development,SHORT,SHORT_2000,2023-09-14,2023-09-15 08:00:00+00:00,2023-09-15 01:55:00+00:00,211.71,2023-09-15 01:50:00+00:00,212.97,211.5,1.4699999999999989,211.7205,212.4555,211.206,20.0,development|SHORT|SHORT_2000|2023-09-15T01:55:00+00:00,2023-09-15 02:05:00+00:00,212.75,CLOSE_INVALIDATION_F65,-2.856190071323916,2,True,
development,LONG,RAW_0530,2023-09-18,2023-09-18 17:30:00+00:00,2023-09-18 12:20:00+00:00,219.68,2023-09-18 12:15:00+00:00,220.18,216.43,3.75,219.6175,217.7425,220.93,75.0,development|LONG|RAW_0530|2023-09-18T12:20:00+00:00,2023-09-18 12:45:00+00:00,220.53,LIVE_FLOOR_GAP_OPEN,1.5346321922796284,1,True,
development,LONG,ALT_0330,2023-10-04,2023-10-04 15:30:00+00:00,2023-10-04 10:15:00+00:00,212.69,2023-10-04 10:10:00+00:00,212.97,210.79,2.180000000000007,212.643,211.553,213.406,70.0,development|LONG|ALT_0330|2023-10-04T10:15:00+00:00,2023-10-04 12:35:00+00:00,213.406,TP_E20,1.2832009027223372,0,True,
development,SHORT,SHORT_2000,2023-10-11,2023-10-12 08:00:00+00:00,2023-10-12 01:50:00+00:00,205.21,2023-10-12 01:45:00+00:00,206.81,204.95,1.8600000000000136,205.22899999999998,206.159,204.57799999999997,15.0,development|SHORT|SHORT_2000|2023-10-12T01:50:00+00:00,2023-10-12 02:55:00+00:00,206.34,CLOSE_INVALIDATION_F65,-3.153277130744136,2,True,
development,LONG,ALT_0330,2023-11-02,2023-11-02 15:30:00+00:00,2023-11-02 12:05:00+00:00,231.53,2023-11-02 12:00:00+00:00,232.14,227.81,4.329999999999984,231.4905,229.3255,233.00599999999997,180.0,development|LONG|ALT_0330|2023-11-02T12:05:00+00:00,2023-11-02 13:20:00+00:00,233.00599999999997,TP_E20,2.7874919016973148,0,True,
development,LONG,RAW_0530,2023-11-06,2023-11-06 17:30:00+00:00,2023-11-06 11:15:00+00:00,244.7,2023-11-06 11:10:00+00:00,244.98,241.58,3.3999999999999773,244.47,242.77,245.66,10.0,development|LONG|RAW_0530|2023-11-06T11:15:00+00:00,2023-11-06 13:20:00+00:00,250.07999999999996,LIVE_FLOOR_TOUCH,10.593052717613306,1,True,
development,SHORT,SHORT_2000,2023-11-06,2023-11-07 08:00:00+00:00,2023-11-07 01:55:00+00:00,251.65,2023-11-07 01:50:00+00:00,256.0,250.9,5.099999999999994,251.665,254.215,249.88,20.0,development|SHORT|SHORT_2000|2023-11-07T01:55:00+00:00,2023-11-07 08:00:00+00:00,251.36,TIME_EXIT_SESSION_END,0.17619709914563664,2,True,
development,LONG,RAW_0530,2023-11-15,2023-11-15 17:30:00+00:00,2023-11-15 11:55:00+00:00,246.63,2023-11-15 11:50:00+00:00,246.95,244.74,2.2099999999999795,246.61849999999998,245.5135,247.392,50.0,development|LONG|RAW_0530|2023-11-15T11:55:00+00:00,2023-11-15 13:15:00+00:00,251.14899999999994,LIVE_FLOOR_TOUCH,8.761496979280592,1,True,
development,LONG,RAW_0530,2023-12-13,2023-12-13 17:30:00+00:00,2023-12-13 11:20:00+00:00,250.47,2023-12-13 11:15:00+00:00,251.42,244.54,6.8799999999999955,250.38799999999998,246.94799999999998,252.796,15.0,development|LONG|RAW_0530|2023-12-13T11:20:00+00:00,2023-12-13 17:30:00+00:00,251.67,TIME_EXIT_EXEC_END,1.9954964666427215,1,True,
development,LONG,RAW_0530,2023-12-19,2023-12-19 17:30:00+00:00,2023-12-19 12:25:00+00:00,252.41,2023-12-19 12:20:00+00:00,253.28,244.82,8.460000000000008,252.011,247.781,254.972,80.0,development|LONG|RAW_0530|2023-12-19T12:25:00+00:00,2023-12-19 17:30:00+00:00,251.31,TIME_EXIT_EXEC_END,-2.5789944930866167,1,True,
development,LONG,RAW_0530,2024-01-25,2024-01-25 17:30:00+00:00,2024-01-25 12:00:00+00:00,294.64,2024-01-25 11:55:00+00:00,295.2,287.74,7.4599999999999795,294.081,290.351,296.692,55.0,development|LONG|RAW_0530|2024-01-25T12:00:00+00:00,2024-01-25 17:00:00+00:00,289.93,CLOSE_INVALIDATION_F35,-8.392804778712948,1,True,
development,LONG,RAW_0530,2024-02-16,2024-02-16 17:30:00+00:00,2024-02-16 13:55:00+00:00,362.43,2024-02-16 13:50:00+00:00,363.63,350.65,12.980000000000018,361.683,355.193,366.226,170.0,development|LONG|RAW_0530|2024-02-16T13:55:00+00:00,2024-02-16 17:30:00+00:00,356.71,TIME_EXIT_EXEC_END,-8.29117898628705,1,True,
development,SHORT,SHORT_2000,2024-02-26,2024-02-27 08:00:00+00:00,2024-02-27 02:30:00+00:00,398.47,2024-02-27 02:25:00+00:00,405.0,397.55,7.449999999999989,398.6675,402.3925,396.06,55.0,development|SHORT|SHORT_2000|2024-02-27T02:30:00+00:00,2024-02-27 03:45:00+00:00,403.05,CLOSE_INVALIDATION_F65,-6.146982206941587,2,True,
development,LONG,ALT_0330,2024-03-26,2024-03-26 15:30:00+00:00,2024-03-26 10:00:00+00:00,596.55,2024-03-26 09:55:00+00:00,597.63,590.21,7.419999999999959,596.517,592.807,599.114,55.0,development|LONG|ALT_0330|2024-03-26T10:00:00+00:00,2024-03-26 11:35:00+00:00,592.35,CLOSE_INVALIDATION_F35,-3.920241387980849,0,True,
development,SHORT,SHORT_2000,2024-04-07,2024-04-08 08:00:00+00:00,2024-04-08 03:05:00+00:00,578.22,2024-04-08 03:00:00+00:00,584.66,577.44,7.219999999999914,578.523,582.133,575.9960000000001,90.0,development|SHORT|SHORT_2000|2024-04-08T03:05:00+00:00,2024-04-08 05:10:00+00:00,582.49,CLOSE_INVALIDATION_F65,-4.092366227387445,2,True,
development,LONG,RAW_0530,2024-04-15,2024-04-15 17:30:00+00:00,2024-04-15 11:20:00+00:00,582.26,2024-04-15 11:15:00+00:00,584.5,565.38,19.120000000000005,581.632,572.072,588.324,15.0,development|LONG|RAW_0530|2024-04-15T11:20:00+00:00,2024-04-15 13:55:00+00:00,571.03,CLOSE_INVALIDATION_F35,-10.04345824889229,1,True,
development,SHORT,SHORT_2000,2024-05-30,2024-05-31 08:00:00+00:00,2024-05-31 05:40:00+00:00,591.95,2024-05-31 05:35:00+00:00,597.45,591.51,5.940000000000055,592.401,595.371,590.322,245.0,development|SHORT|SHORT_2000|2024-05-31T05:40:00+00:00,2024-05-31 08:00:00+00:00,592.1,TIME_EXIT_SESSION_END,-0.5266998901934269,2,True,
development,LONG,ALT_0330,2024-06-06,2024-06-06 15:30:00+00:00,2024-06-06 09:20:00+00:00,706.58,2024-06-06 09:15:00+00:00,709.0,691.77,17.230000000000018,706.4155,697.8004999999999,712.446,15.0,development|LONG|ALT_0330|2024-06-06T09:20:00+00:00,2024-06-06 13:25:00+00:00,712.446,TP_E20,3.750980780661784,0,True,
development,SHORT,SHORT_2000,2024-06-06,2024-06-07 08:00:00+00:00,2024-06-07 03:00:00+00:00,702.05,2024-06-07 02:55:00+00:00,712.15,700.37,11.779999999999973,702.137,708.027,698.014,85.0,development|SHORT|SHORT_2000|2024-06-07T03:00:00+00:00,2024-06-07 04:40:00+00:00,708.06,CLOSE_INVALIDATION_F65,-4.680321914393537,2,True,
development,LONG,ALT_0330,2024-08-13,2024-08-13 15:30:00+00:00,2024-08-13 10:20:00+00:00,524.05,2024-08-13 10:15:00+00:00,524.58,514.61,9.970000000000027,523.0845,518.0995,526.5740000000001,75.0,development|LONG|ALT_0330|2024-08-13T10:20:00+00:00,2024-08-13 12:10:00+00:00,526.5740000000001,TP_E20,2.008167159622332,0,True,
development,SHORT,SHORT_2000,2024-08-14,2024-08-15 08:00:00+00:00,2024-08-15 05:50:00+00:00,520.17,2024-08-15 05:45:00+00:00,527.18,519.45,7.7299999999999045,520.6095,524.4745,517.9040000000001,255.0,development|SHORT|SHORT_2000|2024-08-15T05:50:00+00:00,2024-08-15 06:00:00+00:00,517.9040000000001,TP_E20_DOWN,1.7781340715533727,2,True,
development,SHORT,SHORT_2000,2024-08-29,2024-08-30 08:00:00+00:00,2024-08-30 02:40:00+00:00,532.69,2024-08-30 02:35:00+00:00,537.45,532.08,5.3700000000000045,532.8855000000001,535.5705,531.0060000000001,65.0,development|SHORT|SHORT_2000|2024-08-30T02:40:00+00:00,2024-08-30 03:10:00+00:00,531.0060000000001,TP_E20_DOWN,1.180656667104663,2,True,
development,LONG,RAW_0530,2024-09-03,2024-09-03 17:30:00+00:00,2024-09-03 12:20:00+00:00,537.0,2024-09-03 12:15:00+00:00,537.76,531.59,6.169999999999959,536.8345,533.7495,538.994,75.0,development|LONG|RAW_0530|2024-09-03T12:20:00+00:00,2024-09-03 13:35:00+00:00,531.81,CLOSE_INVALIDATION_F35,-5.232402234636934,1,True,
development,LONG,ALT_0330,2024-09-27,2024-09-27 15:30:00+00:00,2024-09-27 09:35:00+00:00,607.83,2024-09-27 09:30:00+00:00,608.79,600.12,8.669999999999959,607.4895,603.1545,610.524,30.0,development|LONG|ALT_0330|2024-09-27T09:35:00+00:00,2024-09-27 12:10:00+00:00,610.524,TP_E20,1.8160801539904408,0,True,
development,LONG,ALT_0330,2024-10-08,2024-10-08 15:30:00+00:00,2024-10-08 09:25:00+00:00,570.88,2024-10-08 09:20:00+00:00,572.2,559.04,13.160000000000082,570.226,563.646,574.8320000000001,20.0,development|LONG|ALT_0330|2024-10-08T09:25:00+00:00,2024-10-08 11:05:00+00:00,574.8320000000001,TP_E20,3.0613228699552635,0,True,
development,LONG,RAW_0530,2024-10-14,2024-10-14 17:30:00+00:00,2024-10-14 11:45:00+00:00,580.9,2024-10-14 11:40:00+00:00,581.79,575.13,6.659999999999968,580.7909999999999,577.461,583.122,40.0,development|LONG|RAW_0530|2024-10-14T11:45:00+00:00,2024-10-14 14:20:00+00:00,583.788,LIVE_FLOOR_TOUCH,2.085797899810627,1,True,
development,SHORT,SHORT_2000,2024-10-22,2024-10-23 08:00:00+00:00,2024-10-23 01:45:00+00:00,591.99,2024-10-23 01:40:00+00:00,596.64,591.31,5.330000000000041,592.1094999999999,594.7745,590.2439999999999,10.0,development|SHORT|SHORT_2000|2024-10-23T01:45:00+00:00,2024-10-23 03:15:00+00:00,590.2439999999999,TP_E20_DOWN,1.074687072416825,2,True,
development,SHORT,SHORT_2000,2024-10-27,2024-10-28 08:00:00+00:00,2024-10-28 04:45:00+00:00,586.7,2024-10-28 04:40:00+00:00,590.94,586.26,4.680000000000064,586.962,589.302,585.324,190.0,development|SHORT|SHORT_2000|2024-10-28T04:45:00+00:00,2024-10-28 07:10:00+00:00,590.62,CLOSE_INVALIDATION_F65,-3.7407192773137194,2,True,
development,LONG,ALT_0330,2024-11-15,2024-11-15 15:30:00+00:00,2024-11-15 10:10:00+00:00,622.44,2024-11-15 10:05:00+00:00,625.12,607.1,18.019999999999982,622.417,613.407,628.724,65.0,development|LONG|ALT_0330|2024-11-15T10:10:00+00:00,2024-11-15 14:30:00+00:00,613.1,CLOSE_INVALIDATION_F35,-7.902731186941725,0,True,
development,LONG,ALT_0330,2024-11-28,2024-11-28 15:30:00+00:00,2024-11-28 10:15:00+00:00,659.37,2024-11-28 10:10:00+00:00,659.71,643.62,16.090000000000032,657.2965,649.2515,662.928,70.0,development|LONG|ALT_0330|2024-11-28T10:15:00+00:00,2024-11-28 12:25:00+00:00,662.928,TP_E20,2.2980299376677675,0,True,
development,LONG,RAW_0530,2024-11-28,2024-11-28 17:30:00+00:00,2024-11-28 11:55:00+00:00,659.57,2024-11-28 11:50:00+00:00,661.73,646.55,15.180000000000064,659.453,651.8629999999999,664.7660000000001,50.0,development|LONG|RAW_0530|2024-11-28T11:55:00+00:00,2024-11-28 14:30:00+00:00,651.59,CLOSE_INVALIDATION_F35,-6.44939581848779,1,False,development|LONG|ALT_0330|2024-11-28T10:15:00+00:00
development,LONG,ALT_0330,2024-12-19,2024-12-19 15:30:00+00:00,2024-12-19 11:50:00+00:00,703.39,2024-12-19 11:45:00+00:00,704.33,693.84,10.490000000000009,702.7565000000001,697.5115000000001,706.428,165.0,development|LONG|ALT_0330|2024-12-19T11:50:00+00:00,2024-12-19 14:50:00+00:00,695.04,CLOSE_INVALIDATION_F35,-6.33554073842395,0,True,
development,LONG,RAW_0530,2024-12-19,2024-12-19 17:30:00+00:00,2024-12-19 11:50:00+00:00,703.39,2024-12-19 11:45:00+00:00,704.33,696.3,8.030000000000086,703.1255,699.1105,705.936,45.0,development|LONG|RAW_0530|2024-12-19T11:50:00+00:00,2024-12-19 12:50:00+00:00,698.65,CLOSE_INVALIDATION_F35,-3.7693967784585998,1,False,development|LONG|ALT_0330|2024-12-19T11:50:00+00:00
development,LONG,RAW_0530,2024-12-31,2024-12-31 17:30:00+00:00,2024-12-31 12:45:00+00:00,707.05,2024-12-31 12:40:00+00:00,708.47,698.0,10.470000000000027,706.8995,701.6645,710.5640000000001,100.0,development|LONG|RAW_0530|2024-12-31T12:45:00+00:00,2024-12-31 13:40:00+00:00,709.517,LIVE_FLOOR_TOUCH,1.3445725196238993,1,True,
reference_validation,SHORT,SHORT_2000,2025-01-02,2025-01-03 08:00:00+00:00,2025-01-03 07:05:00+00:00,701.85,2025-01-03 07:00:00+00:00,706.83,701.49,5.340000000000032,702.291,704.961,700.422,330.0,reference_validation|SHORT|SHORT_2000|2025-01-03T07:05:00+00:00,2025-01-03 07:55:00+00:00,700.422,TP_E20_DOWN,0.6173113913229392,2,True,
reference_validation,LONG,RAW_0530,2025-01-06,2025-01-06 17:30:00+00:00,2025-01-06 11:45:00+00:00,718.53,2025-01-06 11:40:00+00:00,719.67,710.83,8.839999999999918,718.3439999999999,713.924,721.438,40.0,reference_validation|LONG|RAW_0530|2025-01-06T11:45:00+00:00,2025-01-06 14:20:00+00:00,713.77,CLOSE_INVALIDATION_F35,-3.7123182052245403,1,True,
reference_validation,SHORT,SHORT_2000,2025-01-06,2025-01-07 08:00:00+00:00,2025-01-07 02:10:00+00:00,728.61,2025-01-07 02:05:00+00:00,746.0,725.71,20.289999999999964,728.7535,738.8985,721.652,35.0,reference_validation|SHORT|SHORT_2000|2025-01-07T02:10:00+00:00,2025-01-07 08:00:00+00:00,729.97,TIME_EXIT_SESSION_END,-1.333283924184458,2,True,
reference_validation,LONG,RAW_0530,2025-02-03,2025-02-03 17:30:00+00:00,2025-02-03 12:35:00+00:00,578.61,2025-02-03 12:30:00+00:00,582.2,554.43,27.770000000000095,578.0345,564.1495,587.754,90.0,reference_validation|LONG|RAW_0530|2025-02-03T12:35:00+00:00,2025-02-03 14:10:00+00:00,562.84,CLOSE_INVALIDATION_F35,-14.027486562624192,1,True,
reference_validation,SHORT,SHORT_2000,2025-02-09,2025-02-10 08:00:00+00:00,2025-02-10 02:05:00+00:00,603.08,2025-02-10 02:00:00+00:00,622.28,602.25,20.029999999999973,605.2545,615.2695,598.244,30.0,reference_validation|SHORT|SHORT_2000|2025-02-10T02:05:00+00:00,2025-02-10 02:20:00+00:00,598.244,TP_E20_DOWN,3.6094183192942997,2,True,
reference_validation,SHORT,SHORT_2000,2025-02-18,2025-02-19 08:00:00+00:00,2025-02-19 02:00:00+00:00,640.29,2025-02-19 01:55:00+00:00,648.35,639.0,9.350000000000023,640.4025,645.0775,637.13,25.0,reference_validation|SHORT|SHORT_2000|2025-02-19T02:00:00+00:00,2025-02-19 02:25:00+00:00,645.35,CLOSE_INVALIDATION_F65,-4.351334551531405,2,True,
reference_validation,LONG,ALT_0330,2025-02-25,2025-02-25 15:30:00+00:00,2025-02-25 11:50:00+00:00,609.42,2025-02-25 11:45:00+00:00,612.71,585.71,27.0,608.6600000000001,595.1600000000001,618.11,165.0,reference_validation|LONG|ALT_0330|2025-02-25T11:50:00+00:00,2025-02-25 15:30:00+00:00,601.73,TIME_EXIT_EXEC_END,-6.709277673853753,0,True,
reference_validation,LONG,ALT_0330,2025-03-13,2025-03-13 15:30:00+00:00,2025-03-13 11:10:00+00:00,581.6,2025-03-13 11:05:00+00:00,582.08,572.85,9.230000000000018,580.6955,576.0805,583.926,125.0,reference_validation|LONG|ALT_0330|2025-03-13T11:10:00+00:00,2025-03-13 13:00:00+00:00,583.926,TP_E20,1.5996561210453568,0,True,
reference_validation,SHORT,SHORT_2000,2025-03-18,2025-03-19 08:00:00+00:00,2025-03-19 01:50:00+00:00,621.51,2025-03-19 01:45:00+00:00,632.84,620.01,12.830000000000041,621.9345,628.3495,617.444,15.0,reference_validation|SHORT|SHORT_2000|2025-03-19T01:50:00+00:00,2025-03-19 01:55:00+00:00,617.444,TP_E20_DOWN,2.8710656304806297,2,True,
